#{"t_start": 1605569294.3507605, "env_id": "ChromeDino-v0"}
r,l,t
11.5,126,2807.158653
4.6,57,2814.249977
7.2,83,2826.797515
6.6,77,2838.661475
11.7,128,2855.979968
24.5,256,2891.010402
11.7,128,2908.758092
24.5,256,2944.36913
21.7,228,2973.482352
34.6,357,3022.659882
9.8,109,3037.770267
13.6,147,3057.920035
17.2,183,3084.284153
10.6,117,3097.166298
12.8,139,3118.14714
18.0,191,3139.97087
18.2,193,3164.074927
4.4,55,3168.899088
14.7,158,3186.544359
16.0,171,3207.832605
7.5,86,3215.231944
9.7,108,3227.944783
17.9,190,3248.808976
11.7,128,3260.510901
11.7,128,3272.134827
11.7,128,3284.07183
8.3,94,3290.971942
2.3,34,3296.616721
7.2,83,3303.625819
3.4,45,3310.180381
5.9,70,3316.017241
10.8,119,3328.414452
5.6,67,3336.3857
9.3,104,3343.762235
3.7,48,3349.94234
16.2,173,3365.195412
4.8,59,3372.626734
50.1,512,3424.326721
9.2,103,3433.531379
1.4,25,3438.474002
11.7,128,3453.063767
11.7,128,3466.600349
6.2,73,3472.465431
4.4,55,3479.670254
11.7,128,3492.198467
11.7,128,3505.114933
11.7,128,3518.454006
11.7,128,3531.248566
9.4,105,3539.011774
14.0,151,3556.07779
6.7,78,3562.281411
3.9,50,3569.069104
6.7,78,3575.190711
16.7,178,3593.361055
24.5,256,3619.092562
7.6,87,3625.73401
7.8,89,3634.833372
32.5,336,3669.419962
8.7,98,3676.560665
1.9,30,3681.667931
11.7,128,3694.606005
18.3,194,3712.548414
5.1,62,3720.541888
11.7,128,3733.987686
11.7,128,3747.53598
24.5,256,3775.501757
11.7,128,3787.731741
11.7,128,3799.537463
11.7,128,3811.498425
11.7,128,3823.111713
11.7,128,3834.885366
11.7,128,3846.787634
7.7,88,3852.772058
2.9,40,3858.406337
24.5,256,3883.589583
22.2,233,3904.333916
14.0,151,3921.085522
11.7,128,3932.740798
23.9,250,3953.011575
25.1,262,3980.194573
11.7,128,3992.036734
9.5,106,4000.129693
13.9,150,4016.592318
11.7,128,4028.221331
24.5,256,4053.214517
11.7,128,4065.899872
24.5,256,4090.548504
11.7,128,4102.453676
24.5,256,4128.184853
50.1,512,4180.453447
20.9,220,4200.608352
2.5,36,4206.589694
37.3,384,4248.841018
11.7,128,4262.961491
11.7,128,4277.92682
5.1,62,4283.619274
5.5,66,4292.518491
11.7,128,4307.01656
11.7,128,4322.855763
11.7,128,4338.144056
11.7,128,4353.986265
7.9,90,4362.847433
15.5,166,4384.528143
10.5,116,4397.049751
12.9,140,4417.867982
3.6,47,4422.909044
7.0,81,4434.243407
11.7,128,4450.023021
24.1,252,4477.84983
24.9,260,4512.523277
35.2,363,4554.309654
