#{"t_start": 1605569286.9073558, "env_id": "ChromeDino-v0"}
r,l,t
5.6,67,1122.577475
3.2,43,1128.404405
2.5,36,1133.287112
3.1,42,1142.14198
4.1,52,1149.528924
2.3,34,1154.205307
0.2,13,1158.962926
2.4,35,1163.65364
2.5,36,1168.427302
2.4,35,1173.228856
0.3,14,1178.161145
3.4,45,1183.896791
2.5,36,1188.589083
2.5,36,1193.330242
1.3,24,1199.537963
2.4,35,1204.217128
2.4,35,1208.908675
7.1,82,1222.822669
6.8,79,1233.532152
0.2,13,1238.214636
2.5,36,1243.041298
2.5,36,1247.824101
2.3,34,1252.491718
8.4,95,1268.048521
3.3,44,1273.721498
2.3,34,1281.066691
2.7,38,1285.910451
9.3,104,1301.890674
3.1,42,1307.469007
2.6,37,1312.243858
3.7,48,1321.304101
3.4,45,1327.206429
3.4,45,1332.996477
2.2,33,1339.81181
12.4,135,1359.001599
2.7,38,1363.807714
4.0,51,1372.823316
3.4,45,1378.580448
6.9,80,1388.602879
2.0,31,1395.373981
3.8,49,1401.370203
3.5,46,1407.087933
1.4,25,1412.848775
2.7,38,1417.592523
9.8,109,1433.412393
5.5,66,1441.470589
9.5,106,1457.877848
7.0,81,1471.200959
4.4,55,1478.164779
19.1,202,1509.638636
3.6,47,1515.460063
12.4,135,1535.040063
8.6,97,1549.232454
13.8,149,1568.420801
3.0,41,1573.154176
8.6,97,1585.724912
12.1,132,1602.592216
2.2,33,1608.764191
9.6,107,1619.449363
1.1,22,1624.215375
8.9,100,1634.268786
1.6,27,1639.682041
11.7,128,1655.083037
10.8,119,1667.17274
22.9,240,1697.835158
1.4,25,1703.280337
3.3,44,1708.017439
20.1,212,1735.684192
20.1,212,1760.027341
14.4,155,1778.546727
23.4,245,1809.093186
1.7,28,1814.556577
11.7,128,1829.141728
24.5,256,1858.269624
21.1,222,1882.586848
7.6,87,1894.287593
3.0,41,1898.964744
6.7,78,1910.12998
17.1,182,1932.754983
1.9,30,1938.41414
11.7,128,1954.492486
4.3,54,1959.213064
6.3,74,1969.511128
8.2,93,1979.692647
14.3,154,1999.979485
11.3,124,2016.627116
11.4,125,2033.579467
0.5,16,2038.310802
23.8,249,2070.335949
50.8,519,2141.539843
7.1,82,2150.637847
28.6,297,2187.809361
4.0,51,2195.25983
38.6,397,2239.4594
50.7,518,2302.589707
18.0,191,2327.716723
5.3,64,2334.761298
12.0,131,2351.49479
30.6,317,2392.750607
37.3,384,2437.936809
9.0,101,2446.787926
1.6,27,2451.993897
10.1,112,2461.933415
13.3,144,2480.441078
16.8,179,2499.195485
14.8,159,2517.355239
3.5,46,2524.638803
11.7,128,2538.727518
11.7,128,2552.77663
17.9,190,2571.372377
43.9,450,2626.140587
11.7,128,2641.856929
16.1,172,2662.447806
24.3,254,2696.091345
3.1,42,2700.80589
15.5,166,2721.462382
12.3,134,2741.490946
9.6,107,2753.353112
1.0,21,2758.367958
11.7,128,2774.867863
3.2,43,2779.715243
6.3,74,2787.981952
12.3,134,2806.391238
3.8,49,2815.251845
24.3,254,2850.711595
2.8,39,2855.381471
10.3,114,2870.983942
22.6,237,2904.275763
27.0,281,2942.598645
4.4,55,2951.768591
24.5,256,2986.489087
9.8,109,2998.673044
0.8,19,3003.575801
2.9,40,3008.541226
20.5,216,3038.951765
6.3,74,3047.548553
3.8,49,3053.560154
8.7,98,3067.761596
10.0,111,3083.100875
3.1,42,3087.819659
7.1,82,3099.623248
3.3,44,3104.39595
0.6,17,3109.178683
24.0,251,3141.169446
11.7,128,3156.865056
11.7,128,3171.470568
11.7,128,3185.965991
11.7,128,3200.576568
11.7,128,3215.233122
11.7,128,3229.211772
11.7,128,3243.51487
10.4,115,3252.485168
25.8,269,3279.529766
11.7,128,3291.47332
17.7,188,3308.874269
5.7,68,3317.575877
7.3,84,3324.65992
16.1,172,3343.784225
11.7,128,3355.761003
11.7,128,3367.716044
11.7,128,3380.042208
11.7,128,3392.280027
45.9,470,3439.546945
3.1,42,3445.888484
9.5,106,3455.921017
7.0,81,3465.433379
5.8,69,3474.007849
6.4,75,3480.114572
4.2,53,3487.076966
11.7,128,3499.602915
5.3,64,3504.577702
5.3,64,3512.519606
9.0,101,3520.874965
1.6,27,3525.860856
4.8,59,3530.567638
5.8,69,3538.656066
11.5,126,3548.043233
6.8,79,3556.975662
4.0,51,3563.473323
7.1,82,3570.04217
11.1,122,3582.380107
4.1,52,3588.920691
11.7,128,3600.760149
10.8,119,3610.278489
23.8,249,3635.253373
13.3,144,3651.610227
50.1,512,3702.003126
11.7,128,3715.113842
11.7,128,3727.947393
10.9,120,3737.816356
12.5,136,3754.931512
9.3,104,3763.944888
1.3,24,3769.281805
11.7,128,3782.896166
24.5,256,3806.940704
8.5,96,3813.937155
2.1,32,3818.904437
6.1,72,3823.569652
4.5,56,3830.524718
11.7,128,3842.289875
9.2,103,3849.392092
1.4,25,3854.185151
11.7,128,3865.810846
11.7,128,3877.95472
9.0,101,3886.049894
1.6,27,3890.994002
7.2,83,3897.602647
3.4,45,3904.012801
9.1,102,3911.474172
1.5,26,3916.321158
9.4,105,3923.929309
1.3,24,3928.579977
11.6,127,3940.147267
8.3,94,3946.532494
2.3,34,3951.86804
5.9,70,3956.636555
4.7,58,3963.672261
11.7,128,3975.541824
7.1,82,3981.354416
3.5,46,3987.600078
11.7,128,3999.442169
24.5,256,4023.997824
11.7,128,4035.625839
24.5,256,4060.609036
24.5,256,4085.36561
11.7,128,4097.955006
11.7,128,4109.860171
19.6,207,4128.590627
3.8,49,4135.56742
11.7,128,4149.192869
11.7,128,4161.977821
11.7,128,4175.03032
11.7,128,4187.860132
19.4,205,4206.685309
16.8,179,4227.620424
8.0,91,4235.468423
36.9,380,4278.643006
3.0,41,4285.320774
7.1,82,4292.984801
3.5,46,4299.917938
7.5,86,4307.946957
9.1,102,4320.477484
5.7,68,4330.261251
7.8,89,4339.028373
2.8,39,4345.550401
8.6,97,4355.781464
2.0,31,4361.390898
8.4,95,4370.863202
2.2,33,4376.502429
11.7,128,4391.933649
22.5,236,4420.239651
0.9,20,4425.270518
4.3,54,4431.119631
19.1,202,4457.420219
33.4,345,4497.348601
2.8,39,4503.717088
3.4,45,4508.6036
5.7,68,4515.508275
24.0,251,4546.515686
13.7,148,4566.504855
11.7,128,4581.383441
11.7,128,4595.936317
6.1,72,4602.164084
4.5,56,4609.892019
11.7,128,4623.531486
11.7,128,4637.580083
11.7,128,4651.299901
24.5,256,4679.861975
11.7,128,4693.483995
9.2,103,4703.001146
1.4,25,4707.804503
11.7,128,4722.026497
11.7,128,4736.650018
9.6,107,4747.174255
1.0,21,4752.091802
24.5,256,4780.711779
11.7,128,4795.144636
11.7,128,4809.428409
11.7,128,4823.879021
11.7,128,4838.734102
21.5,226,4865.511608
14.7,158,4886.077673
24.5,256,4916.265291
11.7,128,4930.978338
3.4,45,4935.728622
7.2,83,4946.755168
11.7,128,4961.728252
10.8,119,4974.721425
3.2,43,4982.280028
8.3,94,4994.837168
10.7,118,5007.485077
0.8,19,5012.178975
2.9,40,5016.887288
45.2,463,5080.397993
10.6,117,5094.745819
0.5,16,5099.422935
3.5,46,5105.188262
18.9,200,5131.572424
12.2,133,5152.208155
5.8,69,5160.09436
12.9,140,5178.479429
3.6,47,5186.257462
4.8,59,5193.295746
5.8,69,5202.94103
9.7,108,5214.728337
0.9,20,5219.735085
2.9,40,5224.399976
20.5,216,5251.87218
6.9,80,5260.494045
42.1,432,5316.508976
11.7,128,5332.119898
24.5,256,5364.259959
3.7,48,5369.870725
4.0,51,5375.642838
1.8,29,5381.681099
20.4,215,5409.682153
15.8,169,5435.091246
6.9,80,5445.109623
3.7,48,5453.412863
2.5,36,5458.096598
8.1,92,5471.679993
11.7,128,5489.342418
9.6,107,5501.396412
1.0,21,5506.42262
11.7,128,5523.95135
24.5,256,5559.704449
11.5,126,5575.162839
4.6,57,5585.005108
6.2,73,5595.872105
11.7,128,5612.803059
18.8,199,5639.505523
4.2,53,5645.74959
12.1,132,5666.598269
10.9,120,5681.193918
5.7,68,5692.600145
3.5,46,5698.434599
1.1,22,5703.812929
2.6,37,5708.739691
4.7,58,5715.61785
13.9,150,5736.339189
0.5,16,5741.089
11.2,123,5758.0358
11.7,128,5776.026205
33.2,343,5818.501479
28.6,297,5858.539882
50.1,512,5918.930536
6.9,80,5926.787665
22.7,238,5955.334637
3.9,50,5960.065426
13.3,144,5978.734989
11.7,128,5993.236758
6.2,73,6000.253041
4.4,55,6008.041188
11.7,128,6022.992161
3.3,44,6027.695521
7.3,84,6038.693283
11.7,128,6053.920872
2.9,40,6058.575005
7.7,88,6070.972625
7.4,85,6080.153705
9.4,105,6095.066978
3.1,42,6099.799154
1.3,24,6105.01712
31.2,323,6148.79564
12.6,137,6167.512507
4.1,52,6175.751058
6.0,71,6184.622279
8.2,93,6198.501237
27.3,284,6237.336732
5.3,64,6247.319729
10.6,117,6260.757373
25.6,267,6299.482511
37.3,384,6351.93363
11.7,128,6369.530231
11.7,128,6386.42418
11.7,128,6403.348719
8.7,98,6413.922598
78.7,798,6523.577614
11.7,128,6539.879362
11.7,128,6556.632936
11.7,128,6573.11701
3.7,48,6579.006476
16.8,179,6601.501025
1.8,29,6607.53228
15.3,164,6630.153806
2.9,40,6634.837008
13.7,148,6654.768288
14.9,160,6678.485231
23.8,249,6710.676191
50.8,519,6783.145249
6.1,72,6791.79376
17.3,184,6818.416518
7.7,88,6829.194647
28.5,296,6868.646654
11.7,128,6884.992452
30.2,313,6922.877657
3.3,44,6927.539943
26.3,274,6960.840644
12.6,137,6979.209111
11.7,128,6993.589274
11.7,128,7007.261723
24.5,256,7034.251612
8.1,92,7042.49773
2.5,36,7048.594714
11.2,123,7060.153136
2.6,37,7065.923571
32.5,336,7102.056773
12.2,133,7118.359699
3.2,43,7125.772187
8.5,96,7138.474934
11.7,128,7153.493109
24.5,256,7181.85161
6.7,78,7188.714004
12.7,138,7203.918958
10.6,117,7217.100626
16.8,179,7239.463368
11.7,128,7253.416909
11.7,128,7267.934132
11.7,128,7281.854399
8.4,95,7290.173964
2.2,33,7295.719387
4.5,56,7300.371124
6.1,72,7309.594644
24.5,256,7337.128265
6.6,77,7343.579199
10.8,119,7356.639586
4.9,60,7364.812207
11.7,128,7379.533551
11.7,128,7394.31929
7.9,90,7403.628638
15.4,165,7423.1051
2.7,38,7430.03812
8.0,91,7442.233204
11.7,128,7458.517819
11.7,128,7474.452863
11.7,128,7490.848869
11.7,128,7507.153495
3.8,49,7512.982075
5.0,61,7519.821349
0.7,18,7524.625441
11.7,128,7542.034676
3.6,47,7547.699583
19.8,209,7577.882231
3.9,50,7583.81939
5.3,64,7591.520447
0.4,15,7596.236948
20.4,215,7625.998768
2.9,40,7633.662205
4.6,57,7641.224398
6.0,71,7652.587358
3.0,41,7658.238263
14.9,160,7681.230311
4.4,55,7690.699999
19.0,201,7718.985159
4.4,55,7728.469418
8.3,94,7740.736173
2.3,34,7747.638767
20.5,216,7776.589209
36.0,371,7830.256698
4.2,53,7839.13405
24.5,256,7876.472449
11.7,128,7894.441162
11.7,128,7911.467532
33.7,348,7955.451373
28.1,292,7995.02328
3.1,42,7999.700375
5.2,63,8006.866513
1.2,23,8012.054666
10.9,120,8025.275097
2.7,38,8032.179822
3.0,41,8036.864795
11.2,123,8053.408879
30.7,318,8095.611307
11.7,128,8111.401134
11.7,128,8128.055933
3.7,48,8133.69634
19.7,208,8162.662174
24.5,256,8195.561511
3.1,42,8200.302583
45.9,470,8262.68119
11.7,128,8279.61192
24.5,256,8311.689004
20.5,216,8335.889541
2.9,40,8342.442051
10.3,114,8353.503023
9.2,103,8365.765894
15.6,167,8387.073271
11.7,128,8401.97884
19.3,204,8422.688362
16.9,180,8443.579991
24.5,256,8473.209065
19.9,210,8497.065426
16.3,174,8520.038403
11.7,128,8534.984919
9.1,102,8544.978956
14.3,154,8564.096257
17.7,188,8582.18245
14.6,157,8597.790337
2.8,39,8603.655734
16.7,178,8621.567396
6.7,78,8631.299489
11.7,128,8645.936784
10.1,112,8656.656376
1.0,21,8661.42674
9.6,107,8672.629468
1.0,21,8677.485815
11.2,123,8692.950497
4.4,55,8698.776484
16.2,173,8719.706599
1.7,28,8725.290826
11.7,128,8741.403644
24.5,256,8772.438401
24.5,256,8802.37533
11.7,128,8816.039876
11.7,128,8829.516483
24.5,256,8859.827014
24.5,256,8889.323172
24.5,256,8919.760992
11.7,128,8935.77985
11.7,128,8950.997051
7.5,86,8959.434027
3.1,42,8966.609394
11.7,128,8982.268757
8.4,95,8992.364121
2.2,33,8998.586845
11.7,128,9014.578909
11.7,128,9030.839318
37.3,384,9080.4659
19.1,202,9105.498966
4.2,53,9111.34904
3.3,44,9118.851881
2.7,38,9123.509682
14.7,158,9144.029058
7.3,84,9156.35248
23.8,249,9190.429259
23.2,243,9224.434121
6.3,74,9233.443203
3.5,46,9242.169695
3.6,47,9248.006005
3.1,42,9255.686631
9.6,107,9269.009901
10.8,119,9286.632856
23.9,250,9322.2216
2.5,36,9329.171884
11.7,128,9346.984466
3.9,50,9353.296488
19.5,206,9383.052212
15.5,166,9405.296546
7.9,90,9418.380907
88.5,896,9540.081557
6.1,72,9548.48571
13.3,144,9567.49164
7.6,87,9580.915715
7.0,81,9593.177977
9.3,104,9606.128156
1.3,24,9611.571405
8.1,92,9622.429924
2.5,36,9629.199941
31.8,329,9674.497852
4.4,55,9683.108563
11.6,127,9698.833618
8.8,99,9713.065328
27.5,286,9754.461463
4.4,55,9761.083389
6.2,73,9771.401073
10.3,114,9784.827592
2.1,32,9791.781633
3.4,45,9797.407953
5.4,65,9807.639873
15.6,167,9829.157726
20.6,217,9858.362849
8.5,96,9869.261709
9.5,106,9884.722786
29.9,310,9926.55806
9.2,103,9937.934367
1.4,25,9943.30943
34.5,356,9990.662571
18.9,200,10020.736024
7.3,84,10032.816502
21.3,224,10060.562406
14.9,160,10082.94524
19.8,209,10107.323532
16.4,175,10130.52254
56.4,575,10201.345203
5.4,65,10211.191934
11.0,121,10224.036786
2.8,39,10230.761534
8.5,96,10243.353231
11.7,128,10258.830893
11.7,128,10273.754697
11.7,128,10289.935574
11.7,128,10306.684263
6.8,79,10315.582178
3.8,49,10323.554384
6.0,71,10331.354928
3.2,43,10336.035522
13.1,142,10355.691849
24.5,256,10385.851686
6.5,76,10392.774134
11.8,129,10406.961428
29.6,307,10444.272733
11.7,128,10459.867959
20.6,217,10483.688649
23.6,247,10511.991274
3.7,48,10518.810538
9.3,104,10528.423088
1.3,24,10533.431808
11.7,128,10548.154766
5.5,66,10553.772128
17.9,190,10575.257816
20.4,215,10595.945478
3.0,41,10602.138271
11.7,128,10616.357515
85.9,870,10713.074039
1.5,26,10718.327432
11.7,128,10733.888788
11.7,128,10750.015311
5.2,63,10756.988524
5.4,65,10766.643656
18.8,199,10792.632688
3.7,48,10798.391943
2.4,35,10805.363343
21.9,230,10835.912845
18.6,197,10859.731423
3.2,43,10864.418782
6.7,78,10875.90186
5.5,66,10885.462019
10.8,119,10898.173628
12.6,137,10918.635916
11.7,128,10936.01111
37.3,384,10986.166391
11.7,128,11003.37047
11.7,128,11021.207633
20.1,212,11048.318741
16.1,172,11073.688393
11.7,128,11091.822156
24.5,256,11125.481019
24.5,256,11159.202444
24.5,256,11194.169233
11.4,125,11208.118688
6.1,72,11218.708377
4.8,59,11227.935721
17.8,189,11252.245538
5.6,67,11262.007809
8.9,100,11273.624726
8.6,97,11288.005334
3.3,44,11293.7631
0.8,19,11298.678465
24.1,252,11333.03403
9.2,103,11345.029789
13.6,147,11364.541986
12.3,134,11385.741961
11.7,128,11403.409594
6.4,75,11412.406323
25.8,269,11448.738046
2.9,40,11455.705143
24.4,255,11485.757838
24.6,257,11520.620336
24.5,256,11551.231476
11.0,121,11563.38318
12.4,135,11582.191699
18.2,193,11603.58459
5.2,63,11612.350823
37.3,384,11655.926876
32.0,331,11695.223304
17.0,181,11719.833967
7.3,84,11728.882039
12.2,133,11745.178318
2.8,39,11751.800164
6.7,78,11760.0223
3.9,50,11767.949636
37.3,384,11815.22706
7.8,89,11824.473036
2.8,39,11831.2925
24.5,256,11860.900287
11.7,128,11876.510329
24.5,256,11906.150389
8.4,95,11914.951553
2.2,33,11920.80156
24.5,256,11952.002975
9.1,102,11962.661119
1.5,26,11967.950938
37.3,384,12012.297399
24.5,256,12042.816945
10.8,119,12054.589287
12.6,137,12073.431238
11.7,128,12088.289679
11.7,128,12103.596097
19.2,203,12127.111164
4.2,53,12135.2277
11.7,128,12150.929891
23.2,243,12178.642233
2.8,39,12185.247766
20.7,218,12210.185651
0.7,18,12214.860645
9.9,110,12227.062426
12.9,140,12246.170777
22.9,240,12274.64494
3.9,50,12283.139292
13.2,143,12302.143835
6.8,79,12313.115191
11.7,128,12329.325096
11.7,128,12345.368479
5.3,64,12352.539898
5.3,64,12362.363228
6.8,79,12371.875574
33.1,342,12419.392595
5.9,70,12427.793654
1.0,21,12432.986944
3.1,42,12438.501096
3.8,49,12444.336819
2.6,37,12451.148894
2.8,39,12455.845439
7.8,89,12468.539032
24.5,256,12503.149469
2.6,37,12507.826715
18.8,199,12532.771662
0.9,20,12537.600147
7.1,82,12547.194381
15.9,170,12569.334274
10.6,117,12586.021691
11.8,129,12604.293006
7.1,82,12616.803447
17.7,188,12644.920711
19.5,206,12673.187154
16.7,178,12699.712197
11.7,128,12716.995334
3.2,43,12722.690874
20.2,213,12752.643085
11.7,128,12769.954107
11.7,128,12787.286574
8.0,91,12798.441886
8.2,93,12812.843395
6.1,72,12824.052355
15.5,166,12846.102451
20.7,218,12875.212846
11.7,128,12890.173181
11.7,128,12905.769209
24.5,256,12934.705338
11.7,128,12949.011032
11.7,128,12963.065486
11.7,128,12978.273742
11.7,128,12993.588398
24.5,256,13024.11328
24.5,256,13053.845554
62.9,640,13130.529493
37.3,384,13175.994769
50.1,512,13238.499533
37.3,384,13286.54011
11.7,128,13301.508318
11.7,128,13316.40749
11.7,128,13331.328342
5.9,70,13338.245641
4.7,58,13346.287792
11.7,128,13360.626446
11.7,128,13375.410431
11.7,128,13390.814689
10.9,120,13403.074697
12.5,136,13422.58058
11.7,128,13438.54817
11.7,128,13454.92682
37.3,384,13503.179111
8.7,98,13513.342462
1.9,30,13519.123299
11.7,128,13534.515644
11.7,128,13549.638528
11.7,128,13564.876726
11.7,128,13579.929605
24.5,256,13610.165328
11.7,128,13626.153273
35.9,370,13667.52491
13.1,142,13687.264218
5.7,68,13693.81862
27.3,284,13727.752421
24.2,253,13758.078726
2.4,35,13764.122522
9.0,101,13773.711131
1.6,27,13779.284217
24.5,256,13811.467709
9.9,110,13823.060397
26.3,274,13857.477991
33.5,346,13896.742921
28.3,294,13935.430021
11.7,128,13951.208279
9.8,109,13961.447446
13.6,147,13980.75697
9.1,102,13990.558005
1.5,26,13995.564288
34.9,360,14033.329467
1.3,24,14038.035336
11.7,128,14051.33055
11.7,128,14066.016738
4.3,54,14070.935643
6.3,74,14080.311595
37.3,384,14124.174571
11.7,128,14139.101697
11.7,128,14153.22898
10.6,117,14163.242844
1.2,23,14168.156188
23.3,244,14194.798864
4.3,54,14199.521201
19.1,202,14223.914048
11.7,128,14237.451754
11.7,128,14251.511122
24.5,256,14279.335548
11.7,128,14293.215731
11.7,128,14306.236209
6.5,76,14312.1996
4.1,52,14319.155794
4.4,55,14323.831792
3.9,50,14328.560415
1.2,23,14333.352841
11.7,128,14347.615284
11.7,128,14361.314275
11.7,128,14374.602008
24.5,256,14403.265769
11.7,128,14417.6379
11.7,128,14432.106517
22.8,239,14457.035118
21.8,229,14484.497458
3.3,44,14491.319357
10.5,116,14502.713111
0.6,17,14507.353552
16.8,179,14527.800887
4.9,60,14533.753075
12.9,140,14552.584954
5.3,64,14558.505254
5.3,64,14567.386438
8.7,98,14576.836071
1.9,30,14582.33809
50.1,512,14641.211333
7.3,84,14649.056781
3.3,44,14655.788064
5.6,67,14661.611686
30.6,317,14700.187551
35.5,366,14741.212842
13.5,146,14759.540919
11.7,128,14774.308508
10.3,114,14785.429616
11.3,124,14800.620516
0.8,19,14805.331991
50.0,511,14869.893409
11.7,128,14886.297943
19.6,207,14911.418601
26.8,279,14947.780956
14.3,154,14969.755184
9.2,103,14980.642023
1.4,25,14985.987717
16.0,171,15007.311193
5.5,66,15014.248645
0.8,19,15019.109807
4.9,60,15025.703092
23.0,241,15056.195302
7.2,83,15067.452928
11.7,128,15082.755537
7.5,86,15091.639796
3.1,42,15098.418532
11.7,128,15113.929846
24.5,256,15146.001633
11.7,128,15161.743856
11.7,128,15178.416076
11.7,128,15194.905819
37.3,384,15244.553791
6.0,71,15252.258611
4.6,57,15260.939983
37.3,384,15308.026618
24.5,256,15336.254666
11.7,128,15349.616844
11.7,128,15365.080683
24.5,256,15395.132376
23.9,250,15422.548581
24.7,258,15453.673859
11.9,130,15469.524684
11.9,130,15487.644078
11.7,128,15503.278576
50.1,512,15561.75877
11.7,128,15576.136737
11.7,128,15590.733933
11.7,128,15605.07882
11.7,128,15618.07576
10.0,111,15626.896188
23.8,249,15652.261598
1.4,25,15657.027765
11.6,127,15670.893698
24.5,256,15698.805218
11.7,128,15712.763775
24.5,256,15743.087075
11.7,128,15758.459311
11.7,128,15774.043
8.1,92,15782.691345
2.5,36,15788.596999
8.7,98,15797.796679
1.9,30,15803.439785
37.3,384,15848.425123
11.7,128,15863.090653
24.5,256,15892.131397
11.7,128,15906.701241
24.5,256,15933.815448
24.5,256,15961.685575
11.7,128,15977.207594
11.7,128,15991.637058
23.5,246,16016.486566
38.3,394,16066.151276
33.8,349,16107.59536
28.0,291,16143.189216
11.7,128,16157.744605
37.3,384,16198.99769
6.9,80,16204.888849
3.7,48,16211.632323
10.6,117,16220.846583
33.7,348,16255.001475
3.6,47,16261.677698
11.7,128,16274.259159
11.2,123,16284.115722
25.0,261,16314.424524
24.5,256,16341.10309
11.7,128,16353.313784
11.7,128,16366.398391
7.1,82,16373.232251
3.5,46,16380.117939
11.7,128,16393.313931
11.7,128,16406.261774
24.5,256,16430.962047
11.7,128,16443.316297
34.3,354,16477.07259
27.5,286,16511.718174
75.7,768,16595.388918
11.7,128,16609.353278
24.5,256,16637.960131
10.9,120,16648.866002
38.1,392,16696.215591
5.6,67,16701.982122
5.0,61,16710.448232
50.1,512,16766.317479
18.7,198,16787.412447
17.5,186,16810.881509
11.7,128,16825.901829
24.5,256,16856.341055
11.7,128,16871.297419
24.5,256,16901.592024
24.5,256,16933.329338
24.5,256,16965.271256
11.7,128,16981.27811
20.7,218,17006.268373
2.7,38,17012.955783
11.7,128,17028.443181
11.7,128,17043.305648
24.5,256,17073.26963
24.5,256,17102.058239
11.7,128,17115.955184
10.8,119,17127.116249
43.5,446,17179.978097
6.4,75,17190.151365
10.7,118,17201.012982
10.3,114,17213.918167
1.3,24,17218.882822
10.3,114,17229.615941
5.2,63,17237.790914
19.6,207,17261.424127
24.5,256,17289.914281
11.7,128,17304.89596
24.5,256,17335.933298
11.7,128,17351.453018
37.3,384,17398.658636
33.5,346,17441.502239
2.7,38,17448.166242
24.5,256,17480.365987
11.7,128,17497.163164
8.1,92,17507.332322
15.3,164,17530.000849
11.7,128,17546.584946
11.2,123,17559.604057
23.5,246,17591.952925
13.2,143,17611.293877
11.7,128,17627.052867
11.7,128,17641.862494
11.4,125,17654.442771
12.0,131,17672.2264
22.9,240,17696.479933
35.0,361,17738.22727
28.4,295,17773.503771
9.6,107,17782.60592
1.0,21,17787.386475
7.9,90,17794.8592
2.7,38,17800.831499
20.7,218,17822.348537
2.7,38,17828.446777
9.8,109,17838.21258
6.2,73,17847.496385
31.9,330,17886.972386
11.7,128,17901.749694
24.5,256,17931.477921
7.4,85,17939.489086
3.2,43,17946.611979
5.5,66,17952.348752
5.1,62,17961.195759
11.7,128,17974.290027
11.7,128,17987.929401
62.9,640,18056.139797
11.7,128,18069.896071
11.7,128,18083.713706
88.5,896,18183.875108
37.3,384,18228.159503
11.7,128,18243.060953
11.7,128,18258.096345
11.7,128,18272.589947
