#{"t_start": 1605599460.521138, "env_id": "ChromeDino-v0"}
r,l,t
24.5,256,5734.272006
11.7,128,5748.016104
24.5,256,5774.8235
24.5,256,5800.974988
24.5,256,5828.034928
24.5,256,5854.108265
11.7,128,5867.518181
24.5,256,5894.54189
11.7,128,5907.250026
11.7,128,5920.111352
11.7,128,5932.227361
11.7,128,5944.463722
21.9,230,5964.117323
1.5,26,5969.095448
11.7,128,5981.353764
11.7,128,5993.72085
11.7,128,6005.695978
11.7,128,6019.02487
11.7,128,6032.296938
11.7,128,6045.027223
24.5,256,6070.877475
62.9,640,6133.724016
11.7,128,6147.069108
24.5,256,6172.75237
11.7,128,6185.773563
24.5,256,6212.342314
23.6,247,6235.386387
12.6,137,6252.747705
24.5,256,6277.698948
11.7,128,6290.689326
11.7,128,6303.18558
31.9,330,6333.802676
42.7,438,6383.699406
37.3,384,6423.450464
57.3,584,6479.519934
17.3,184,6499.820484
50.1,512,6554.473192
44.1,452,6600.485447
30.5,316,6636.504976
11.7,128,6650.876138
11.7,128,6664.378916
24.5,256,6693.026214
24.5,256,6721.255908
24.5,256,6751.861552
24.5,256,6780.070823
11.0,121,6791.928926
3.2,43,6797.886126
8.1,92,6809.931778
24.2,253,6834.971311
3.3,44,6841.129211
7.6,87,6852.979025
36.0,371,6892.34025
4.9,60,6899.505808
18.3,194,6918.696667
26.0,271,6951.175891
24.5,256,6976.499276
7.6,87,6982.40632
15.8,169,7001.952465
37.3,384,7041.204822
37.3,384,7080.688247
37.3,384,7119.255529
11.7,128,7132.407281
21.1,222,7153.682182
2.3,34,7159.602468
24.5,256,7186.107495
8.9,100,7193.205663
1.7,28,7198.287477
11.7,128,7211.127644
20.3,214,7229.694932
3.1,42,7236.307192
37.3,384,7274.461118
31.9,330,7305.465945
4.3,54,7313.419491
24.5,256,7339.526899
24.5,256,7364.782549
11.7,128,7377.266678
11.7,128,7389.918489
11.7,128,7403.318139
24.5,256,7429.412111
11.7,128,7442.112819
24.5,256,7467.279368
37.3,384,7505.193491
24.5,256,7529.539664
50.1,512,7580.104235
37.3,384,7620.122845
11.7,128,7633.537348
11.7,128,7646.530874
11.7,128,7659.12557
11.7,128,7672.235011
37.3,384,7712.126163
19.9,210,7731.18973
41.9,430,7777.722227
11.7,128,7791.008486
11.7,128,7803.729405
9.0,101,7811.113522
1.6,27,7816.373444
11.7,128,7829.561774
11.7,128,7842.488823
11.7,128,7855.696141
37.3,384,7896.461228
24.5,256,7922.592549
24.5,256,7948.442189
24.5,256,7974.303735
8.1,92,7980.244013
2.5,36,7986.282668
11.7,128,7999.511797
24.5,256,8025.564249
11.7,128,8038.739259
45.6,467,8086.573736
16.2,173,8106.77144
50.1,512,8157.605859
11.7,128,8170.108155
24.5,256,8197.351212
83.4,845,8279.54896
4.0,51,8286.678789
24.5,256,8315.110018
37.3,384,8353.480225
11.7,128,8365.75947
22.8,239,8386.993281
13.4,145,8404.035539
8.7,98,8411.370374
1.9,30,8416.933732
11.7,128,8430.155593
22.8,239,8452.250211
5.5,66,8460.320394
3.6,47,8465.106242
2.1,32,8470.93727
32.3,334,8501.561484
42.3,434,8546.569308
11.7,128,8559.604783
8.6,97,8567.072306
2.0,31,8572.770032
24.5,256,8597.540921
11.7,128,8610.040665
11.7,128,8622.17039
11.7,128,8634.600029
9.0,101,8641.831589
1.6,27,8647.060005
11.7,128,8659.642098
11.7,128,8671.699858
37.3,384,8709.034386
11.7,128,8721.502323
6.8,79,8726.227382
3.8,49,8733.010498
50.1,512,8782.84482
19.2,203,8800.438612
29.8,309,8833.984432
37.3,384,8872.656058
8.2,93,8879.296083
2.4,35,8885.203812
21.6,227,8906.069625
1.8,29,8911.603482
11.7,128,8924.766209
11.7,128,8938.052704
9.3,104,8945.83957
1.3,24,8950.993482
11.7,128,8963.999755
11.7,128,8977.013811
11.7,128,8990.290393
20.8,219,9010.629444
41.0,421,9058.071994
10.3,114,9066.863757
1.7,28,9071.847919
23.1,242,9095.834578
37.3,384,9136.324085
24.5,256,9162.496335
9.8,109,9170.475299
2.1,32,9175.502832
47.4,485,9225.204498
51.5,526,9284.657513
11.6,127,9295.908932
10.3,114,9309.091783
26.0,271,9341.515364
11.7,128,9355.103727
36.6,377,9392.429165
2.0,31,9397.482919
21.2,223,9418.420591
12.6,137,9436.049356
24.5,256,9463.488452
37.3,384,9507.288892
37.3,384,9550.400574
8.5,96,9558.247209
14.9,160,9578.66559
24.5,256,9606.041073
11.7,128,9619.103538
11.7,128,9632.776733
88.1,892,9723.684431
5.3,64,9730.390406
5.7,68,9737.928054
11.7,128,9750.503725
11.7,128,9763.03844
11.7,128,9775.189649
50.1,512,9828.001883
73.0,741,9901.032909
1.6,27,9906.340153
10.3,114,9915.534439
48.6,497,9967.9103
1.8,29,9973.502614
24.4,255,9999.182731
33.4,345,10035.91437
2.9,40,10042.687184
37.3,384,10081.452496
37.1,382,10115.965304
3.8,49,10122.076606
30.9,320,10153.627313
26.2,273,10186.8657
11.0,121,10196.508218
38.0,391,10243.083928
9.8,109,10251.895152
2.9,40,10258.093703
47.8,489,10308.462181
2.1,32,10313.415329
72.7,738,10387.747953
9.1,102,10394.932555
1.5,26,10400.038729
11.7,128,10411.755564
11.7,128,10423.687999
24.5,256,10449.932568
24.5,256,10475.32392
24.5,256,10502.016185
24.5,256,10527.047002
11.7,128,10539.20839
9.6,107,10548.555196
1.0,21,10553.423502
36.0,371,10593.551404
1.5,26,10598.461703
48.8,499,10653.104429
19.0,201,10671.881809
12.9,140,10686.438154
37.0,381,10725.755176
3.5,46,10732.61929
20.0,211,10751.61236
3.4,45,10758.536702
11.7,128,10770.57336
11.7,128,10783.254966
8.6,97,10790.301261
2.0,31,10795.174862
11.2,123,10804.941925
1.9,30,10809.895644
9.2,103,10820.72003
11.7,128,10833.694508
11.7,128,10847.231403
9.4,105,10855.323882
1.9,30,10860.249887
23.8,249,10885.806692
11.7,128,10900.342904
88.5,896,10990.702681
24.5,256,11015.766826
24.5,256,11039.759788
24.5,256,11064.650063
11.7,128,11076.919287
5.6,67,11081.690798
5.0,61,11090.172159
61.1,622,11148.434931
2.8,39,11154.429586
33.7,348,11188.631718
12.4,135,11203.190343
3.4,45,11209.166653
46.4,475,11257.148205
11.7,128,11269.71029
11.0,121,11279.091034
12.4,135,11297.942552
33.5,346,11330.602196
2.7,38,11336.217796
37.3,384,11372.654689
23.5,246,11394.619895
11.9,130,11408.81573
8.7,98,11419.192379
27.0,281,11447.655736
3.0,41,11453.620282
8.9,100,11465.678216
10.4,115,11475.759303
8.3,94,11487.123452
16.1,172,11505.155056
3.0,41,11510.800702
7.9,90,11521.193172
11.7,128,11535.26294
8.8,99,11544.106509
1.8,29,11549.294758
23.6,247,11571.803352
1.2,23,11576.730516
7.2,83,11583.214152
2.0,31,11589.028478
11.7,128,11602.621669
11.7,128,11615.430591
11.7,128,11629.295304
33.0,341,11662.786086
3.2,43,11669.524149
45.1,462,11712.718865
3.9,50,11719.131422
58.4,595,11775.854618
3.4,45,11782.597272
11.6,127,11792.165405
10.3,114,11803.9736
2.8,39,11809.898468
21.8,229,11832.116966
12.0,131,11848.577312
33.8,349,11879.770349
2.4,35,11885.313651
11.7,128,11897.356953
37.3,384,11933.999759
11.7,128,11945.365636
11.7,128,11957.320286
6.7,78,11962.054959
3.9,50,11968.302897
37.3,384,12005.823453
9.8,109,12013.662097
13.6,147,12032.242543
24.5,256,12057.301306
11.7,128,12069.870278
37.3,384,12106.182351
10.3,114,12114.654977
64.3,654,12179.663668
11.7,128,12191.429663
24.5,256,12214.311832
6.8,79,12219.084662
3.8,49,12225.516747
11.7,128,12237.22548
9.4,105,12244.225323
5.3,64,12251.48408
30.8,319,12279.889211
1.3,24,12284.831875
9.4,105,12292.280146
1.2,23,12297.218223
50.1,512,12344.656061
37.3,384,12381.47017
22.0,231,12402.180881
1.4,25,12407.167375
24.5,256,12430.788911
37.1,382,12464.654581
2.5,36,12469.624714
33.6,347,12503.393537
8.7,98,12514.001892
2.2,33,12519.556886
46.3,474,12564.823835
2.7,38,12570.980457
21.7,228,12592.050946
1.7,28,12597.512022
24.3,254,12621.212377
23.2,243,12647.227271
6.2,73,12656.039644
4.9,60,12661.838451
4.4,55,12668.918717
32.8,339,12706.638274
10.3,114,12715.535375
7.1,82,12724.756348
14.0,151,12739.619338
2.6,37,12745.97347
11.7,128,12758.540056
10.5,116,12767.104164
25.6,267,12794.192417
7.1,82,12802.934477
16.4,175,12821.3631
9.2,103,12829.233349
1.4,25,12834.339727
23.2,243,12854.495601
10.0,111,12866.203
1.9,30,12871.81441
48.9,500,12918.588255
12.9,140,12936.924914
50.0,511,12985.580603
24.6,257,13014.422281
49.4,505,13060.991679
25.2,263,13089.616865
50.1,512,13139.974036
11.7,128,13152.260154
11.7,128,13164.328456
50.1,512,13213.947623
11.7,128,13228.273676
50.1,512,13281.076535
20.7,218,13299.578432
2.7,38,13305.614111
50.1,512,13354.621696
37.3,384,13391.47604
11.7,128,13404.099463
11.7,128,13416.853889
34.8,359,13447.960053
1.4,25,13453.025081
24.5,256,13476.72433
37.2,383,13510.452249
4.7,58,13516.838936
6.0,71,13525.119028
20.7,218,13543.181155
2.7,38,13549.27609
11.7,128,13562.346055
11.7,128,13574.290411
11.7,128,13586.68214
24.5,256,13611.202934
7.5,86,13617.156227
3.1,42,13623.230618
24.5,256,13648.503146
21.3,224,13670.725164
2.1,32,13676.257401
24.5,256,13702.951409
152.5,1536,13861.249149
36.0,371,13895.463656
9.6,107,13907.878289
2.3,34,13913.967427
11.7,128,13926.870308
37.3,384,13964.659096
23.2,243,13988.159436
38.6,397,14034.16599
24.5,256,14059.499135
11.4,125,14069.448475
8.9,100,14079.343502
2.0,31,14085.080976
11.7,128,14097.919183
11.7,128,14111.68039
11.7,128,14124.862733
11.7,128,14137.460585
37.3,384,14176.194086
11.7,128,14189.07423
11.7,128,14202.578166
11.7,128,14215.612767
37.3,384,14252.460442
11.7,128,14265.094896
6.7,78,14269.959387
3.9,50,14277.197213
11.7,128,14289.894863
7.7,88,14296.266349
2.9,40,14302.858535
11.4,125,14313.414875
6.9,80,14322.83777
4.0,51,14329.696606
48.9,500,14376.940169
3.0,41,14382.58189
34.4,355,14416.871536
11.7,128,14428.886363
8.9,100,14434.792694
1.7,28,14440.087824
23.7,248,14460.488968
9.3,104,14470.299682
2.1,32,14475.583624
23.2,243,14494.969929
37.1,382,14531.274755
38.8,399,14570.335121
37.3,384,14604.355173
11.7,128,14615.302047
10.2,113,14622.35908
10.4,115,14633.433975
1.7,28,14638.247974
88.5,896,14717.550362
24.5,256,14741.510442
11.7,128,14752.799316
8.9,100,14759.201358
1.7,28,14764.509897
24.5,256,14788.070448
20.6,217,14807.46452
2.8,39,14813.829358
47.4,485,14859.336741
1.6,27,14864.215362
24.5,256,14888.251392
11.7,128,14900.017371
32.6,337,14929.233257
3.6,47,14936.312804
7.6,87,14942.10822
3.0,41,14949.030209
48.1,492,14997.072459
13.7,148,15014.901553
11.7,128,15026.789855
8.9,100,15032.940003
1.8,29,15037.748476
23.4,245,15056.888175
5.7,68,15063.650361
5.9,70,15071.71648
6.1,72,15076.496169
4.5,56,15083.404188
11.7,128,15094.353533
11.7,128,15105.345913
50.1,512,15148.558244
37.3,384,15183.016895
50.1,512,15225.724836
22.0,231,15242.010378
1.4,25,15246.721105
11.7,128,15257.121002
9.5,106,15263.645596
11.9,130,15275.484473
1.1,22,15280.285427
24.3,254,15301.620655
11.7,128,15312.428451
10.4,115,15319.439252
13.0,141,15335.456483
24.5,256,15357.550404
50.1,512,15402.73425
22.7,238,15422.691593
5.9,70,15430.496467
70.5,716,15498.390765
48.3,494,15541.124283
5.7,68,15548.8582
18.6,197,15566.060511
5.8,69,15573.184558
5.7,68,15581.904403
23.6,247,15602.640367
38.2,393,15641.679101
24.5,256,15667.488045
11.7,128,15679.972276
10.6,117,15688.204209
25.3,264,15714.810627
7.4,85,15722.667913
3.5,46,15729.315865
11.7,128,15740.338747
11.7,128,15751.141175
10.5,116,15758.763565
25.7,268,15785.966735
75.7,768,15853.20019
34.3,354,15885.066857
1.9,30,15890.666971
50.1,512,15937.817003
37.3,384,15974.463955
11.7,128,15985.796722
50.1,512,16034.511689
11.7,128,16046.609388
11.7,128,16059.225113
24.5,256,16084.02109
49.2,503,16126.605749
10.0,111,16136.99867
1.5,26,16142.042601
33.2,343,16169.319948
3.0,41,16175.086873
62.9,640,16228.850897
37.3,384,16261.713987
11.7,128,16272.693998
20.7,218,16287.84757
2.7,38,16293.568779
11.7,128,16304.917794
11.7,128,16316.037712
34.0,351,16344.792504
2.2,33,16349.815871
37.3,384,16383.205007
11.7,128,16393.842831
11.7,128,16404.713972
8.0,91,16409.519413
2.6,37,16414.462958
71.6,727,16473.580211
3.0,41,16478.925299
10.9,120,16486.560389
11.7,128,16497.682475
2.1,32,16502.458313
9.3,104,16511.223069
11.7,128,16521.761454
11.7,128,16532.331017
37.2,383,16562.926131
7.0,81,16570.487554
3.7,48,16577.154001
24.5,256,16599.60579
11.7,128,16610.635527
11.7,128,16621.126731
11.7,128,16631.402641
11.7,128,16641.848405
24.5,256,16663.654125
11.7,128,16673.740084
48.5,496,16714.637697
8.2,93,16724.45821
4.0,51,16730.909694
24.5,256,16753.198874
101.3,1024,16841.219789
11.7,128,16852.232997
7.4,85,16857.015877
3.2,43,16863.215593
11.7,128,16875.304552
24.5,256,16898.893954
47.6,487,16941.587688
1.4,25,16946.868433
50.1,512,16992.750124
37.3,384,17026.704876
62.9,640,17080.908692
45.5,466,17117.732458
3.5,46,17123.604393
71.7,728,17181.691002
2.9,40,17187.039156
62.2,633,17241.398232
2.4,35,17246.445969
46.3,474,17286.922173
