#{"t_start": 1605599463.7418497, "env_id": "ChromeDino-v0"}
r,l,t
5.1,62,4793.522578
18.7,198,4815.278593
11.7,128,4828.047992
11.7,128,4841.745235
11.7,128,4855.714964
11.7,128,4868.238474
11.7,128,4880.989501
11.7,128,4893.300195
11.7,128,4905.266159
11.3,124,4914.598868
11.6,127,4927.767028
12.2,133,4944.037812
7.8,89,4950.092533
2.8,39,4955.874114
126.9,1280,5088.512321
37.3,384,5130.609009
7.4,85,5137.444371
3.2,43,5144.419404
11.7,128,5157.768137
11.7,128,5172.935462
24.5,256,5201.06129
24.5,256,5228.336333
50.1,512,5280.212153
11.7,128,5293.017007
11.7,128,5305.906034
35.9,370,5340.214338
23.2,243,5364.040722
1.6,27,5369.137419
11.7,128,5380.590813
11.3,124,5390.050515
58.6,597,5445.854205
16.4,175,5464.434356
11.7,128,5476.130806
6.5,76,5480.955769
16.9,180,5500.572508
11.7,128,5513.040283
11.7,128,5525.507968
11.7,128,5538.198053
6.4,75,5543.023894
4.2,53,5550.285273
11.7,128,5562.75741
24.5,256,5587.56207
37.3,384,5624.047111
11.7,128,5635.919923
21.1,222,5653.79841
2.3,34,5659.195915
70.6,717,5723.77103
4.0,51,5731.074255
11.7,128,5744.818267
5.6,67,5749.658592
5.0,61,5757.974041
11.7,128,5771.624356
11.7,128,5785.131742
11.7,128,5797.777488
11.7,128,5811.175833
24.5,256,5837.739187
24.5,256,5864.322335
11.7,128,5877.46081
62.9,640,5941.265951
11.7,128,5953.491642
24.5,256,5978.153375
19.2,203,5995.365401
17.0,181,6015.845011
11.7,128,6029.099588
32.1,332,6059.992298
29.7,308,6094.281189
6.8,79,6099.093098
24.6,257,6124.094552
3.7,48,6130.527007
19.4,205,6148.692147
29.6,307,6182.572452
37.3,384,6222.533576
24.5,256,6249.547935
19.4,205,6267.143453
16.8,179,6287.490093
6.4,75,6292.321991
4.2,53,6299.986815
61.5,626,6362.088539
25.9,270,6394.212579
11.7,128,6407.239116
11.7,128,6420.254692
11.7,128,6432.852728
11.7,128,6445.838086
19.2,203,6463.70483
4.2,53,6471.534907
11.7,128,6483.875756
6.1,72,6488.687242
4.5,56,6496.619717
37.3,384,6537.340469
24.5,256,6564.504575
24.5,256,6592.48442
5.7,68,6597.307249
17.7,188,6619.955391
11.7,128,6633.309206
18.7,198,6652.49259
55.9,570,6718.057139
11.7,128,6733.187495
37.3,384,6776.871055
11.7,128,6792.217754
48.3,494,6845.300287
26.3,274,6879.421577
21.6,227,6900.833073
1.8,29,6906.132324
24.5,256,6933.945749
11.7,128,6947.980114
24.5,256,6973.29951
11.7,128,6985.342516
24.5,256,7012.04155
11.7,128,7025.014889
11.7,128,7038.00705
6.0,71,7042.850453
17.4,185,7064.04341
24.5,256,7090.63578
11.7,128,7103.051387
23.0,241,7125.125024
102.8,1039,7233.110832
24.5,256,7258.990868
6.6,77,7263.81277
11.5,126,7276.121488
17.0,181,7297.488724
11.7,128,7310.219633
24.5,256,7336.326133
11.7,128,7348.857532
11.7,128,7361.587006
19.3,204,7378.979917
16.9,180,7400.11867
11.7,128,7413.633964
11.7,128,7426.215335
24.5,256,7451.720235
24.5,256,7477.141768
11.7,128,7489.924557
11.7,128,7501.993723
50.1,512,7552.253928
37.3,384,7589.247343
24.5,256,7616.923844
37.3,384,7655.926775
24.5,256,7682.015087
11.7,128,7695.271297
11.0,121,7705.565203
4.1,52,7711.929045
7.2,83,7722.071173
59.4,605,7781.424273
28.0,291,7813.174675
134.7,1358,7950.063243
67.6,687,8019.545881
12.0,131,8035.540484
23.1,242,8059.355265
1.3,24,8064.349439
10.7,118,8077.54293
19.2,203,8095.644253
4.2,53,8103.572037
11.7,128,8116.362336
19.6,207,8134.545141
26.4,275,8161.576631
1.9,30,8166.90739
24.5,256,8194.15144
11.7,128,8206.615164
24.5,256,8232.282801
32.4,335,8263.94792
12.6,137,8277.383844
2.9,40,8283.478232
24.5,256,8311.91266
11.7,128,8325.124061
6.1,72,8329.966041
12.2,133,8343.078815
16.8,179,8362.557708
11.7,128,8375.152658
11.7,128,8388.080445
24.5,256,8413.733258
11.7,128,8426.958819
6.7,78,8431.782698
3.9,50,8439.581642
11.7,128,8453.303502
24.5,256,8480.736209
11.7,128,8493.595744
11.7,128,8505.788694
6.7,78,8510.608867
3.9,50,8517.894098
75.7,768,8594.3611
37.3,384,8631.401261
11.7,128,8643.859238
19.6,207,8661.349463
3.8,49,8668.504079
37.3,384,8705.835615
11.7,128,8718.303704
11.7,128,8729.809733
11.7,128,8742.169548
11.7,128,8754.617332
6.7,78,8759.430136
42.3,434,8805.06699
11.7,128,8818.456123
24.5,256,8843.538255
24.5,256,8869.456289
21.1,222,8889.038059
2.3,34,8895.147411
21.6,227,8915.897078
1.8,29,8921.569877
11.7,128,8934.852937
11.7,128,8947.792714
24.5,256,8973.814064
11.7,128,8987.088629
24.1,252,9010.41465
1.9,30,9015.425195
9.1,102,9026.855976
24.5,256,9054.87123
24.5,256,9080.720401
