#{"t_start": 1605798520.8176, "env_id": "ChromeDino-v0"}
r,l,t
-11.34,7,1554.003582
-8.54,36,1559.875475
21.13,348,1625.137839
8.97,116,1642.533186
-10.89,12,1648.627652
0.14,128,1671.308438
34.92,492,1760.42944
-10.14,20,1768.71148
8.71,112,1785.300839
-10.53,16,1792.505089
0.18,128,1815.340069
23.29,369,1878.778791
1.82,143,1908.306608
11.81,249,1949.742853
0.75,133,1974.474581
-11.82,2,1979.577584
-7.96,43,1987.159196
4.48,172,2017.956795
-8.33,39,2024.105414
-11.82,2,2029.048129
0.19,128,2052.720568
0.33,128,2075.205007
0.23,128,2097.211432
9.25,117,2114.185814
13.6,267,2164.496851
24.69,384,2231.022252
0.27,128,2253.961753
40.29,546,2349.8493
-2.93,94,2367.697737
12.54,256,2412.85104
0.26,128,2435.329703
12.66,256,2479.890819
0.29,128,2501.778825
24.83,384,2567.558121
3.62,58,2575.121387
-5.24,70,2588.658886
7.08,94,2600.64791
3.6,162,2629.461846
12.64,256,2671.140568
-8.56,36,2676.162068
9.25,220,2714.240547
722.3,7714,4073.584533
8.05,212,4112.03015
20.07,340,4177.616659
-3.98,85,4195.180273
18.29,215,4232.259314
-8.14,41,4243.412318
5.09,180,4277.618413
-9.29,29,4282.59158
-3.36,91,4300.930523
-7.01,53,4314.245516
4.96,180,4345.557226
40.79,451,4426.443696
0.33,130,4450.288111
-11.35,7,4455.74191
-5.38,69,4466.000237
-6.42,59,4479.434081
57.44,633,4595.227572
-11.34,7,4600.565802
2.78,51,4609.040823
5.52,187,4643.175199
23.26,269,4695.040658
22.39,260,4744.47262
-0.66,120,4768.67409
-9.12,31,4780.960235
-7.29,50,4790.806386
-6.69,56,4804.10389
29.32,332,4863.079878
-7.07,52,4875.043402
9.77,125,4894.921867
-11.09,10,4900.834627
23.56,377,4973.379321
9.09,117,4992.458273
-10.99,11,4998.350769
1.01,32,5003.313108
17.57,207,5038.763521
-10.42,17,5045.664489
56.91,620,5157.391723
-7.41,49,5169.749987
-2.6,99,5189.161634
8.84,114,5206.244938
25.85,398,5285.720734
12.48,256,5332.631858
0.28,128,5355.831354
73.85,896,5521.757385
12.5,256,5569.199219
-9.49,26,5574.248236
-2.15,102,5596.074789
-5.89,63,5605.909727
3.35,160,5636.375865
-8.84,33,5646.24785
-7.57,47,5655.190005
-4.91,73,5667.952124
-11.25,8,5674.121851
0.28,128,5699.101159
12.47,256,5746.366805
-7.26,50,5755.44153
-5.52,68,5766.320054
-7.86,43,5781.288945
-9.35,28,5788.568571
-5.61,67,5803.144961
-4.96,74,5814.549932
15.95,294,5868.625648
35.5,397,5944.892625
-11.73,3,5949.973514
0.21,128,5974.391383
45.59,499,6063.548024
1.09,139,6089.675018
0.31,130,6118.230261
0.14,128,6141.780757
30.88,346,6201.813149
-8.45,38,6211.734688
-5.69,66,6221.695366
6.04,190,6259.213859
8.31,212,6296.709266
-7.87,44,6308.671236
12.26,256,6355.152399
-3.25,91,6368.438357
-8.53,37,6378.120144
10.79,240,6418.535213
-6.89,55,6433.573772
-3.59,89,6451.52357
17.31,204,6487.295572
-7.14,52,6499.474255
0.14,128,6523.184306
5.88,83,6535.445585
-7.78,45,6546.548575
12.1,255,6589.64986
1.57,37,6599.641352
25.66,291,6652.011587
-6.56,57,6664.586496
9.99,126,6683.412583
-4.82,75,6698.81787
-6.82,55,6711.436408
6.01,190,6744.04756
5.63,186,6776.759923
-0.17,126,6801.471707
2.11,44,6812.907462
18.34,216,6851.007273
-11.42,6,6856.123789
5.11,75,6868.030564
1.54,38,6874.418604
10.67,241,6921.902055
10.88,137,6949.240704
10.29,130,6975.037838
-0.02,128,7001.541609
9.91,126,7027.345012
-10.07,21,7035.518961
-6.46,59,7044.986531
3.28,56,7053.836601
-10.8,13,7060.757149
5.37,186,7094.588888
-8.3,40,7101.000228
12.53,155,7130.434005
-11.73,3,7135.379437
8.64,113,7153.86484
-3.44,91,7172.756107
-7.11,52,7184.963445
3.92,63,7194.555874
14.29,173,7225.325014
9.53,124,7249.926812
-9.75,24,7258.987186
9.45,123,7279.325112
-11.54,5,7284.743726
20.42,240,7331.443169
7.87,105,7353.346297
-8.32,39,7364.426937
8.5,112,7382.218534
-3.39,92,7401.454467
-7.12,52,7414.115302
5.02,74,7426.002046
13.32,164,7456.704752
10.67,135,7482.89309
-10.98,11,7489.06903
5.68,82,7502.526976
-4.31,82,7520.45565
2.96,53,7529.142644
-8.37,39,7539.899546
3.07,54,7548.797549
0.75,30,7553.777398
-7.88,44,7565.035279
2.01,43,7571.732232
4.79,72,7583.78274
6.66,92,7602.563822
12.9,159,7632.694765
-3.54,90,7651.926431
-6.75,56,7665.603413
-3.72,88,7679.807773
2.86,159,7711.717124
-11.17,9,7717.801144
2.87,51,7725.532867
-4.82,77,7742.494262
9.05,119,7761.783141
3.78,62,7776.243101
-5.23,71,7787.174102
-11.63,4,7791.999375
-2.74,99,7807.637664
0.1,129,7832.450336
-9.4,28,7841.005283
6.92,94,7855.800394
-9.38,28,7860.752006
-11.44,6,7866.255455
6.46,90,7880.234587
-8.43,38,7890.904369
7.38,100,7906.451701
-9.36,28,7914.982565
5.84,83,7927.660116
-7.75,45,7939.166363
6.14,86,7952.969933
-8.06,42,7963.699362
7.44,100,7979.847045
-9.41,28,7988.171424
7.53,101,8004.135807
-9.47,27,8012.816315
5.36,78,8024.802422
2.77,50,8037.256309
9.62,125,8058.143025
-11.72,3,8063.105514
15.25,184,8096.95378
5.24,183,8130.560963
-3.14,94,8151.202365
-7.15,51,8165.20745
9.05,116,8183.661839
-10.82,12,8190.359326
-10.11,20,8195.445405
-9.52,26,8201.776015
-9.97,21,8206.794379
-6.14,61,8221.060018
-6.65,56,8229.062611
13.1,159,8258.760292
-8.14,41,8270.446163
7.82,103,8287.731502
-9.6,25,8296.452984
8.48,111,8313.610459
8.46,110,8335.471239
-8.69,35,8345.209937
3.6,59,8353.83528
13.87,168,8387.662
-6.61,56,8404.00504
-9.96,21,8409.084715
-9.97,21,8414.121583
15.4,183,8447.865891
-11.61,4,8453.3807
7.05,95,8469.340165
9.53,121,8493.107795
12.95,157,8520.99678
-10.91,11,8527.284797
-5.41,69,8538.829286
-6.42,59,8554.011136
-3.76,86,8568.906229
12.62,155,8597.697023
-10.52,15,8604.874082
4.51,69,8617.21101
11.52,143,8644.285219
-2.78,98,8666.215158
-5.03,74,8684.517975
-1.96,107,8703.680187
3.98,63,8719.301425
-3.88,86,8737.77598
-6.74,56,8746.420664
0.4,131,8769.994282
-6.63,57,8780.673156
-8.84,33,8792.364303
-10.1,20,8797.400725
-10.08,20,8802.413251
3.08,53,8811.017349
6.87,95,8831.439384
10.19,130,8857.476492
2.11,44,8865.537181
-11.91,1,8870.601298
4.97,74,8883.823179
2.99,53,8892.628757
1.74,40,8903.978151
