#{"t_start": 1605798507.6029935, "env_id": "ChromeDino-v0"}
r,l,t
-7.64,46,1661.710341
0.3,128,1684.380059
22.42,361,1748.946056
22.8,260,1797.976225
9.67,227,1840.802164
-7.38,48,1852.428326
5.04,73,1862.94193
23.26,263,1910.256325
-7.41,48,1921.396208
0.24,128,1945.073358
19.51,225,1982.511672
34.85,388,2057.285822
-9.41,27,2065.826351
0.22,128,2088.283376
24.74,384,2156.073064
9.53,120,2172.38223
-11.21,8,2177.583758
5.7,80,2189.191516
-7.39,48,2199.775536
12.44,256,2244.104151
12.49,256,2289.962726
7.78,102,2304.714948
14.9,282,2357.949901
32.6,361,2418.390817
-9.77,23,2425.937516
0.35,128,2448.381926
0.3,128,2470.703991
0.36,128,2492.981582
0.35,128,2514.879208
0.39,128,2536.408018
24.98,384,2601.748913
41.6,548,2689.200206
-3.03,92,2706.451181
37.06,510,2791.962307
0.33,130,2819.524485
0.28,128,2842.590697
-1.18,113,2860.147065
-10.55,15,2866.996855
66.31,821,3017.249039
-5.89,64,3027.267666
5.18,180,3064.929582
3.45,161,3093.758605
-6.86,54,3106.355812
-2.9,95,3121.336526
-9.32,28,3126.343551
-11.52,5,3131.533402
-1.1,114,3149.800825
-0.47,121,3173.448512
-9.93,21,3180.922852
12.42,256,3228.150533
33.95,482,3312.863182
3.05,158,3345.52914
5.07,74,3356.440806
-6.83,54,3368.500237
-5.1,71,3379.691959
-6.52,57,3392.497764
42.5,463,3468.63099
17.28,305,3521.123569
12.54,256,3562.634436
21.95,251,3599.767685
-11.54,5,3604.654919
6.77,197,3636.494161
20.31,234,3676.845718
-4.18,81,3692.025909
9.44,120,3708.304723
10.75,135,3731.380284
-1.64,4,3736.280153
57.83,631,3837.39087
-11.45,6,3842.479611
8.13,106,3856.807303
11.18,138,3879.096241
2.86,50,3889.788489
-3.33,90,3905.838553
19.73,230,3941.556105
10.44,131,3963.357232
10.95,137,3986.334689
23.29,268,4031.381681
8.38,111,4051.379201
-10.18,19,4058.733306
4.65,70,4068.474795
15.13,287,4122.233192
-9.44,27,4130.970716
-0.84,118,4149.35975
0.72,135,4174.284086
-11.73,3,4179.157516
8.3,110,4196.520777
10.61,133,4221.29931
11.06,139,4246.856967
-11.71,3,4251.72786
-9.07,31,4256.743047
13.87,168,4288.669383
-9.43,27,4293.649071
-9.23,29,4302.159434
7.37,100,4318.222398
-9.36,28,4327.29634
5.97,85,4340.364008
15.3,290,4391.801398
-11.11,9,4397.603663
-0.7,120,4415.202928
9.45,121,4438.53977
1.29,142,4464.447073
-6.43,59,4477.464138
-5.47,70,4492.526892
1.07,33,4497.775344
-3.4,91,4511.819808
-11.63,4,4516.660666
-3.67,89,4530.557422
-8.37,39,4540.956156
9.67,125,4560.377093
-11.73,3,4565.167163
7.89,106,4582.009012
11.39,144,4608.547332
-11.45,6,4613.660726
5.94,85,4627.660442
-8.04,43,4638.314798
6.1,87,4652.293004
-8.21,41,4663.509464
3.41,58,4672.308899
14.36,175,4705.118573
-9.89,23,4713.388618
-0.96,117,4730.818199
0.13,130,4756.129545
6.97,96,4775.60523
-9.42,28,4780.645541
-8.42,39,4795.119926
5.4,79,4809.596722
-9.86,23,4817.190659
20.69,242,4858.527551
2.39,47,4870.005144
-3.08,95,4888.136333
0.85,31,4893.419947
2.95,53,4901.45693
-7.87,44,4912.659909
7.78,104,4928.911347
10.6,135,4954.46863
10.7,135,4980.679964
-7.02,53,4993.967661
-9.27,29,4998.935074
-6.66,56,5011.444884
9.08,117,5029.240694
10.16,129,5053.066619
21.89,253,5099.364944
-10.8,13,5105.980047
1.0,32,5111.236718
-2.86,96,5129.753708
6.59,91,5143.552301
-8.51,37,5153.762381
33.16,372,5219.732159
-10.83,12,5225.757951
0.12,128,5250.781442
20.51,238,5291.764662
-10.3,18,5298.809677
8.63,112,5315.797544
-10.51,16,5322.487966
27.63,314,5377.879246
-5.39,70,5392.389251
2.05,43,5398.992
-5.5,68,5409.243662
-10.4,17,5416.52487
37.35,416,5491.863881
17.98,210,5528.293895
1.43,142,5558.554934
9.06,117,5576.267967
26.76,307,5640.396745
-0.7,120,5665.555861
5.94,84,5680.168609
6.74,92,5699.616011
-8.49,37,5706.009138
14.73,178,5741.891514
3.1,54,5749.752954
-8.71,35,5759.450889
12.82,158,5793.409017
-9.58,26,5800.271108
7.94,105,5821.575299
16.78,197,5856.976779
-9.61,26,5865.221315
9.23,119,5882.948759
7.09,96,5901.633241
-8.75,34,5907.873511
-11.31,7,5913.695547
19.92,232,5954.559507
-9.72,24,5963.014273
-6.17,62,5973.917374
-5.72,66,5987.491309
24.13,383,6054.534981
-1.22,115,6076.496525
10.56,133,6101.705445
10.6,134,6126.759668
-11.61,4,6131.539807
9.78,125,6150.400475
-11.72,3,6155.107283
-0.01,127,6178.087373
22.94,368,6242.146492
5.22,77,6257.991924
-5.68,67,6272.31721
8.34,109,6288.410469
-5.21,72,6304.947895
-4.86,75,6321.765352
6.61,91,6336.258155
10.42,131,6359.144202
-8.86,34,6368.230497
21.82,255,6410.430974
4.95,73,6425.212036
-6.74,56,6439.355611
-4.75,77,6452.512109
-7.24,51,6464.616956
9.55,123,6483.300097
-11.54,5,6488.422529
9.15,119,6506.971076
8.59,113,6528.029343
20.17,236,6572.024728
-7.89,44,6583.272594
24.69,288,6635.650321
16.96,203,6670.512668
6.91,96,6688.675081
-7.03,53,6701.043298
6.33,89,6714.565239
-8.4,39,6724.529943
-4.67,79,6736.266886
-7.47,49,6747.496341
6.15,88,6760.99916
7.29,100,6780.545026
14.08,173,6812.134546
10.31,134,6838.231431
-10.43,17,6845.194197
7.32,100,6860.293242
-9.42,28,6869.199079
8.81,117,6888.259431
7.24,100,6907.961458
-9.47,28,6913.011534
7.35,101,6933.475652
9.46,123,6957.939156
-9.71,25,6962.925685
9.15,121,6987.048755
-9.71,25,6996.263759
6.36,90,7010.891399
-9.69,25,7015.885562
-1.01,119,7040.291376
22.2,261,7091.296442
7.36,101,7111.862444
-7.88,44,7123.177075
-2.93,96,7137.993738
8.37,112,7161.476905
-0.38,125,7186.082905
-7.22,51,7198.055773
-1.37,115,7215.60994
2.12,45,7226.764056
-5.0,75,7238.210717
6.11,88,7256.808756
1.22,142,7285.113333
8.71,116,7310.063596
-9.8,24,7315.118945
7.7,105,7337.091725
1.48,38,7343.646447
3.5,60,7358.068058
3.45,59,7368.456977
5.38,80,7385.569947
-5.15,74,7397.524009
-11.73,3,7402.243299
0.83,31,7407.601453
2.57,50,7415.414379
7.38,102,7436.045494
2.68,51,7444.338297
4.47,71,7459.650002
3.73,62,7470.0175
4.39,70,7485.259918
2.39,48,7493.11483
3.32,58,7507.46328
2.68,51,7515.612768
7.33,101,7536.829907
4.56,71,7548.388238
-10.22,19,7555.810381
1.51,38,7562.093318
0.77,30,7567.120889
7.42,102,7587.486058
3.14,56,7596.909128
4.42,70,7612.172089
3.13,165,7643.110696
0.82,31,7648.171956
-11.73,3,7653.077455
-9.17,31,7658.140708
-6.67,58,7667.89439
-8.38,39,7678.662436
4.71,73,7690.122128
9.77,127,7715.342275
1.32,36,7722.599058
15.21,188,7761.89349
8.97,119,7785.943295
6.65,201,7821.619611
7.62,104,7842.154649
11.92,151,7870.428743
-9.72,25,7879.340371
9.02,118,7898.290129
-6.71,57,7911.307344
3.88,63,7921.166317
-5.12,74,7936.427191
3.78,62,7946.666663
-5.48,71,7962.013006
-5.83,67,7976.788304
-6.76,57,7985.615697
10.43,135,8011.069335
-6.09,64,8025.904999
3.28,57,8034.708009
4.22,68,8045.498007
-11.73,3,8050.33072
-6.4,61,8060.190985
-8.98,33,8066.291454
-2.51,103,8087.247936
11.27,143,8114.789291
7.84,105,8135.542822
-7.25,51,8143.875074
-3.32,94,8164.544888
-8.86,34,8170.884571
4.94,75,8187.265596
-5.59,69,8203.346687
-10.13,20,8208.419629
1.34,36,8216.882564
2.0,43,8225.867502
-9.32,29,8234.144962
3.27,57,8242.374204
8.44,113,8264.525905
4.84,73,8276.441913
3.83,63,8291.184827
3.76,62,8302.561118
10.32,134,8327.821048
3.0,54,8340.888699
-4.92,76,8352.705318
-11.26,8,8358.298879
6.48,91,8372.032815
-8.57,37,8382.719999
5.39,79,8397.34163
-5.02,75,8416.73158
2.03,44,8427.489847
7.63,103,8447.615663
-8.43,38,8453.429847
-7.81,45,8466.426174
6.6,92,8481.928728
9.12,119,8505.281677
-7.73,45,8516.791602
2.17,45,8523.557909
-5.04,74,8534.530465
-11.16,9,8540.371814
-5.46,70,8552.147671
-6.62,58,8567.099323
1.34,36,8573.451736
2.33,47,8581.260214
-7.81,45,8592.470062
1.13,34,8597.820729
5.3,79,8610.750292
-3.29,93,8631.923969
-7.34,50,8643.877209
2.69,51,8652.082878
-2.38,104,8673.488285
-9.79,24,8678.536146
3.59,60,8689.539348
2.08,45,8702.632517
4.4,69,8714.728673
-9.11,31,8725.427962
0.87,31,8730.68448
3.4,58,8740.045797
7.7,105,8760.987841
-6.27,62,8774.458669
2.08,44,8780.810025
-5.36,72,8793.669834
-8.62,37,8806.470765
-8.88,34,8814.929936
3.82,63,8825.325505
-11.45,6,8830.532426
1.72,40,8837.175825
2.3,46,8845.313562
-8.1,42,8856.858133
2.94,54,8865.648745
2.91,53,8874.668516
5.97,87,8895.387134
-7.37,50,8903.736805
1.87,42,8915.492738
0.84,31,8920.633691
