#{"t_start": 1605798510.9418342, "env_id": "ChromeDino-v0"}
r,l,t
34.94,470,74.282758
-8.44,36,79.03578
109.31,1214,267.555532
2.32,45,274.744979
-9.27,28,283.200122
-7.54,47,290.336007
0.93,30,295.08295
-8.4,37,300.684983
1.54,142,329.617586
-7.35,49,337.06211
0.71,29,341.802829
-8.61,35,347.719053
5.5,79,363.798197
-8.34,39,369.268752
-3.1,93,387.270705
8.06,105,407.454362
-7.35,49,414.248734
-5.69,67,428.051028
-8.11,41,434.792267
-9.75,23,439.425626
-11.42,6,444.355884
-11.41,6,449.431418
-10.19,19,457.343668
-9.13,31,462.110926
-9.25,30,466.859912
2.76,50,474.67144
-10.44,17,481.518309
-8.75,34,486.26045
10.81,135,510.160104
2.79,51,517.784404
-3.09,95,535.609529
0.95,32,540.518853
-8.52,37,550.504156
-7.22,51,558.36336
-9.18,30,563.113083
-3.66,88,579.650309
-3.66,87,596.43017
-8.37,39,602.38623
-7.35,50,609.812613
-8.67,35,614.580061
-11.6,4,619.405658
-7.07,51,626.210034
-8.84,33,630.933693
-8.12,41,636.905434
-11.7,3,641.592471
-3.35,92,654.702711
-8.71,36,664.076004
3.27,56,672.073791
1.52,38,677.939341
-5.47,71,693.776804
-9.29,29,698.524645
-8.78,34,703.349666
-9.42,28,711.678354
1.25,35,716.499745
0.96,32,721.368174
-8.62,35,726.21657
-9.54,26,734.1308
-5.49,69,743.938964
2.24,46,750.94452
-5.17,74,765.803852
-7.02,53,773.791451
2.62,49,785.021173
-7.79,46,792.251246
-8.88,33,796.994433
0.19,128,818.892033
-5.4,69,831.914881
-2.07,107,851.376095
2.33,152,878.080024
-6.42,59,887.182789
4.28,67,900.656477
1.1,34,905.610646
4.81,74,920.296963
1.34,37,926.115189
-1.01,118,946.939937
-5.93,65,960.440859
-2.39,102,975.031013
4.19,65,989.007223
4.17,66,999.018864
3.8,63,1012.4945
2.49,48,1020.158669
5.47,81,1036.244838
4.69,71,1047.077037
6.41,91,1065.416881
-3.79,88,1083.051785
2.3,45,1089.131618
1.29,36,1094.960994
-10.87,12,1101.64644
4.67,72,1112.249145
-9.19,30,1117.014067
-9.56,26,1125.51011
-7.5,46,1131.609358
-4.34,82,1148.436593
-0.7,122,1166.336458
-11.46,6,1171.467649
-5.18,72,1182.048351
-6.77,56,1195.294485
7.16,99,1209.988794
-5.65,68,1224.844558
1.44,37,1230.538361
7.56,103,1251.490284
-7.87,44,1258.177917
-8.97,33,1267.169769
-7.64,47,1273.797943
1.16,34,1278.707592
5.91,85,1295.532983
-6.99,54,1303.256171
0.73,30,1308.107467
-11.46,6,1313.335498
0.08,128,1335.559448
1.12,34,1340.488039
2.79,51,1347.737431
2.07,149,1373.316282
6.29,87,1389.354569
-8.34,38,1394.813095
5.54,80,1409.616217
-4.96,73,1424.179314
-5.57,67,1433.38222
-1.53,111,1453.057669
3.71,60,1461.426177
-4.3,82,1478.958901
-8.44,38,1484.862087
2.47,154,1515.310535
-8.26,40,1521.57666
-7.31,50,1529.279708
-8.54,37,1535.195148
-11.81,2,1539.927687
3.23,55,1548.064129
3.05,54,1556.403001
18.76,325,1619.217019
