#{"t_start": 1605712592.0387998, "env_id": "ChromeDinoHandrafted_accl-v0"}
r,l,t
9.16,115,3236.29107
10.8,132,3254.660502
5.78,80,3264.939555
16.53,191,3291.635719
5.9,81,3302.594831
8.71,110,3318.060092
1.47,35,3322.799172
10.54,129,3340.259867
13.06,155,3361.364752
17.68,203,3389.837318
8.33,106,3404.153224
0.72,131,3422.229753
6.09,83,3433.374209
6.15,84,3444.823583
12.92,155,3466.97326
5.4,76,3477.544426
7.11,94,3490.644668
23.66,267,3528.086094
19.63,225,3560.052857
-7.59,45,3566.449201
14.38,170,3591.389693
8.63,109,3606.261845
16.48,191,3633.506155
7.32,96,3646.607164
17.02,196,3673.67076
9.94,123,3690.194384
4.25,64,3698.644891
9.43,118,3715.018554
9.06,114,3730.853782
1.61,140,3749.447682
16.03,186,3774.797376
9.6,119,3790.699063
0.72,131,3808.504783
8.21,105,3823.394335
-3.49,87,3836.166421
4.67,69,3846.40124
11.23,137,3864.803431
-1.76,105,3878.786571
8.07,104,3892.66856
6.02,82,3903.844728
7.98,103,3917.882737
24.88,279,3957.274784
25.32,283,3999.143396
17.87,205,4028.57621
17.75,204,4056.122755
24.93,278,4093.265089
-6.49,56,4101.085038
14.4,272,4138.944952
9.31,117,4155.295799
7.52,98,4169.078234
8.9,112,4183.698539
16.28,188,4210.514787
34.0,373,4261.972915
9.11,114,4277.739588
7.64,99,4291.140338
10.12,125,4308.728721
2.03,41,4314.018181
10.62,130,4331.496897
18.41,211,4359.922922
25.77,393,4414.019142
31.51,348,4461.711769
6.49,87,4474.08138
8.02,103,4488.017884
20.24,230,4519.790481
20.17,229,4550.621922
-7.93,41,4556.084962
8.29,106,4570.728501
8.54,109,4586.142906
6.06,83,4597.522151
13.2,157,4619.930567
8.97,113,4635.914108
5.38,76,4646.138962
22.82,258,4681.991982
7.25,95,4695.221501
18.18,210,4725.863011
27.95,312,4770.374198
8.23,106,4785.203277
6.69,90,4797.813606
6.13,84,4809.711933
-8.71,33,4814.199085
8.65,110,4829.440371
15.47,181,4855.04901
5.51,77,4865.653184
12.69,152,4887.164354
-4.71,75,4897.623118
19.28,221,4927.725253
39.32,434,4987.919271
-5.52,67,4997.347814
2.02,41,5002.975277
8.62,110,5018.704346
18.84,217,5050.595037
26.46,297,5093.443351
32.5,361,5143.865368
28.93,323,5189.701313
36.01,398,5245.641223
2.77,153,5267.248401
17.26,200,5295.752975
18.46,213,5325.031116
6.91,92,5338.515459
5.83,81,5350.191679
4.37,66,5359.560706
4.23,64,5368.296982
12.35,255,5405.527179
5.56,78,5416.349425
8.12,105,5431.822125
1.8,143,5452.154506
1.63,142,5471.988596
29.64,332,5520.529983
6.67,90,5533.07059
23.51,267,5570.875512
3.07,52,5578.157614
7.4,97,5591.447495
10.5,129,5608.817912
14.67,172,5632.81984
5.7,79,5643.370508
3.5,56,5650.53376
-3.97,82,5661.488134
6.66,88,5673.185972
18.54,211,5700.607263
18.36,209,5728.031235
23.13,260,5763.361087
17.29,199,5789.612514
14.82,173,5812.902475
17.31,199,5839.281665
16.63,192,5865.412531
10.16,125,5882.292535
5.32,75,5892.566732
6.98,92,5905.064174
9.67,120,5921.978837
15.76,183,5946.530937
8.44,107,5961.174421
10.77,131,5978.609442
1.35,138,5997.249947
28.0,309,6038.024367
30.85,447,6098.775042
9.38,117,6115.121075
10.47,128,6131.819571
16.75,192,6156.676095
6.33,85,6168.000084
5.02,72,6177.770352
7.09,94,6190.999177
-8.81,32,6195.534139
20.77,236,6227.915344
10.67,130,6244.471156
9.41,117,6259.933683
9.13,216,6289.609066
21.81,245,6323.538233
38.24,416,6378.362363
9.84,121,6394.189379
6.96,92,6406.810785
3.78,59,6414.54182
9.87,121,6430.118192
24.59,274,6467.243056
8.65,110,6481.74337
22.53,252,6515.551708
9.21,115,6530.877222
22.47,251,6564.81416
7.73,99,6578.038504
17.16,197,6604.403337
31.22,343,6650.167328
21.13,238,6682.742969
23.44,262,6718.47778
18.81,214,6747.27564
7.01,92,6759.631869
27.17,300,6799.974549
19.93,226,6831.124712
9.97,122,6846.510836
6.4,86,6858.097788
8.56,108,6872.093812
1.51,138,6889.773667
10.56,128,6906.405989
12.2,145,6925.562659
14.17,165,6946.89994
22.26,249,6979.399044
14.87,172,7001.155696
24.66,272,7035.527031
15.53,179,7057.375772
-6.86,52,7064.259405
22.32,250,7098.983762
5.59,77,7109.35345
8.59,108,7123.060776
10.64,129,7138.9793
27.26,300,7176.933797
32.03,456,7236.088565
3.37,157,7257.339951
28.78,317,7300.331467
10.53,128,7317.028362
21.97,246,7350.411833
39.83,434,7408.797309
13.53,160,7431.557047
9.44,117,7448.095352
20.24,229,7479.184282
7.66,99,7492.478486
3.47,56,7499.7412
6.39,86,7510.718003
4.37,65,7519.008102
8.42,107,7533.858884
25.74,286,7573.253173
9.9,122,7589.589979
17.18,198,7616.428417
28.53,316,7659.501755
20.62,234,7691.56717
29.06,322,7736.986104
0.75,132,7755.165295
25.29,282,7790.873185
3.18,156,7811.661215
18.07,207,7840.014072
39.62,434,7898.090522
2.93,50,7905.128942
6.97,92,7917.528791
6.77,90,7930.065952
19.71,223,7960.810575
8.8,111,7975.488891
20.44,232,8007.715324
9.83,121,8024.198283
17.19,199,8052.167821
5.79,80,8062.773558
8.95,112,8077.08866
9.76,121,8092.865754
9.68,120,8109.285292
38.69,423,8168.51167
34.87,381,8218.982846
7.95,102,8231.888947
-7.93,41,8237.277603
9.86,121,8252.892147
5.16,73,8262.579104
25.59,285,8300.038822
25.31,282,8338.113602
13.49,263,8373.122462
23.29,261,8409.293664
7.57,98,8422.560971
7.56,98,8435.773304
7.54,98,8448.595052
10.94,132,8465.109712
4.39,169,8488.505393
28.91,321,8532.658265
17.43,199,8556.169856
6.9,91,8568.63532
8.41,107,8582.729005
-5.34,68,8591.921192
37.12,512,8662.685057
9.62,119,8678.660697
21.82,246,8712.86841
14.63,171,8735.955798
9.54,119,8752.296045
6.33,85,8763.2709
6.93,91,8774.819189
10.02,123,8790.339802
7.99,102,8803.138348
2.35,147,8821.430788
31.64,346,8866.502051
11.82,141,8885.196963
10.41,127,8901.975516
9.38,116,8917.058138
10.21,125,8933.233479
9.08,113,8948.252052
8.25,105,8961.190477
3.92,60,8967.89287
10.61,129,8983.794769
9.02,113,8997.848967
9.87,121,9013.892017
39.91,433,9072.782165
14.86,173,9095.989953
14.76,275,9131.584012
48.01,520,9202.95816
7.37,96,9215.66738
14.82,172,9239.134127
21.16,237,9270.864377
5.9,81,9282.423369
27.26,303,9323.977624
1.46,138,9342.290644
10.19,125,9358.162383
14.88,174,9382.525513
27.9,309,9424.603982
12.03,145,9444.403457
4.2,63,9453.072774
7.38,96,9466.242418
23.62,264,9503.18961
9.6,119,9518.331814
16.86,195,9544.451586
11.11,135,9563.074384
7.77,101,9576.590313
39.95,438,9638.368587
20.84,236,9670.573982
8.43,107,9684.696397
1.95,40,9689.95549
26.23,292,9730.532448
8.63,109,9744.669925
11.13,135,9760.99927
32.61,360,9807.580974
14.15,168,9830.849764
22.01,250,9865.558825
