#{"t_start": 1605712595.1861753, "env_id": "ChromeDinoHandrafted_accl-v0"}
r,l,t
7.34,96,5592.059603
20.8,237,5624.982396
25.35,387,5676.400122
2.01,144,5694.723819
7.45,97,5707.113049
27.13,301,5747.761297
2.18,146,5767.21716
2.36,44,5773.096551
8.49,108,5787.395909
16.93,195,5813.774269
24.03,269,5849.629142
34.45,379,5901.111572
18.74,215,5930.554593
16.28,188,5956.228663
24.47,378,6006.785608
1.24,136,6024.676915
-4.42,77,6034.935834
6.39,189,6060.718669
-4.79,74,6070.800812
20.04,227,6101.561797
23.68,264,6136.713864
29.09,321,6179.530796
17.36,200,6207.927202
1.7,140,6226.308804
10.68,232,6256.388424
24.39,271,6294.065909
1.28,136,6312.669001
42.94,467,6374.44292
34.66,379,6424.583059
-4.75,74,6434.133072
4.08,62,6442.713879
-8.72,33,6447.198822
13.71,265,6482.807761
15.53,180,6506.883393
-6.55,55,6514.144529
36.32,398,6567.560743
0.21,125,6584.313889
1.28,33,6588.938959
8.47,107,6603.195996
-8.5,35,6607.699388
8.69,109,6622.639522
8.02,103,6636.723434
15.59,180,6660.483031
12.3,147,6680.663142
5.72,182,6705.431917
11.27,136,6724.093002
23.76,265,6759.480867
10.64,129,6776.841525
17.22,197,6803.618288
43.33,470,6866.058932
36.58,399,6917.845788
11.48,137,6935.327802
17.07,195,6960.949222
9.57,118,6976.289536
19.5,220,7004.403294
2.01,143,7022.39834
54.9,575,7097.643617
67.96,707,7187.398331
-7.52,45,7193.578196
39.18,425,7249.437158
-4.84,73,7259.008549
34.94,382,7310.506086
17.51,200,7337.28626
23.05,257,7371.753745
9.28,116,7387.671402
30.26,440,7448.854714
15.31,178,7472.922782
5.42,76,7483.30677
5.6,78,7493.66528
4.77,69,7502.208281
9.35,116,7517.442459
8.39,107,7532.276375
22.59,253,7566.956294
7.39,96,7580.27139
12.07,145,7599.791004
2.03,41,7605.333649
15.95,185,7630.966447
17.94,205,7658.403083
14.52,170,7681.942319
4.0,164,7703.63408
17.85,205,7733.418658
10.36,127,7750.727169
38.16,406,7803.174356
22.1,249,7837.199806
2.03,144,7856.259594
6.12,83,7867.229715
16.28,188,7892.639701
20.17,229,7924.36678
8.68,110,7938.583031
-6.03,61,7947.133999
9.9,122,7964.46553
51.5,560,8041.80425
8.52,108,8056.408795
7.64,99,8069.164423
15.8,183,8093.040408
28.54,421,8151.613078
20.9,236,8182.958649
26.69,296,8222.47441
21.28,240,8253.692107
18.91,215,8281.689115
22.6,254,8315.623418
11.34,137,8334.299365
28.81,425,8392.019797
8.79,111,8407.100363
9.67,119,8423.09275
2.63,47,8429.64705
7.82,100,8442.788819
-3.95,82,8452.986421
7.88,101,8465.968487
25.79,287,8505.872466
0.48,125,8523.114351
35.91,384,8571.67149
8.82,111,8586.185402
-5.07,71,8595.907408
27.69,413,8653.201069
-6.88,52,8660.334474
30.16,333,8706.388201
9.21,115,8721.751751
2.43,45,8727.969231
18.88,215,8756.869412
3.53,56,8763.90613
1.46,35,8768.520676
6.61,88,8779.682956
8.78,110,8793.525195
9.23,114,8807.502074
20.59,231,8836.375028
-6.99,51,8843.727387
30.55,333,8887.497612
8.66,109,8901.668082
7.86,101,8915.06599
84.78,884,9027.841849
8.68,109,9042.593005
11.82,141,9061.852988
28.16,310,9103.578113
35.47,386,9155.111476
19.23,218,9184.331812
16.21,187,9210.026041
15.38,178,9234.244047
1.66,138,9252.484739
-7.34,47,9258.940001
76.01,792,9366.556233
8.92,112,9381.834491
18.14,311,9424.140068
-3.6,85,9435.859158
7.05,93,9448.525103
27.18,303,9490.861528
5.39,76,9501.257529
15.07,173,9523.109297
15.28,178,9547.590296
8.81,111,9562.765808
40.67,547,9639.362865
9.87,122,9655.673071
28.8,316,9698.531912
7.72,100,9712.52616
54.32,569,9785.491358
13.64,161,9807.107488
0.08,125,9824.482153
12.24,147,9844.902955
14.6,171,9868.218106
