#{"t_start": 1605828611.1609683, "env_id": "ChromeDinoHandrafted_accl-v0"}
r,l,t
-9.57,26,575.14554
0.4,26,579.614346
-9.04,32,585.07329
0.41,26,589.499501
0.4,26,594.014649
0.77,30,599.355384
-8.31,40,606.300398
0.3,25,610.688736
0.79,30,615.892715
0.76,30,621.281559
1.99,43,628.789783
0.36,26,633.273078
-9.08,32,638.915844
-9.23,30,644.21582
0.38,26,648.715526
-9.02,32,654.301373
-9.7,25,658.64509
1.83,41,665.91908
0.3,25,670.396395
2.47,49,678.986549
1.12,34,685.112513
0.43,26,689.502669
0.35,25,693.844188
-9.82,24,698.186554
1.31,36,704.489365
-9.57,26,708.92969
-9.71,25,713.288736
-9.56,26,717.730762
3.42,59,728.176528
0.42,26,732.602576
0.28,24,736.956362
-8.94,33,742.600448
1.82,41,749.49978
1.31,36,755.704413
0.39,26,760.206595
-8.2,41,767.201534
0.42,26,771.595322
0.31,25,776.102031
0.51,27,780.420378
0.53,27,784.86158
0.98,32,790.265697
1.61,39,796.772917
1.89,42,803.882425
-8.16,41,810.872379
1.39,36,816.910621
1.52,38,823.114377
1.15,34,828.711224
0.83,30,833.195722
-7.93,43,839.949579
1.67,39,846.231905
1.41,36,851.658693
1.54,38,857.933407
1.94,42,864.534659
-7.9,43,870.986396
-9.25,29,875.331261
1.86,41,881.582562
1.54,37,887.162335
0.85,30,891.523146
-9.11,30,895.998574
0.76,29,900.499654
-9.12,30,904.908373
1.76,40,911.103005
1.27,35,916.616569
0.76,29,921.109585
0.87,30,925.729515
0.85,30,930.214669
0.77,29,934.678799
0.89,30,939.246508
0.74,29,943.799801
1.85,41,950.510775
1.04,32,955.7682
1.32,35,961.191745
2.81,52,969.752705
0.51,27,974.209807
1.04,33,979.685181
-8.82,34,984.984793
0.55,27,989.457634
-8.37,39,995.593629
0.62,28,1000.03976
1.3,35,1005.603035
0.67,28,1009.978704
0.96,32,1015.299775
-9.53,26,1019.677297
2.16,44,1026.785625
2.48,48,1034.332639
1.54,38,1040.413756
0.79,29,1044.810765
1.38,36,1050.379981
0.63,28,1054.795642
1.57,38,1060.848817
0.54,27,1065.274133
0.58,27,1069.690846
1.04,32,1074.90501
1.78,40,1081.356637
1.05,33,1086.762045
-9.01,32,1091.707761
3.0,53,1099.886859
-9.33,28,1104.200084
1.26,35,1109.510824
0.65,28,1113.930838
0.63,28,1118.391394
0.64,28,1122.96132
-9.59,26,1127.385546
0.53,27,1131.817969
2.16,45,1139.181475
-7.28,50,1147.184709
-9.25,29,1151.539826
-7.47,48,1159.140194
2.1,44,1165.967852
0.45,26,1170.286766
-9.33,28,1174.634938
0.76,30,1179.872888
1.09,33,1185.235453
0.4,26,1189.66903
0.73,29,1194.236067
-9.27,29,1198.563757
0.62,28,1203.087756
-8.62,36,1208.796484
-9.59,26,1213.174967
3.89,63,1223.303442
1.47,37,1229.397149
0.58,27,1233.894879
0.54,27,1238.325799
-9.55,26,1242.712879
2.48,48,1250.206949
0.84,30,1254.753404
1.22,34,1260.088667
1.4,36,1265.798779
0.77,29,1270.170835
0.75,29,1274.591855
1.13,33,1279.774046
1.66,39,1286.098954
-9.24,29,1290.41356
3.64,60,1299.861331
1.41,36,1305.271927
0.68,28,1309.596329
-8.22,39,1315.226648
0.86,30,1319.592725
0.76,29,1324.137673
2.12,44,1330.936055
0.77,29,1335.360137
1.44,37,1341.438355
0.65,28,1345.856213
1.54,37,1351.399077
-9.34,28,1355.731197
0.56,27,1360.171097
2.13,44,1366.988035
0.79,29,1371.537265
-7.81,44,1380.033819
0.0,21,1384.426462
0.19,23,1389.052365
0.04,21,1393.535072
0.35,25,1400.471749
0.08,22,1405.052527
0.13,22,1409.464211
-9.92,22,1413.916716
0.18,23,1418.474618
-8.77,34,1424.581598
0.67,28,1428.996702
3.69,60,1438.135042
-9.3,28,1442.569733
0.69,28,1446.962239
0.67,28,1451.438263
0.86,30,1455.806933
3.15,54,1463.51862
2.01,42,1470.159668
0.94,31,1475.376933
-6.73,56,1485.449762
0.72,28,1489.947927
-8.95,32,1495.506079
-9.28,28,1499.858766
-9.08,30,1504.234972
2.24,44,1510.532244
0.37,25,1514.905076
1.06,32,1520.27317
0.91,30,1524.697969
-9.12,30,1529.050276
0.81,29,1533.517748
-8.72,35,1539.546235
-6.56,58,1549.417176
0.44,26,1553.863134
0.68,28,1558.317408
2.36,46,1566.188746
-9.44,27,1570.591359
-8.71,35,1576.915415
0.6,27,1581.362551
0.47,26,1585.811406
-8.76,34,1591.415025
3.67,60,1600.65482
0.8,29,1605.088914
-9.13,30,1609.481105
1.39,35,1614.657898
0.99,31,1619.110563
-9.0,31,1623.441407
0.99,31,1627.765582
1.65,38,1633.262199
3.48,58,1641.645548
1.15,32,1646.092449
1.12,32,1650.600166
-7.37,48,1657.558457
0.88,30,1661.976499
1.08,32,1666.512792
-8.87,32,1670.841977
-5.04,73,1681.135577
2.19,43,1686.704602
1.81,39,1691.918947
-7.79,44,1697.996653
-9.09,30,1702.323324
-8.84,32,1706.668256
-8.34,38,1711.866227
-8.78,33,1716.318778
2.62,48,1722.899243
1.95,41,1728.605888
1.96,41,1734.12622
-8.96,31,1738.533911
1.45,35,1743.020372
-8.76,33,1747.386889
1.84,40,1753.065377
1.99,41,1758.336751
3.31,55,1765.523735
5.22,76,1776.009707
0.93,30,1780.369366
1.32,34,1784.808049
1.1,32,1789.230898
1.11,32,1793.730982
3.02,52,1800.487164
2.7,49,1807.40555
1.11,32,1811.810496
-7.74,44,1817.801735
1.02,31,1822.311187
0.92,30,1826.696258
1.78,39,1832.025531
2.27,44,1837.942775
0.89,30,1842.320364
1.15,33,1846.831461
1.11,32,1851.305243
4.31,66,1860.827271
3.05,53,1868.670901
1.26,34,1873.216425
0.95,31,1877.53987
1.77,40,1883.74081
2.43,46,1890.33968
-9.1,30,1894.658027
3.28,55,1902.291903
1.22,33,1906.833637
-7.91,42,1912.47125
-8.65,34,1916.843265
2.25,45,1923.096328
1.23,33,1927.608349
2.28,45,1934.108985
1.45,35,1938.576302
1.66,38,1943.99232
-8.71,33,1948.333515
2.39,45,1954.2608
1.23,33,1958.723372
1.23,33,1963.11663
7.79,102,1977.000975
1.14,32,1981.44257
-8.8,33,1985.821498
1.88,40,1991.059636
1.19,33,1995.469028
1.87,40,2000.801668
-9.04,31,2005.159104
1.31,34,2009.596889
2.23,44,2015.161086
-8.68,34,2019.511704
2.46,46,2025.607688
-7.68,45,2031.925932
1.43,35,2036.405027
2.9,51,2043.138896
2.9,51,2050.024701
3.15,53,2056.961653
2.0,41,2062.168397
1.19,33,2066.614692
1.32,34,2071.056439
1.91,40,2076.636364
1.44,35,2081.074149
2.47,46,2087.049392
1.32,34,2091.576123
3.8,60,2099.39458
1.24,33,2103.798665
1.74,38,2108.269924
2.16,43,2113.630963
4.82,71,2123.51355
1.11,32,2127.945548
6.59,90,2140.715888
4.6,69,2149.812657
1.98,41,2155.098487
-7.6,45,2160.971124
3.64,58,2168.386705
3.95,62,2176.892262
1.23,33,2181.419725
1.55,36,2185.86054
-8.73,33,2190.217159
2.69,48,2196.543576
2.57,47,2202.933924
2.28,44,2208.633567
3.83,60,2216.698985
4.24,65,2225.615609
1.53,36,2230.067536
1.08,31,2234.468784
1.36,34,2238.933375
4.03,62,2246.986011
1.44,35,2251.427586
-6.73,54,2258.115584
1.33,34,2262.641392
-8.46,36,2267.035944
1.25,33,2271.461811
-7.82,43,2276.650504
2.2,43,2282.235691
2.2,43,2287.552926
1.55,36,2292.013593
4.24,65,2300.761549
1.66,37,2305.22841
4.44,67,2313.967718
3.09,53,2320.828811
1.45,35,2325.30185
1.54,36,2329.775782
5.42,77,2339.592716
-3.74,86,2351.138705
2.26,44,2357.141783
-7.43,47,2363.18438
-8.64,34,2367.578328
2.7,48,2373.493036
1.87,39,2377.940754
2.18,43,2383.402743
2.0,41,2388.959875
-7.53,46,2394.85838
2.89,51,2402.072571
2.02,41,2407.552654
-7.83,43,2413.909985
6.15,85,2424.476078
4.26,65,2432.718905
5.13,74,2443.15595
6.6,89,2454.569612
2.11,42,2460.200742
1.45,35,2464.695964
3.64,58,2472.18745
-5.14,70,2481.248524
4.53,67,2489.76043
3.34,55,2497.242563
2.42,45,2502.945646
6.38,87,2514.630347
2.77,49,2521.06351
1.66,37,2525.468284
6.55,89,2536.801272
-4.37,79,2547.003576
3.18,53,2553.767392
-8.71,33,2558.118485
5.16,74,2567.367007
6.46,88,2579.272517
1.45,35,2583.77814
-4.43,79,2594.518402
7.39,97,2606.732243
5.55,78,2616.427908
2.21,43,2621.894727
3.27,54,2628.997948
-8.09,40,2634.357904
2.03,41,2639.74079
7.58,99,2652.97716
3.58,57,2659.98068
5.62,79,2670.351101
4.38,65,2678.964268
7.81,102,2693.308367
-4.79,74,2702.76133
1.25,33,2707.273541
1.45,35,2711.73747
5.83,81,2721.952103
-0.79,116,2737.200894
1.37,34,2741.656826
10.2,126,2757.603575
3.83,60,2765.680995
-4.69,75,2775.210625
7.16,94,2787.370893
3.12,52,2793.806903
-8.44,36,2798.16537
10.83,132,2815.127024
4.46,66,2823.642714
4.83,70,2832.60524
4.84,70,2841.415942
5.93,81,2851.472248
9.1,114,2865.787549
1.89,143,2884.444977
7.41,96,2896.513
-4.58,76,2906.193243
-8.41,36,2910.573723
8.05,103,2924.220604
16.11,187,2948.76776
-7.0,51,2955.244737
12.33,148,2974.326728
10.93,133,2991.334728
8.23,106,3005.087591
7.06,94,3017.976609
2.62,47,3023.959727
10.93,133,3040.762781
7.63,99,3053.156184
5.69,79,3063.831999
7.39,97,3076.280425
-7.25,48,3082.238106
-7.95,41,3087.565721
8.32,107,3102.113523
-6.57,56,3109.846455
9.96,124,3126.510389
1.56,36,3130.929127
7.75,101,3144.16627
7.5,98,3157.162066
3.62,161,3178.412907
14.42,169,3200.783657
7.43,97,3213.045229
8.52,108,3226.400977
6.93,92,3238.221415
-7.66,44,3244.042987
5.98,82,3254.45742
1.67,37,3259.047437
6.07,83,3269.617031
5.58,78,3279.627109
-6.2,59,3287.657257
6.42,87,3299.381035
7.11,94,3311.536875
7.81,101,3325.12853
10.98,134,3342.738741
6.59,89,3354.572718
7.2,95,3366.994903
4.33,65,3375.468645
10.05,125,3392.515549
7.09,94,3404.742356
6.33,87,3416.767417
10.55,130,3433.465156
8.17,105,3447.511651
7.11,94,3459.832976
3.4,55,3466.859181
3.95,61,3474.843868
14.78,174,3498.437937
6.85,91,3510.365305
0.69,131,3527.589907
8.47,108,3541.824172
1.81,39,3547.11318
7.76,101,3560.309205
2.0,145,3579.540103
5.4,76,3588.825425
3.01,155,3609.069601
-5.53,66,3617.641
-2.6,96,3629.729882
9.1,114,3643.889296
1.24,137,3661.36559
6.48,87,3672.967607
7.08,93,3684.537687
8.22,105,3697.354543
6.81,90,3709.307871
1.58,36,3713.764517
6.61,89,3725.813082
11.69,141,3743.827785
8.75,111,3758.105686
5.37,76,3768.319115
-7.27,48,3774.410362
7.02,93,3786.332195
3.09,52,3793.164358
11.77,142,3811.658542
8.22,105,3825.607828
7.28,95,3837.706541
9.89,122,3853.555925
8.91,112,3868.284791
9.52,119,3882.96621
11.62,140,3901.703413
-8.71,33,3906.037854
8.38,107,3919.568549
9.32,117,3934.820846
6.97,92,3946.379076
5.81,80,3956.808132
10.96,133,3973.709064
7.4,96,3985.799498
7.99,102,3998.386826
11.83,142,4016.116204
7.4,96,4028.205513
-2.96,93,4040.12534
9.48,118,4054.945651
11.12,135,4072.208135
11.6,140,4090.144658
7.41,97,4102.244813
7.83,101,4115.372979
9.61,119,4130.440516
9.13,114,4144.570311
7.42,199,4169.348091
11.24,135,4186.072086
10.94,133,4202.857034
2.06,41,4208.413975
10.36,128,4225.504955
1.77,38,4229.891616
7.52,98,4242.126659
6.98,92,4254.73251
-1.92,103,4267.958912
-8.61,34,4272.290164
9.66,120,4287.633918
9.13,114,4302.229651
9.13,114,4316.778028
-3.63,85,4327.193119
-8.04,40,4332.192706
7.87,101,4344.680219
9.33,116,4359.307787
12.02,144,4376.873547
9.27,116,4391.703303
7.73,100,4404.603081
8.81,111,4418.262258
10.04,123,4433.674601
1.39,34,4438.115325
10.95,133,4454.998337
8.03,103,4468.268589
7.18,94,4479.849084
7.44,97,4492.156289
5.33,178,4514.851209
-5.61,65,4523.420528
7.44,97,4535.445841
-0.47,119,4550.635064
-8.51,35,4554.973628
7.5,98,4567.951124
6.99,92,4579.702358
8.9,112,4593.796456
8.49,108,4608.194137
8.81,111,4622.624537
10.53,129,4638.966931
-6.4,57,4646.034378
11.29,137,4663.699103
12.38,148,4683.135395
7.52,98,4695.683919
9.69,224,4725.466533
7.55,98,4738.054658
1.46,35,4742.567472
8.7,110,4757.361529
11.0,134,4774.221628
2.5,46,4780.127008
2.76,152,4799.404678
8.72,110,4813.652501
6.82,91,4825.353975
5.28,75,4834.961537
6.81,194,4860.062695
9.71,121,4876.093526
10.41,129,4892.530373
7.17,95,4905.182426
-8.03,40,4910.338552
12.71,152,4930.340719
3.72,58,4937.391663
8.61,109,4951.166728
6.63,89,4962.921644
9.02,113,4977.265512
4.04,165,4998.347599
9.16,114,5013.222722
6.79,91,5025.147186
10.34,127,5041.529591
-8.51,35,5045.866435
-2.42,99,5058.831714
8.63,110,5073.170743
8.5,212,5100.344766
7.05,94,5113.43767
7.57,99,5126.431017
6.71,90,5138.375643
8.49,108,5153.123662
11.55,140,5171.380877
-3.12,91,5182.827821
7.85,102,5195.917506
5.19,177,5219.107613
9.37,117,5234.337517
18.99,216,5262.600194
10.53,129,5279.165745
9.17,115,5293.879981
9.59,120,5309.29992
7.09,93,5321.274315
1.58,36,5325.763193
6.85,91,5337.353101
9.33,117,5352.395621
9.22,116,5367.66583
11.86,143,5386.527524
8.51,108,5400.067482
13.32,158,5420.41065
11.49,139,5438.579831
2.56,46,5444.066702
3.04,154,5463.490453
7.74,100,5476.47244
11.88,143,5494.895024
8.06,103,5507.898969
11.02,134,5525.480964
8.07,104,5538.749017
9.01,113,5553.241099
11.35,137,5570.917192
9.58,222,5599.165445
3.29,156,5618.036134
8.84,111,5631.714087
10.14,124,5646.812542
5.46,178,5668.85016
9.84,121,5683.651151
8.49,107,5696.797557
11.46,138,5714.357358
10.34,127,5730.124649
6.05,82,5740.251925
10.51,128,5756.675435
9.24,115,5770.747556
2.77,151,5790.003184
8.98,112,5803.865191
20.46,230,5832.346336
8.47,107,5845.863292
13.2,155,5865.124562
2.51,46,5870.708831
8.79,111,5884.563423
7.58,98,5897.297006
-5.91,62,5904.965351
2.79,152,5923.962434
10.32,126,5940.537125
18.09,206,5965.939841
4.35,65,5974.077429
9.61,119,5989.610721
10.17,125,6005.409098
3.66,160,6024.753606
7.3,95,6036.719064
-6.38,57,6043.647196
9.45,117,6058.054448
7.29,95,6069.904477
7.9,101,6082.482911
4.4,168,6103.47136
3.12,155,6122.912118
12.19,145,6140.915644
4.75,69,6149.588527
11.85,142,6167.482244
3.24,156,6186.86052
10.89,132,6203.436993
7.66,99,6215.96345
9.11,114,6230.379555
6.23,84,6240.829541
12.38,250,6271.910751
7.37,96,6284.07659
6.22,84,6295.045717
-7.46,46,6300.889566
2.87,153,6320.592755
7.25,95,6332.805223
20.15,229,6362.52082
5.45,180,6385.9038
6.81,91,6397.958368
10.54,129,6414.603503
7.07,93,6426.715827
9.3,116,6441.597733
-1.52,108,6455.329364
12.14,145,6474.00309
6.63,89,6485.652571
9.4,117,6500.827083
1.66,37,6505.28944
-3.0,92,6517.115664
10.91,133,6534.73065
7.76,100,6547.443193
13.32,158,6568.039848
8.75,111,6582.797862
12.77,153,6603.036932
4.0,165,6624.260817
10.15,125,6640.647905
10.32,127,6656.716883
10.11,124,6672.625004
8.85,111,6686.489413
-5.12,70,6694.920986
7.76,100,6707.855806
4.73,172,6729.678396
9.18,115,6744.159839
7.76,100,6757.191808
10.9,132,6774.360735
8.2,207,6800.974795
23.41,261,6833.869792
10.03,123,6849.466961
9.1,114,6864.390948
7.77,100,6876.73301
7.29,95,6888.655935
11.79,141,6906.282522
9.21,115,6920.357078
7.51,98,6932.940566
-8.31,37,6937.299148
7.29,95,6949.263082
7.67,99,6961.993269
7.57,98,6974.63999
-6.57,55,6981.13826
3.36,158,7001.69417
3.95,164,7022.441196
0.4,127,7038.405998
4.23,167,7059.690854
11.87,142,7077.29012
-7.55,45,7082.896088
26.76,296,7120.107431
2.96,153,7139.874185
17.46,200,7165.05118
4.19,166,7186.661251
-5.41,67,7194.46962
9.34,116,7209.358324
8.27,105,7222.96347
7.09,196,7248.135873
13.31,157,7268.224814
7.17,94,7280.401021
19.77,225,7309.344246
2.5,149,7328.58425
11.49,139,7346.530073
-5.9,62,7354.362365
-3.9,83,7364.984398
10.42,128,7381.933969
9.47,118,7397.026898
16.31,189,7421.870328
8.59,109,7435.494527
7.29,95,7447.329196
-7.37,47,7453.538428
7.05,93,7465.402864
4.79,69,7473.93542
8.25,105,7487.114219
10.58,129,7503.37328
7.55,98,7515.765809
18.46,210,7541.902414
6.98,92,7553.662848
10.51,128,7569.461135
9.05,113,7583.478594
8.64,109,7597.286385
14.47,169,7618.701362
5.12,72,7627.300503
5.97,81,7637.549483
11.45,138,7655.095019
13.42,158,7674.733191
-6.57,55,7681.401799
13.32,157,7701.046773
3.8,161,7720.879605
10.48,128,7737.370151
9.79,121,7752.302224
10.8,131,7768.606026
3.52,159,7788.84058
4.95,71,7797.498794
12.11,144,7815.535952
8.87,111,7829.788664
11.55,139,7846.683314
3.24,156,7866.366332
21.53,241,7896.412464
10.23,125,7912.005135
6.12,83,7922.073737
3.44,55,7928.591756
-2.08,101,7940.660178
2.53,149,7959.648658
3.83,162,7979.859386
10.09,124,7994.933062
9.34,116,8010.027331
9.91,122,8025.228054
7.58,98,8037.306709
9.49,117,8052.160967
8.79,111,8066.226156
10.77,131,8082.725966
-6.18,59,8089.804828
2.37,147,8108.529117
9.73,120,8122.788912
-8.5,35,8127.169733
6.52,189,8150.275882
9.05,113,8163.901815
16.11,186,8187.524972
16.15,187,8211.491838
9.3,116,8226.35969
7.18,94,8238.665943
7.36,96,8250.523717
13.94,164,8271.462964
8.64,110,8285.781462
7.55,98,8298.313366
9.57,119,8313.781341
9.98,123,8329.762846
10.79,132,8346.737647
4.67,172,8369.049775
8.53,108,8382.787214
10.81,132,8399.645662
3.6,57,8406.882403
10.17,126,8423.47109
6.41,86,8434.400146
14.18,167,8455.957417
16.54,192,8480.973027
3.28,158,8501.33291
3.71,162,8522.681119
11.19,136,8539.858628
5.13,177,8563.356934
8.41,107,8577.296205
9.9,123,8593.319784
2.69,152,8613.607297
12.63,151,8633.115297
18.32,210,8660.626194
7.17,95,8673.364524
10.25,127,8690.200126
10.19,126,8706.718023
4.3,168,8728.770429
11.81,143,8747.848275
7.91,102,8761.309332
5.36,76,8771.279345
13.0,155,8791.887418
10.08,125,8808.31544
8.02,104,8821.893867
9.09,115,8837.323736
8.66,110,8851.789418
3.4,55,8858.786369
6.86,91,8870.871627
18.02,207,8898.070528
10.78,132,8915.029607
-8.81,32,8919.362552
8.49,108,8933.100322
15.81,184,8957.290589
8.02,103,8971.032607
10.8,132,8988.271186
14.92,175,9011.156739
1.46,139,9029.83367
10.35,127,9046.586624
17.52,202,9073.570639
4.51,67,9082.229678
6.35,86,9093.989802
-0.04,123,9110.636227
7.89,102,9124.064744
15.78,184,9148.719627
14.73,173,9171.959745
10.69,131,9189.367249
9.78,121,9205.462019
7.13,94,9218.265414
6.44,87,9229.978667
7.18,95,9242.713835
10.13,125,9258.808867
11.1,136,9277.090792
6.59,89,9289.059896
13.97,269,9324.926975
7.87,102,9338.621765
10.66,131,9356.424922
-5.95,62,9365.373156
12.98,155,9386.261684
22.37,253,9420.754843
8.29,106,9434.776012
7.09,94,9447.362856
10.74,132,9465.278772
3.19,157,9486.61388
6.64,89,9498.761265
21.44,244,9531.461982
10.35,128,9548.730441
17.44,200,9574.552779
10.18,125,9590.770926
6.99,93,9603.141502
4.44,66,9611.839914
13.05,156,9632.572288
7.32,96,9645.250217
7.5,98,9657.561839
8.34,107,9671.663669
-3.91,83,9681.975531
10.65,131,9698.862063
3.9,163,9719.382241
-7.17,49,9725.321684
7.07,93,9737.102935
3.1,155,9757.033295
6.13,186,9780.431164
9.32,116,9794.85973
15.86,184,9818.629547
11.69,140,9835.950895
12.46,148,9854.007674
7.29,95,9866.06319
10.73,130,9882.43246
12.13,145,9900.850576
15.38,178,9923.040696
7.76,100,9935.528643
8.22,104,9948.380218
8.26,105,9961.583009
25.76,285,9997.649236
2.87,152,10016.98892
9.32,116,10031.899209
6.69,89,10043.446362
10.17,125,10059.571964
3.8,162,10080.213458
0.77,132,10097.440264
3.8,59,10105.243247
2.7,151,10124.541047
3.8,163,10145.645158
-8.15,39,10150.753536
9.57,119,10166.558027
10.89,133,10183.94932
10.26,126,10200.285149
10.48,128,10216.962332
23.09,258,10249.755829
10.48,129,10266.981991
11.25,239,10297.485385
10.13,125,10313.568001
7.88,101,10326.102687
16.49,191,10350.576335
19.93,225,10379.908256
24.35,271,10414.105646
13.17,156,10434.488839
9.94,123,10450.184385
7.91,102,10463.178272
2.04,41,10468.335395
11.19,135,10485.722713
5.35,179,10508.566334
10.29,126,10524.41259
-6.64,55,10531.563778
8.85,112,10546.935483
4.3,64,10555.167269
13.49,159,10575.496499
7.56,98,10587.684236
9.18,115,10602.413272
8.83,111,10616.975101
18.93,215,10644.698431
8.82,111,10658.739751
7.18,95,10671.378739
5.73,79,10681.592726
8.48,107,10694.741745
12.83,152,10714.12176
14.62,172,10736.1618
5.03,72,10745.679155
2.62,47,10751.701026
6.08,83,10762.392823
7.41,97,10775.173795
8.15,104,10788.540798
-1.85,104,10802.362686
9.05,114,10817.573722
3.77,59,10825.101397
8.1,104,10838.975366
7.55,98,10852.20097
7.27,96,10864.991956
7.34,96,10877.58394
18.77,214,10905.807918
-4.17,80,10916.033611
2.88,154,10936.673018
2.11,42,10942.077388
8.34,107,10956.355121
-8.81,32,10960.701684
5.95,82,10972.158907
10.31,128,10989.253121
-5.03,72,10998.736509
12.54,150,11019.052894
11.39,138,11037.566117
-8.71,33,11041.89684
8.58,109,11056.318907
8.6,109,11070.703903
2.61,47,11076.802472
1.59,140,11095.909415
7.16,95,11108.611473
6.7,90,11120.4821
6.24,85,11132.127034
12.47,150,11152.222986
4.73,69,11161.24103
14.89,176,11185.997051
3.64,58,11193.489114
7.09,94,11206.243192
9.72,121,11222.406291
-7.38,47,11228.791052
-8.81,32,11233.118711
6.22,85,11244.538232
9.14,116,11260.261397
9.32,117,11276.128271
-7.15,50,11282.9323
-4.85,74,11293.947412
-6.47,57,11302.236005
-5.84,64,11312.214077
1.82,39,11317.828185
7.5,98,11331.185431
19.25,221,11360.628649
4.53,67,11369.664346
6.75,90,11381.868364
-5.41,68,11391.09021
-6.18,60,11398.840298
8.95,114,11415.39322
10.53,130,11433.292004
9.83,122,11449.504742
6.63,89,11461.389482
2.0,145,11481.352856
14.21,168,11503.891079
10.65,131,11521.490525
14.09,167,11544.465718
26.83,300,11585.756402
15.55,183,11611.334143
7.87,103,11625.865895
9.0,114,11641.220605
-8.51,35,11645.557476
7.27,97,11658.524098
9.87,122,11675.16277
10.23,126,11691.798887
14.06,270,11728.282866
12.84,258,11763.708674
8.02,104,11777.906451
2.3,148,11798.367873
-0.29,121,11814.429553
10.04,125,11831.188776
-5.97,62,11839.495839
7.97,103,11853.334249
9.29,220,11881.890541
3.35,159,11903.277591
-6.25,59,11911.005025
10.24,229,11940.833143
-4.93,72,11949.813562
20.11,228,11979.731103
9.28,116,11994.861666
17.79,204,12021.761244
17.7,204,12048.925632
11.48,139,12067.26976
19.63,224,12096.93609
7.63,100,12110.374792
2.75,48,12116.382559
9.03,114,12131.423569
24.71,275,12167.837723
-7.73,43,12173.358736
7.32,96,12185.938002
3.67,58,12193.388597
1.66,37,12197.973338
4.19,64,12205.914313
10.54,129,12222.827792
-6.8,53,12229.901703
8.69,111,12244.34567
9.84,123,12260.592973
10.06,124,12277.276769
3.0,51,12283.696751
3.39,158,12304.320979
16.96,195,12329.713997
7.76,100,12342.585211
7.04,93,12354.284381
-4.74,74,12364.090942
2.75,151,12383.501053
9.0,113,12397.643979
12.6,149,12416.801722
7.69,99,12429.076929
10.69,130,12445.392022
4.02,164,12465.653102
8.38,106,12478.87548
8.29,105,12491.695112
9.62,119,12506.773986
11.51,138,12524.073102
11.65,140,12541.56316
3.99,164,12562.020148
11.46,138,12579.484536
8.07,103,12592.265309
8.86,111,12606.451143
11.64,139,12623.420057
7.87,101,12636.134619
8.35,106,12649.884849
7.37,96,12661.930107
20.51,231,12691.245215
9.05,113,12705.587061
9.82,121,12720.585282
-2.88,93,12732.610602
16.04,289,12769.617485
2.9,153,12788.786907
10.67,130,12805.370548
2.5,149,12824.978319
6.97,92,12837.119267
-1.41,109,12850.832818
9.88,122,12866.17653
2.92,153,12886.216439
12.24,146,12904.596575
12.59,150,12924.146305
13.49,159,12944.65173
18.43,210,12971.017317
5.75,182,12994.31031
26.9,298,13033.089296
-7.08,50,13039.262237
-5.01,71,13048.04665
7.07,196,13073.259286
11.64,140,13090.868596
4.8,173,13113.265435
11.04,134,13130.437847
12.59,150,13149.94247
5.64,180,13172.755228
12.07,144,13190.441831
20.02,226,13219.588788
8.13,104,13232.521704
