#{"t_start": 1605828607.9232032, "env_id": "ChromeDinoHandrafted_accl-v0"}
r,l,t
7.1,94,2672.716982
1.48,139,2691.523129
5.78,80,2702.15259
6.79,90,2714.122354
-3.71,85,2724.742842
5.62,78,2735.009769
7.79,101,2748.107196
-4.76,74,2757.580602
6.76,90,2769.45299
2.32,44,2775.013871
6.63,89,2786.525948
6.41,87,2797.422821
-4.6,76,2806.796731
7.83,101,2819.786858
5.99,82,2830.175779
7.15,94,2842.360005
3.11,154,2861.670521
8.01,102,2874.574103
7.95,102,2887.902765
15.84,183,2910.972721
-1.35,109,2925.206081
9.34,117,2940.706488
7.23,95,2952.989356
7.45,97,2965.345755
-4.0,82,2975.985173
-5.54,66,2984.53222
1.76,38,2989.360718
-6.42,57,2996.545712
3.77,59,3004.390944
6.33,86,3016.014327
7.14,94,3028.184909
4.81,70,3036.84232
7.25,95,3049.085266
0.13,125,3065.343844
6.65,89,3076.724061
9.63,120,3092.18437
18.09,207,3120.019927
4.11,63,3128.801787
7.77,101,3141.632978
7.55,98,3154.492566
11.31,240,3186.276107
6.74,90,3198.381158
14.71,172,3220.152291
-8.31,37,3224.859082
6.14,83,3235.41112
8.11,104,3248.719505
-8.31,37,3253.378706
8.23,105,3266.408458
2.36,44,3272.296124
3.92,165,3293.807494
5.98,82,3304.95332
6.71,90,3316.980792
10.66,131,3334.070191
6.49,87,3345.618426
6.3,85,3357.006545
10.38,128,3373.638904
8.17,105,3387.857862
5.95,82,3398.810515
13.4,159,3420.286539
6.86,91,3431.653436
2.92,154,3452.222628
6.98,92,3464.256576
2.17,146,3484.082834
6.87,91,3496.137161
5.96,82,3506.727903
17.11,197,3532.70283
9.82,122,3548.797835
0.95,133,3566.106588
5.92,81,3576.744992
2.98,51,3583.858203
8.75,111,3597.82228
9.28,116,3612.809532
8.56,108,3626.357144
14.12,268,3660.583598
-3.0,92,3672.445593
2.07,144,3690.544364
-7.75,43,3696.107166
4.53,169,3717.482997
8.45,107,3731.72535
8.43,107,3745.520664
4.46,66,3754.222034
8.72,110,3768.654734
8.16,104,3781.853813
7.11,93,3793.746402
4.29,64,3802.054861
8.44,107,3816.203878
5.03,72,3825.813995
12.61,151,3845.284062
11.99,144,3864.047319
6.02,82,3874.589212
6.61,88,3885.38173
20.07,228,3915.55964
7.51,97,3927.933019
8.82,111,3942.07542
6.14,83,3952.736059
7.61,98,3965.362739
6.69,89,3976.631131
6.61,88,3987.673974
6.52,87,3998.404991
3.58,57,4005.5384
6.1,83,4016.13045
7.26,95,4028.169486
22.58,251,4059.72431
8.25,105,4073.210196
17.36,198,4098.33184
6.42,86,4108.982035
3.88,60,4117.138823
6.09,82,4127.48879
7.41,96,4139.466864
5.95,81,4149.667781
7.71,99,4161.818388
1.75,38,4166.680698
3.85,162,4186.721561
2.06,144,4204.86054
-6.97,51,4211.611848
1.72,141,4230.280912
6.92,91,4241.601832
14.82,174,4264.686764
6.8,90,4275.955896
6.35,86,4287.24019
6.61,88,4298.193786
6.32,85,4308.824324
5.6,78,4319.037779
5.21,176,4340.984494
6.73,89,4351.807167
6.9,91,4363.239697
-8.01,40,4367.888513
5.76,79,4377.746578
3.32,54,4384.609041
7.7,202,4410.342003
6.54,190,4433.99851
20.33,229,4462.727826
7.32,96,4475.354988
2.54,46,4481.125343
6.05,82,4491.52399
-8.2,38,4496.21901
7.26,95,4508.072206
6.81,90,4519.844826
8.95,112,4534.215059
6.49,87,4545.265177
23.61,263,4579.073182
5.67,79,4589.163171
15.76,183,4613.024798
9.36,116,4627.961749
6.34,85,4638.766833
-3.79,84,4649.216123
7.62,99,4662.037463
7.24,95,4674.504217
10.17,228,4704.003298
-6.92,52,4711.014468
6.26,85,4721.941571
6.3,86,4733.51964
7.36,96,4745.925182
7.74,100,4759.29296
-8.41,36,4763.940795
6.15,83,4774.610225
6.95,91,4785.965178
5.88,81,4796.498445
11.34,137,4813.909686
10.12,124,4829.816421
4.86,174,4852.10336
6.88,91,4864.089882
19.11,217,4892.631605
9.32,116,4907.638082
10.94,133,4924.987221
8.79,111,4939.151672
4.67,68,4947.844978
14.35,167,4969.275444
8.54,108,4982.631161
7.63,99,4995.346767
10.61,130,5012.808329
7.22,94,5024.927617
6.09,83,5035.509406
8.04,103,5048.619503
6.17,84,5059.591194
5.67,79,5070.417634
2.96,50,5076.546401
9.33,117,5091.785479
7.32,95,5103.727442
6.37,87,5115.818575
4.32,65,5124.300443
6.23,85,5135.570627
-8.61,34,5140.221269
11.88,143,5159.556835
1.85,39,5164.402148
6.23,84,5175.425609
6.97,92,5187.104391
8.93,113,5201.662256
7.51,98,5214.343669
6.4,86,5225.33848
7.53,98,5238.403048
6.15,84,5249.559726
13.93,164,5270.508166
8.23,105,5284.225976
9.75,120,5299.325037
12.52,149,5319.021729
-4.11,81,5329.165517
11.77,141,5347.172068
5.7,79,5357.430039
11.74,142,5375.995049
8.04,103,5389.564344
14.46,169,5411.083642
5.8,80,5421.300498
2.57,150,5440.905731
7.53,98,5453.144788
11.72,140,5470.580464
7.61,99,5483.436297
5.93,81,5494.251791
14.03,164,5514.883229
6.78,90,5526.667766
5.39,76,5536.734804
8.43,108,5550.671272
2.3,146,5569.130691
3.03,51,5575.705626
18.62,211,5602.559908
6.67,88,5612.864055
9.94,122,5628.098876
9.2,114,5641.730012
4.91,70,5650.597965
12.99,153,5669.684552
6.41,86,5680.088086
7.49,199,5704.45646
7.93,102,5717.559218
4.06,164,5737.931673
15.7,181,5760.976992
3.92,60,5768.50755
7.97,102,5781.013438
8.43,107,5794.575293
7.04,92,5806.004424
8.94,112,5819.806675
6.81,90,5830.811366
3.98,61,5838.609301
-4.24,79,5848.575262
10.99,133,5865.180895
-6.96,51,5871.238929
7.5,97,5883.548919
4.42,168,5904.908453
8.72,109,5918.229325
1.17,135,5935.620816
6.32,85,5946.781436
7.4,96,5958.649781
9.84,121,5973.491614
13.74,161,5994.201956
11.67,140,6011.702787
2.05,41,6016.525977
13.88,162,6036.719698
9.85,121,6051.848899
7.84,100,6063.902431
8.07,103,6076.983237
8.37,106,6090.115999
16.59,189,6113.616048
1.69,37,6118.371567
-7.53,45,6123.941069
12.77,151,6142.654297
7.49,97,6154.764701
2.35,44,6160.322825
8.43,106,6173.659226
17.2,298,6211.134958
2.45,148,6229.915485
6.44,86,6240.329591
1.34,136,6257.8378
9.46,117,6272.149161
7.31,95,6284.034367
7.56,98,6296.590388
5.79,80,6306.901176
9.55,118,6322.125879
8.32,106,6335.749253
10.12,124,6351.925292
3.3,54,6359.191588
0.98,133,6376.233434
7.76,100,6389.084717
7.93,102,6402.639132
6.72,90,6414.055422
9.71,121,6429.918434
6.85,193,6454.621396
16.15,186,6478.50528
-8.31,37,6483.170351
3.62,160,6504.206467
9.6,119,6519.05442
1.69,37,6523.808546
9.14,114,6539.267045
25.53,284,6575.906034
1.02,134,6594.059157
3.72,162,6614.9276
6.92,91,6626.57061
3.11,52,6633.180457
2.1,145,6652.280775
19.84,223,6680.10972
9.32,116,6694.852771
11.63,140,6712.386375
8.48,108,6726.459778
7.86,101,6739.057589
14.17,166,6760.376755
8.86,111,6774.742201
9.39,117,6790.142685
3.53,56,6797.166605
4.23,166,6818.348701
2.88,152,6837.409087
-8.31,37,6842.073673
8.15,104,6855.189594
7.8,100,6868.324852
6.34,85,6878.881662
6.52,87,6889.819735
6.61,88,6900.718835
-5.31,68,6909.220972
3.04,51,6915.329918
9.73,223,6943.181806
-7.05,50,6949.488878
6.98,92,6961.603836
1.97,143,6979.634026
6.12,83,6989.901669
15.88,183,7013.550294
10.01,123,7028.926002
7.89,101,7041.772962
9.91,122,7057.645826
2.81,151,7076.158918
12.18,145,7094.244795
-8.21,38,7098.93558
12.85,152,7118.106064
7.87,101,7131.065975
13.06,154,7150.60249
12.45,148,7169.34107
4.47,169,7191.348042
10.23,125,7206.883985
9.62,223,7235.637228
6.53,87,7246.772743
6.98,92,7258.416678
6.81,90,7269.889004
11.44,138,7287.578985
1.73,141,7305.745581
17.93,205,7332.377138
10.24,126,7348.626936
12.57,149,7367.529161
-7.25,48,7374.038947
7.94,205,7400.524967
8.29,106,7414.232855
2.15,42,7419.98299
1.64,140,7437.732765
6.03,82,7447.978968
6.2,84,7458.622544
-6.02,61,7466.643445
5.05,175,7488.500238
7.76,100,7501.042843
7.69,99,7513.668266
5.57,77,7522.810847
2.15,42,7528.0877
6.21,84,7538.845082
8.7,109,7552.838301
4.01,61,7560.493771
11.24,135,7577.025667
7.13,93,7588.47252
9.26,115,7603.280276
10.64,130,7619.777515
-6.2,59,7626.811761
6.95,194,7651.413764
10.52,230,7679.84864
2.53,46,7685.545104
7.83,100,7698.104895
8.84,110,7711.588666
1.74,140,7729.113061
9.03,113,7743.541586
9.06,113,7757.405256
7.73,99,7769.806195
10.56,128,7786.338456
11.3,136,7802.727584
4.87,70,7811.945869
-6.34,57,7818.89949
-4.21,79,7829.178354
8.32,105,7842.054343
8.91,111,7855.589248
5.63,78,7865.455234
10.57,129,7881.977872
6.05,82,7892.359564
21.69,241,7921.842737
2.06,41,7926.619552
8.21,104,7938.91346
9.06,113,7953.24336
7.36,95,7965.242487
6.52,87,7976.181465
6.45,86,7986.661229
4.99,71,7995.29101
9.16,114,8009.952594
10.09,124,8025.617264
6.72,89,8036.518516
8.17,104,8049.806698
7.53,97,8061.857243
1.52,139,8079.77508
-7.44,46,8085.352209
10.98,132,8101.937535
1.96,142,8119.153502
25.39,280,8153.321697
6.47,86,8163.714546
6.41,86,8174.178893
-4.61,75,8183.876055
-0.64,116,8198.974767
1.71,141,8216.884711
4.2,166,8238.372071
3.19,155,8257.764324
10.83,131,8274.520669
-8.11,39,8279.159565
1.87,142,8298.163578
10.37,127,8314.302704
2.33,44,8319.943282
11.41,138,8338.019368
3.78,59,8345.751176
7.45,97,8358.110666
8.81,111,8372.535545
-6.4,57,8379.714282
8.42,107,8393.632659
2.86,152,8412.542911
5.71,79,8423.562005
6.59,88,8434.739232
9.0,113,8449.055557
9.35,117,8464.388045
12.93,153,8484.15592
8.21,105,8497.584904
15.71,183,8521.692919
9.27,116,8536.450305
7.66,99,8549.099035
1.43,139,8567.881028
7.8,101,8580.86788
9.84,122,8596.816908
6.3,85,8608.126016
8.46,108,8622.347111
5.79,80,8633.09403
-7.15,49,8638.780747
1.66,141,8658.096136
-5.42,67,8666.42997
9.33,118,8682.259165
2.17,146,8701.18396
-5.56,66,8710.131318
7.87,102,8723.661874
8.96,113,8738.363169
9.83,122,8754.519126
6.17,84,8765.64212
16.47,192,8791.226339
6.45,87,8802.77623
6.66,89,8814.261977
7.84,101,8827.36812
5.37,76,8837.836169
-6.43,57,8845.226135
7.1,94,8857.567054
8.01,103,8871.100867
2.42,148,8890.273699
8.76,111,8905.14257
2.52,46,8910.99568
21.75,244,8942.530611
-5.35,68,8951.311301
4.64,171,8974.111246
14.91,174,8996.617227
5.39,76,9006.870191
6.17,84,9017.92805
6.69,89,9029.899957
5.24,74,9039.606343
6.21,84,9050.661296
9.83,122,9066.93944
7.17,94,9079.620405
8.9,112,9094.506268
11.65,141,9113.554265
6.05,83,9124.494738
3.5,56,9131.60342
1.04,135,9150.19919
15.26,178,9173.811438
6.08,83,9184.855439
7.52,98,9197.470146
16.23,188,9223.310386
11.25,137,9241.921648
1.59,36,9246.665533
21.77,246,9278.996926
7.76,101,9292.518584
1.66,141,9311.461434
-6.8,53,9318.543562
12.45,149,9338.380774
5.39,76,9348.929592
1.93,144,9368.755534
9.02,114,9384.21897
6.85,91,9396.032809
5.84,81,9407.47396
8.54,109,9422.524199
7.07,93,9434.801585
-4.53,77,9444.891742
-3.75,85,9456.632014
14.4,170,9479.662494
18.97,217,9508.72766
6.56,88,9520.646471
9.37,117,9536.334838
0.43,128,9553.81297
13.08,155,9573.677732
20.37,230,9603.738142
4.54,67,9612.384488
0.7,131,9630.006537
18.58,212,9657.743226
16.23,187,9681.631813
14.01,165,9702.751208
14.94,173,9724.492627
6.03,82,9734.649526
9.71,120,9749.877734
8.55,108,9763.499588
15.33,177,9786.072192
7.02,92,9797.42105
16.3,188,9821.672355
1.95,142,9839.329283
-8.0,40,9843.995952
14.56,272,9878.172122
3.65,160,9898.396636
20.89,234,9927.635888
8.18,104,9940.55065
9.25,115,9954.926496
10.01,123,9970.216718
6.44,86,9981.154963
8.49,107,9994.759148
19.29,218,10022.547013
13.48,159,10043.002861
4.66,68,10051.616559
9.64,119,10067.002127
1.6,139,10084.826171
8.66,109,10099.073899
14.37,168,10120.939571
15.12,176,10143.698958
8.33,106,10157.381773
5.97,82,10168.386708
13.01,257,10201.892084
10.29,126,10218.071958
4.17,63,10226.049869
17.16,196,10251.239823
10.25,126,10268.046215
14.62,170,10289.85139
18.63,211,10316.770861
8.27,105,10329.82618
8.44,107,10343.216299
16.02,185,10367.70673
12.53,149,10386.559649
10.23,125,10402.561545
12.76,152,10421.869766
9.29,116,10437.013931
24.02,267,10471.041339
20.04,226,10499.848983
3.29,156,10519.97053
8.44,107,10533.469644
7.37,96,10546.863461
12.52,149,10565.672405
6.1,83,10576.516405
10.49,128,10592.553627
17.38,199,10618.307445
9.01,113,10632.872217
11.48,138,10650.541213
11.75,141,10669.054928
19.19,217,10696.527399
14.2,165,10717.524524
-5.33,68,10726.318142
6.21,84,10737.103565
5.99,82,10747.716253
12.67,151,10767.160691
-5.93,62,10775.306133
11.09,134,10792.669622
3.44,159,10813.82141
10.79,132,10830.963687
5.47,180,10855.237518
8.74,111,10870.038717
5.97,82,10880.769844
11.85,143,10899.304683
22.04,248,10932.306146
15.67,182,10956.426811
13.87,164,10978.680921
4.41,66,10987.546619
-5.34,68,10996.90046
12.47,149,11016.507073
6.75,90,11028.736821
7.2,95,11041.588815
6.78,91,11053.598828
20.22,229,11083.768774
8.91,112,11099.093087
-5.97,62,11107.207766
7.96,103,11121.123861
8.57,109,11135.866813
5.52,77,11145.969908
5.38,76,11156.306899
14.79,174,11180.337388
7.0,93,11193.258041
4.17,63,11201.230002
16.4,190,11226.77669
4.49,67,11235.899542
13.74,163,11257.665822
7.97,103,11271.536662
5.47,77,11282.302424
9.95,123,11300.381146
5.1,73,11311.279868
8.17,106,11326.754373
4.24,64,11335.220913
8.07,104,11348.917368
5.68,79,11359.432611
6.51,88,11371.527173
6.07,83,11382.769302
8.25,106,11397.076144
5.37,76,11407.38424
7.94,103,11422.130342
7.02,93,11434.748479
7.35,97,11448.176075
-6.02,61,11455.975885
13.39,159,11477.507373
1.24,137,11495.839407
6.17,84,11507.425516
5.54,77,11517.365045
19.19,219,11547.649627
-7.37,47,11553.95834
6.24,85,11565.907251
-8.25,38,11571.242254
6.66,89,11583.55778
5.17,74,11593.325972
5.01,72,11603.517704
17.4,201,11631.775372
8.16,105,11645.843136
7.3,96,11658.432793
18.84,215,11687.162137
7.71,100,11700.307623
0.7,131,11718.488439
1.46,35,11723.242439
14.51,170,11746.181894
14.99,175,11770.232323
7.28,96,11783.489654
5.53,181,11808.218989
1.9,143,11827.546198
5.67,79,11837.778531
-7.27,48,11844.199834
-2.99,92,11856.752531
25.06,279,11893.065312
15.2,177,11916.564228
12.85,153,11936.440123
-6.33,58,11944.216518
0.89,133,11961.218896
2.5,149,11980.686178
9.29,116,11995.820782
2.07,145,12015.28339
11.92,144,12034.179343
10.2,126,12050.878093
15.67,182,12074.602154
2.77,152,12095.12619
7.53,98,12108.137434
2.23,43,12113.875383
18.48,210,12141.387092
10.15,125,12158.086536
8.4,107,12172.038607
-7.74,43,12177.589537
1.66,37,12182.429736
6.97,92,12194.268273
5.63,78,12204.275651
11.87,142,12222.450583
10.08,227,12252.248524
4.08,62,12260.442794
15.58,180,12284.42205
14.38,271,12319.516619
4.57,170,12341.581769
7.57,98,12354.300584
5.68,79,12364.296668
26.82,295,12401.925824
5.44,179,12424.548696
8.56,108,12438.069762
6.12,83,12448.595874
10.45,127,12464.301393
1.6,139,12481.59781
8.0,204,12506.927326
18.59,210,12533.231484
7.68,99,12545.626928
7.51,97,12557.78277
17.71,202,12583.186072
8.72,109,12596.754824
6.3,85,12607.662945
6.98,92,12618.900974
14.27,269,12652.94246
8.02,103,12665.91295
5.71,182,12688.887927
1.77,38,12693.737973
7.83,100,12706.661991
10.14,124,12721.967065
7.55,97,12734.455756
2.59,149,12753.602451
-8.21,38,12758.268922
1.65,140,12775.992963
22.14,248,12807.564005
14.41,271,12843.118722
6.01,82,12853.427612
8.56,108,12867.13274
0.97,133,12884.587042
17.99,205,12910.525563
18.86,214,12938.386955
2.05,144,12956.476642
4.74,171,12978.152901
8.51,108,12992.139896
21.55,242,13023.210405
21.72,244,13054.07204
6.03,82,13064.877143
20.65,232,13094.230029
3.9,60,13101.682085
19.22,320,13143.310252
23.05,256,13175.936177
8.56,108,13189.452937
16.99,195,13214.491498
6.23,84,13224.99324
7.89,101,13237.480757
15.27,178,13260.763562
27.7,305,13299.725372
9.51,118,13314.780849
5.15,73,13324.098243
2.12,145,13343.056053
4.89,173,13364.797872
2.53,46,13370.44677
3.29,54,13376.916289
9.48,118,13392.313231
1.94,143,13410.366321
6.98,92,13422.196425
6.67,89,13433.291265
25.39,280,13468.554392
7.32,95,13480.568457
2.71,48,13487.222359
-4.65,75,13496.40945
8.71,212,13523.120583
9.5,118,13538.54634
