#{"t_start": 1605828617.4690127, "env_id": "ChromeDinoHandrafted_accl-v0"}
r,l,t
1.51,37,1523.686422
-9.33,28,1528.077384
0.95,31,1533.533925
1.42,36,1539.569136
0.48,26,1544.140176
-9.44,27,1548.513711
1.06,32,1553.813158
-9.28,29,1558.827173
0.67,28,1563.296393
-9.75,24,1567.716774
0.72,29,1572.966371
3.36,57,1582.288733
-9.34,28,1586.688755
1.54,37,1592.542123
1.44,36,1597.993952
-8.12,41,1603.954377
0.82,30,1608.420668
-8.99,31,1612.875323
1.19,33,1617.517336
1.08,32,1621.980163
1.46,36,1627.184252
0.98,31,1631.638781
-9.12,30,1636.017101
2.49,47,1642.542273
2.16,43,1648.700858
2.51,47,1655.540792
2.14,43,1661.65923
2.31,45,1667.854795
1.94,41,1673.47553
1.12,32,1677.877279
2.43,46,1683.945214
-8.87,32,1688.327119
1.67,38,1693.687215
3.63,59,1701.736116
2.08,42,1707.42926
2.67,48,1713.918822
-9.09,30,1718.30617
6.24,87,1730.185053
1.3,34,1734.672225
-8.69,34,1739.147961
-8.19,39,1744.694187
1.39,35,1749.083113
1.4,35,1753.67414
-8.67,34,1758.148163
1.42,35,1762.69415
1.0,31,1767.082502
5.15,74,1777.428906
3.83,61,1785.989293
1.88,40,1791.344273
1.3,34,1795.798495
2.97,52,1803.028164
2.02,42,1808.681212
1.56,37,1813.912942
0.91,30,1818.450312
1.21,33,1822.963331
1.12,32,1827.359668
3.92,62,1836.067173
6.86,93,1848.961845
1.93,41,1855.078318
-7.27,50,1862.450622
-7.38,48,1868.952613
1.39,35,1874.041868
2.89,51,1881.728231
3.73,60,1890.324232
1.2,33,1894.802458
-8.03,41,1900.402196
2.47,46,1906.652229
3.26,54,1913.906726
1.76,39,1919.291874
-8.8,33,1923.777019
0.98,31,1928.303596
-7.94,42,1933.890482
1.75,39,1939.25336
1.4,35,1943.807318
-7.59,46,1949.952685
1.89,40,1955.214566
2.61,48,1961.315688
3.55,58,1969.540333
1.1,32,1974.014863
1.96,41,1979.58626
-8.56,35,1984.044942
1.2,33,1988.554605
1.56,36,1993.199693
-7.36,48,2000.126372
1.52,36,2004.730108
3.94,61,2012.245543
1.33,34,2016.707875
-8.21,39,2022.06543
1.05,31,2026.493533
1.63,37,2031.14021
1.21,33,2035.593456
4.2,65,2044.348724
-8.59,35,2048.742698
1.41,35,2053.255039
1.77,39,2058.568382
3.02,52,2065.391408
2.46,46,2071.678405
1.44,35,2076.171801
3.3,55,2083.297936
1.22,33,2087.77156
-8.01,41,2092.964591
-8.79,33,2097.386456
-7.14,50,2103.498667
3.81,60,2111.278517
3.88,61,2119.583526
1.01,31,2124.038456
5.84,82,2135.620223
-8.69,34,2140.047521
-8.83,33,2144.487328
2.39,45,2150.268939
1.35,34,2154.732894
2.32,44,2160.01253
8.1,105,2174.61885
7.16,96,2186.886724
3.32,55,2194.232135
1.14,32,2198.77158
-7.77,43,2204.105352
4.52,68,2213.487314
3.44,56,2221.294654
5.39,77,2231.316213
4.18,64,2239.695838
1.64,37,2244.250783
1.51,36,2248.710371
4.22,64,2257.152064
2.12,42,2262.33969
-7.5,46,2268.081653
-6.66,55,2275.081305
4.77,70,2283.839704
5.54,78,2294.096669
4.19,64,2302.018768
1.46,35,2306.61037
1.43,35,2311.159689
-6.24,60,2318.873129
1.54,36,2323.363017
1.55,36,2327.966931
3.52,57,2335.158759
5.27,75,2345.415696
2.57,47,2351.830213
3.73,59,2359.448519
1.54,36,2363.881084
1.56,36,2368.351721
2.49,46,2373.873518
2.12,42,2379.249047
2.03,41,2384.736982
4.04,63,2393.284842
7.32,97,2406.742696
3.23,54,2413.527644
5.09,73,2423.098884
4.5,67,2432.007159
2.87,50,2438.649871
2.41,45,2444.412909
1.36,34,2448.910831
3.06,52,2455.620934
5.72,80,2466.091394
-4.28,80,2476.526629
-3.85,84,2487.349223
-8.13,39,2492.533714
-5.72,65,2500.859283
4.09,63,2509.503947
2.6,47,2515.528396
2.92,50,2521.427797
-7.99,41,2526.77427
6.15,84,2537.812659
-3.19,91,2549.4248
1.54,36,2553.897019
5.73,80,2564.181771
3.3,54,2571.513513
3.36,55,2578.743657
7.17,95,2591.278788
2.31,44,2596.964288
1.54,36,2601.382603
-7.24,48,2607.351723
1.45,35,2611.800709
5.65,79,2621.913455
1.81,39,2627.230295
11.02,135,2645.183819
6.72,90,2656.646133
6.04,83,2667.335397
5.52,78,2678.099715
5.73,80,2689.217619
9.0,114,2704.152678
8.07,104,2717.171241
7.87,101,2730.515131
1.45,35,2735.089474
6.06,83,2745.565154
9.06,114,2760.60252
6.5,87,2771.641433
1.55,139,2789.383722
6.09,83,2799.663235
-5.05,71,2808.908774
-5.34,68,2817.727135
-3.8,84,2828.454372
6.16,84,2838.724153
2.55,149,2857.453523
-8.62,34,2861.841157
-4.89,73,2871.724401
-4.24,79,2881.27233
6.15,84,2892.047956
8.49,108,2905.723461
-3.14,91,2917.804816
13.31,158,2938.702822
-4.86,73,2947.808963
