#{"t_start": 1605775880.7426884, "env_id": "ChromeDino-v0"}
r,l,t
9.95,126,16289.848261
0.73,133,16314.275401
12.8,256,16352.414152
35.07,383,16407.61557
-1.62,4,16412.729996
24.56,380,16467.735461
7.15,95,16483.713811
-8.71,34,16492.532433
8.1,209,16523.118073
0.47,130,16543.769777
-7.68,45,16553.408938
0.2,127,16570.551852
6.92,93,16586.592618
-8.52,36,16595.525349
82.44,975,16741.164162
-7.21,49,16750.914578
0.49,128,16769.746163
-4.43,78,16778.983618
52.18,560,16862.887694
-0.42,122,16882.748451
35.39,387,16943.777977
-11.53,5,16948.846855
36.72,505,17023.761786
-11.33,7,17029.417069
36.83,505,17103.790063
-11.35,7,17108.986298
9.48,222,17140.018904
-8.69,34,17148.429886
0.02,126,17165.42534
-2.92,95,17181.985131
64.18,788,17302.863051
-10.55,15,17308.868227
37.7,512,17386.697376
69.92,745,17498.959234
26.44,401,17563.816809
-11.44,6,17569.204463
24.74,383,17627.917739
-1.53,5,17633.086792
-0.39,120,17648.137756
0.48,132,17674.483855
9.98,126,17691.349221
7.03,94,17707.792045
16.01,292,17759.713937
-0.04,125,17776.26906
-1.32,7,17781.483784
9.24,118,17797.661067
-11.41,6,17802.93216
12.56,256,17844.463812
19.15,325,17895.225949
-6.31,59,17906.911104
12.61,256,17948.848275
0.36,128,17969.456611
12.68,256,18009.684435
0.32,128,18030.077145
12.61,256,18070.740019
34.9,382,18127.241942
78.24,934,18275.760252
-3.17,92,18291.294169
41.09,549,18377.227065
-3.27,91,18392.924055
24.94,384,18453.690764
0.38,128,18473.809688
25.31,384,18533.5885
22.53,254,18570.552228
-1.44,6,18575.696626
12.14,252,18617.300431
-8.45,37,18622.303634
20.34,337,18675.744329
-11.09,10,18681.427703
0.05,126,18697.755947
-1.44,6,18702.890241
-0.05,124,18723.539237
22.46,255,18761.556721
25.04,385,18828.403712
11.49,243,18863.25499
-10.76,13,18870.220027
