#{"t_start": 1605775870.9073365, "env_id": "ChromeDino-v0"}
r,l,t
1.99,43,13325.580356
12.25,151,13351.495719
23.38,271,13399.589087
-7.53,47,13410.491971
7.1,96,13424.123766
-8.94,32,13432.527112
6.13,86,13445.166127
-8.0,42,13455.198104
-7.99,42,13461.380649
-0.6,120,13483.393251
1.39,36,13488.595234
-6.52,58,13501.502485
6.87,94,13515.81485
6.74,92,13532.876126
11.25,139,13557.072047
-6.42,59,13570.045755
5.77,82,13582.247479
-7.69,46,13593.402764
5.69,81,13605.119667
-7.53,47,13616.225992
8.04,107,13632.030464
-10.01,21,13639.278613
6.88,94,13653.090532
9.83,125,13674.819299
7.76,103,13693.521328
8.95,114,13713.941513
14.45,174,13743.117092
-9.15,30,13751.568984
6.64,91,13764.082942
-8.48,37,13774.192331
2.3,45,13780.342589
13.0,158,13807.37671
10.21,128,13829.708982
-6.96,53,13841.534735
-1.28,113,13858.130048
9.34,119,13878.579566
-9.73,24,13886.477398
8.57,111,13901.940765
-10.38,17,13908.565456
8.81,113,13924.169544
-10.56,15,13930.724565
10.87,242,13968.554784
-10.66,14,13974.749196
10.06,127,13992.23554
6.48,89,14008.264677
-8.26,39,14014.160046
-1.54,5,14019.360017
21.51,246,14057.402979
-11.44,6,14062.730052
-2.51,100,14075.750465
13.46,266,14119.015359
-10.26,18,14125.540673
17.35,202,14156.225166
53.31,683,14268.588803
-10.97,11,14274.336407
49.12,640,14379.6793
-0.4,121,14395.642695
-11.3,7,14400.89922
12.66,256,14441.571293
-8.4,38,14446.612128
-3.4,90,14462.617762
2.65,49,14468.878848
55.02,591,14562.564564
0.27,128,14583.060281
41.94,454,14650.9729
-6.4,58,14662.182137
0.4,128,14681.755841
10.23,127,14697.659523
8.52,110,14715.211429
-10.16,19,14721.797414
25.21,384,14779.398115
-8.04,41,14784.466699
-3.58,87,14799.274068
12.72,256,14839.045864
0.08,126,14855.052549
9.12,116,14873.363817
-10.63,14,14879.666018
12.72,256,14919.698309
0.32,128,14939.770596
9.03,114,14954.111712
-10.65,14,14960.151403
8.71,112,14973.767834
-10.4,16,14979.763073
9.76,122,14995.114456
-11.42,6,15000.380929
8.76,215,15031.428965
-8.02,41,15040.75887
50.11,640,15137.60821
36.79,504,15210.929528
-11.26,8,15216.492163
9.47,119,15232.452229
-11.13,9,15238.287362
-0.33,120,15253.936667
-11.21,8,15259.686471
5.54,77,15269.148351
-7.49,46,15275.215639
-11.5,5,15280.311373
9.99,124,15296.709044
-11.6,4,15302.137125
-3.11,92,15314.025175
-8.65,35,15319.069109
-11.81,2,15324.067733
9.96,124,15340.063022
-1.62,4,15345.034123
16.43,294,15391.919125
-3.31,89,15408.415563
9.29,117,15423.25346
-10.96,11,15429.601231
7.63,203,15460.558482
15.39,180,15488.611829
7.41,98,15506.144876
-8.97,31,15513.647342
-1.28,110,15527.408613
-10.25,18,15533.942798
-2.92,93,15545.424008
-8.56,35,15554.283611
47.09,508,15633.482489
-11.62,4,15638.689059
9.43,119,15654.403709
-11.16,9,15660.353704
0.1,127,15677.744153
4.64,175,15710.452516
17.84,206,15742.002394
-11.63,4,15746.930834
21.95,249,15784.622989
-11.3,7,15790.485472
0.29,128,15811.800234
0.33,128,15833.707887
-0.47,120,15850.110168
-10.4,17,15867.428521
-1.06,10,15872.59169
-11.04,10,15877.768456
-0.86,12,15883.98033
-11.12,9,15889.076444
-1.07,10,15894.232131
-10.85,12,15899.198998
-11.03,10,15904.25649
-1.05,10,15909.598329
-11.01,10,15914.528433
-1.15,9,15919.550353
-10.91,11,15924.779018
-11.41,6,15933.71825
-10.06,20,15938.754074
-10.19,19,15943.815052
-9.97,21,15948.983414
-9.42,27,15955.54024
0.13,22,15960.728454
-10.16,19,15968.255262
16.55,297,16013.024556
45.98,599,16105.130312
46.97,508,16180.341538
-9.47,26,16188.177727
-2.24,100,16200.059893
-11.45,6,16205.21468
10.19,126,16220.604039
-1.44,6,16225.680545
22.1,249,16259.323665
6.88,93,16275.043394
87.78,928,16416.590913
-11.4,6,16421.932423
37.29,512,16502.247401
22.36,254,16539.00025
-1.43,6,16544.066516
21.54,244,16579.09759
1.02,135,16600.959813
-2.18,102,16617.697946
-9.39,27,16625.264963
59.95,640,16722.05692
4.55,171,16746.738617
8.71,213,16779.490757
-5.28,69,16787.695913
54.71,690,16892.303817
-11.12,9,16898.261403
24.93,384,16958.583288
10.38,128,16978.715446
34.83,382,17034.351254
7.04,94,17050.616388
-8.54,36,17059.073982
114.65,1212,17248.404088
-5.43,68,17260.755699
25.04,384,17318.612622
49.87,640,17416.670903
61.4,761,17531.582668
-11.32,7,17536.986291
22.06,251,17573.778729
-11.53,5,17578.930789
21.89,250,17615.948407
-11.42,6,17621.068081
36.64,508,17700.717528
7.1,95,17717.388937
-8.45,37,17726.316763
24.73,384,17790.607539
-0.3,123,17807.600873
-11.54,5,17812.670561
40.61,548,17900.717508
-3.22,92,17916.642717
0.27,128,17937.526025
0.19,128,17958.580843
9.72,122,17974.338959
-11.3,7,17979.405657
0.34,127,17998.992752
0.27,128,18019.42501
49.61,640,18120.896815
49.64,640,18221.432804
16.62,297,18265.901162
-3.57,87,18280.479162
185.18,2048,18606.287563
0.27,128,18627.042845
21.63,248,18664.918167
-11.26,8,18670.606302
22.33,254,18707.47828
-2.18,103,18725.214287
-9.32,27,18733.275388
22.3,254,18771.112819
-2.11,104,18789.453455
1.29,139,18812.013855
-10.52,15,18818.219175
34.45,378,18874.270477
-11.43,6,18879.934368
