#{"t_start": 1605752986.3780386, "env_id": "ChromeDino-v0"}
r,l,t
0.14,128,5572.949136
0.21,128,5596.029382
4.33,67,5607.268807
-6.14,61,5621.797951
-9.98,21,5626.772239
-9.76,23,5631.609864
-9.84,22,5636.479401
-6.1,62,5652.95142
15.03,179,5684.408597
-4.75,77,5699.129917
1.98,42,5705.367101
-3.87,86,5721.54292
13.73,168,5750.017388
32.86,472,5833.67275
12.49,256,5876.107105
9.82,125,5892.974652
-11.71,3,5897.761523
37.01,512,5985.504804
0.2,128,6007.677222
0.16,128,6029.621704
2.41,46,6035.800006
-4.22,82,6051.664036
-5.96,64,6061.454956
-5.95,64,6074.484095
10.15,233,6111.582853
2.38,151,6141.026259
