#{"t_start": 1605752973.243743, "env_id": "ChromeDino-v0"}
r,l,t
-8.86,33,1078.480098
1.43,36,1086.579363
4.36,67,1102.896389
-9.23,29,1107.758258
0.78,29,1112.716251
-8.84,33,1117.595839
1.78,40,1129.848002
-8.87,33,1135.851265
0.74,29,1140.807279
0.45,26,1145.712731
1.71,39,1156.605035
-6.94,54,1165.304182
0.63,28,1170.255656
-8.41,38,1183.105548
-9.56,26,1189.327574
0.5,27,1196.264901
-0.05,21,1201.270314
4.05,65,1216.869316
0.69,29,1221.832902
0.73,29,1226.741705
0.5,27,1231.728078
-11.24,8,1237.687552
0.12,23,1242.626482
0.54,27,1247.520885
0.42,26,1252.578144
-9.7,25,1257.429723
-9.46,27,1266.938687
-0.2,19,1271.958169
-10.22,19,1276.854549
0.17,23,1282.018304
1.75,40,1289.263618
3.44,59,1302.329615
0.87,31,1307.216274
0.91,31,1312.128852
1.1,33,1317.222981
-1.04,10,1323.219481
-8.63,36,1328.960442
1.38,36,1334.855965
0.92,31,1339.861456
2.35,47,1351.859693
0.9,31,1356.811111
-7.93,43,1364.451459
-9.84,23,1373.000392
-8.75,35,1378.94341
0.59,28,1383.821317
-7.41,49,1391.890844
2.16,45,1403.970104
1.33,36,1410.019667
-7.71,46,1417.761959
-10.41,17,1424.810496
0.71,29,1429.702591
-9.14,31,1434.543838
0.65,29,1439.385695
-8.75,35,1445.374725
-11.61,4,1450.546613
1.38,37,1456.53474
3.28,57,1465.683008
0.86,31,1470.595611
-11.71,3,1475.588148
0.79,30,1480.673454
1.0,32,1486.520413
1.0,32,1491.47925
-9.27,30,1496.351328
-11.62,4,1501.805906
-9.12,31,1506.690354
0.68,29,1511.670425
-9.35,29,1516.635044
0.77,30,1521.534797
1.41,37,1532.573072
0.48,27,1537.449919
1.25,35,1543.348851
1.28,35,1549.370137
-11.72,3,1554.525595
0.39,26,1559.466409
0.75,30,1564.294184
0.88,31,1569.258318
0.58,28,1574.194613
-10.78,13,1580.839686
0.66,29,1585.719357
2.01,43,1592.539135
1.38,37,1599.258044
2.21,46,1611.590869
0.7,29,1616.62392
0.71,30,1621.595853
0.88,31,1626.568939
-8.48,38,1637.60191
0.97,32,1642.713966
0.66,29,1647.630296
-9.35,29,1652.484486
-10.95,11,1658.8557
0.84,31,1663.835093
0.99,32,1668.829662
0.83,31,1673.90313
0.94,32,1679.569565
-11.82,2,1684.567548
0.6,28,1689.544297
0.68,29,1694.47296
0.8,30,1699.377135
0.65,29,1704.199515
-10.88,12,1710.852614
2.35,47,1719.720783
0.39,26,1724.539758
0.39,26,1729.419926
-9.32,29,1738.483691
0.48,27,1743.357927
1.29,36,1749.610194
1.59,39,1756.333688
-9.55,26,1764.905985
0.75,30,1769.825113
1.01,33,1775.578933
2.17,45,1783.773081
2.62,50,1796.300536
-8.56,37,1802.373276
1.5,38,1808.630884
-9.85,23,1816.702617
0.66,29,1821.583675
0.88,31,1826.475201
0.97,32,1831.441952
0.76,30,1836.436913
0.92,31,1847.237752
-9.52,27,1852.209341
-8.72,35,1858.243988
0.8,30,1863.319111
-7.77,46,1875.723318
0.81,30,1880.61694
2.83,52,1889.242087
1.3,36,1900.913557
-9.6,26,1905.761017
1.76,40,1912.751008
0.89,31,1917.612663
-11.44,6,1922.959358
0.92,31,1927.894368
0.78,30,1932.763582
1.55,38,1938.794813
4.09,66,1953.30072
0.85,31,1958.300345
1.52,37,1964.219616
2.86,53,1977.146534
-8.57,37,1983.119987
0.98,32,1988.160774
3.53,59,2001.89975
1.16,34,2007.799449
1.79,41,2014.560601
-6.91,55,2028.645042
0.8,30,2033.637227
0.57,28,2038.692039
0.68,29,2043.658257
3.63,61,2059.334188
-8.75,35,2065.377955
0.72,29,2070.301715
1.94,42,2081.575131
0.79,30,2086.448953
0.75,30,2091.445158
0.83,30,2096.360434
-11.26,8,2101.814693
-9.25,30,2106.695684
0.9,31,2111.755473
0.89,31,2116.678713
0.99,32,2121.630347
-11.63,4,2126.478619
2.16,45,2133.538296
-9.19,30,2138.421304
5.78,84,2155.554125
0.85,31,2160.540623
0.75,30,2165.534704
0.78,30,2170.43514
-11.45,6,2175.619642
1.29,36,2181.436584
1.42,37,2187.17788
1.23,35,2192.792535
2.8,52,2204.933566
1.63,39,2210.906815
1.73,40,2217.217324
2.34,47,2229.028713
0.79,30,2233.93271
2.18,45,2240.913464
2.99,54,2253.522718
-6.5,60,2262.818678
-5.72,68,2277.962642
-9.09,31,2282.791533
1.46,37,2288.656577
-6.44,60,2301.487395
0.97,32,2306.427974
1.06,33,2311.554419
-8.96,32,2320.410615
1.64,39,2326.456306
2.29,46,2333.316584
2.01,43,2344.270771
-9.49,27,2349.071542
3.25,56,2358.292011
0.95,32,2363.296644
6.58,92,2381.183537
-9.18,30,2386.142157
5.44,79,2402.645149
3.7,61,2411.878577
-11.35,7,2417.038046
0.88,31,2421.983832
2.37,46,2428.978736
-8.35,39,2435.016528
4.21,66,2449.280863
-9.0,32,2454.260825
-7.99,42,2464.9489
0.95,32,2469.984823
1.19,34,2475.027441
-8.2,40,2481.385286
5.75,82,2497.645746
3.22,55,2505.326708
2.79,52,2517.429168
3.25,55,2525.144008
1.11,33,2530.139167
-1.64,4,2535.083974
1.94,42,2541.008134
2.61,49,2547.87215
-8.73,34,2556.218166
-7.88,43,2561.911796
1.57,37,2566.932191
2.46,47,2573.547803
-1.52,5,2578.600516
4.09,65,2587.864765
-6.34,59,2600.682923
1.83,41,2607.100463
3.51,58,2616.453063
-9.26,29,2624.925603
1.99,42,2630.796901
-5.99,63,2639.997834
2.94,53,2652.574791
1.0,32,2657.571867
2.13,44,2664.579181
-9.9,22,2671.862147
2.77,51,2679.551345
1.15,34,2684.719849
-7.95,43,2695.441889
1.61,38,2701.569331
1.04,33,2706.603907
1.5,37,2713.388893
-10.11,20,2721.74989
1.19,34,2726.64793
1.11,33,2731.519578
3.56,59,2739.97138
-11.8,2,2744.771054
-8.79,34,2749.629282
4.1,65,2759.105989
-9.21,29,2767.601052
1.0,32,2772.510648
1.86,41,2778.371467
6.44,90,2795.622806
3.23,55,2803.231779
-8.4,38,2812.749342
1.7,39,2818.311523
1.51,37,2823.328928
-7.03,52,2834.608986
3.53,58,2843.852613
-5.37,70,2858.407595
1.75,40,2864.294477
-3.71,88,2880.589764
0.15,128,2902.219919
5.63,81,2913.359227
2.48,47,2923.757708
1.39,36,2928.755663
-3.29,92,2945.535305
7.99,105,2959.21137
-9.84,23,2966.211446
6.02,84,2977.146912
-7.78,44,2986.957376
1.7,39,2991.940369
-3.46,89,3006.987893
2.99,52,3013.730622
7.38,204,3049.490137
13.74,165,3077.414708
13.83,166,3104.54162
-7.04,53,3115.913518
0.15,128,3139.191102
0.94,31,3144.182141
5.46,79,3156.151994
27.1,307,3216.217284
-3.01,95,3235.085817
2.55,48,3241.888672
-5.07,73,3252.572683
-11.35,7,3257.697875
4.9,73,3268.549518
-6.79,55,3280.78477
2.18,44,3287.488629
-6.71,56,3295.299721
-9.38,28,3303.443121
5.31,77,3314.751226
11.91,147,3340.30021
3.17,160,3371.358038
-8.12,41,3377.399329
5.95,84,3388.728672
-9.95,22,3396.782704
-5.56,68,3407.230213
-9.12,30,3412.076806
-10.95,11,3417.869489
4.08,64,3427.558022
-8.91,33,3433.400919
6.99,95,3452.871332
-5.89,64,3466.238432
-5.39,69,3476.036532
-9.1,31,3480.8525
24.09,274,3530.1048
-11.06,10,3535.869015
-2.6,98,3549.180253
-9.14,30,3557.585935
-4.14,83,3570.035581
-7.76,45,3579.985404
-8.05,41,3586.173631
-3.72,87,3602.65776
1.09,33,3607.492389
12.18,150,3634.810523
15.24,287,3685.352309
-8.08,42,3695.444923
1.12,33,3700.394269
-3.02,95,3717.988931
21.02,243,3757.351709
13.65,269,3807.96422
2.13,44,3814.438145
-3.98,84,3830.009587
15.64,186,3861.807107
-6.07,63,3870.671736
-11.36,7,3875.956961
12.42,256,3921.492242
-4.31,81,3933.340614
-7.57,47,3944.185177
-8.87,33,3949.718779
9.21,223,3990.518625
27.24,309,4046.148634
-4.88,75,4062.13075
-7.8,44,4069.15762
-3.99,84,4085.680903
-3.48,90,4098.774786
-8.42,38,4108.517652
4.83,72,4119.940198
-6.68,56,4132.575603
5.35,77,4144.594969
5.06,179,4180.038531
8.24,107,4194.341454
3.36,57,4206.165146
-5.64,67,4215.215887
-6.83,56,4227.417165
5.52,184,4258.5341
16.93,199,4295.420704
-4.09,83,4307.217093
-6.7,56,4319.624754
-3.71,87,4336.911701
0.16,128,4359.218153
1.86,41,4365.304199
-3.66,87,4381.436436
0.19,128,4403.871764
-7.53,47,4410.590852
-4.31,81,4425.603928
0.23,128,4447.759396
-6.43,58,4457.185301
-9.41,28,4462.060001
4.18,170,4496.409955
-0.4,122,4515.480363
-11.44,6,4521.311994
-3.83,86,4534.67168
-8.03,42,4545.188429
13.3,160,4572.798832
-2.86,96,4589.746144
-5.74,66,4599.424049
-7.33,49,4607.143264
-10.77,13,4613.744251
-4.54,78,4625.892925
5.75,83,4643.792704
9.26,223,4684.587123
0.25,128,4708.791786
0.17,128,4731.554312
4.72,175,4760.08905
14.69,175,4787.873032
15.6,290,4841.712818
-8.85,33,4846.569103
-2.87,95,4864.485037
9.31,119,4881.239993
1.03,137,4910.419336
-1.49,111,4928.280093
-2.83,97,4946.955755
-7.78,45,4954.651774
-11.71,3,4959.947454
0.11,128,4982.493225
-2.28,102,4997.528283
-9.59,26,5005.996819
10.13,128,5030.569
-0.46,121,5047.690391
-11.35,7,5053.198805
0.24,128,5076.082705
-5.06,73,5087.039552
-6.72,55,5099.218684
3.23,160,5130.051839
-9.93,22,5134.859876
-9.91,22,5139.728266
1.55,37,5145.912933
8.27,212,5183.585311
-6.42,59,5196.505047
13.04,158,5224.486579
26.47,402,5293.368083
-5.54,68,5303.267685
3.88,62,5317.26336
7.68,206,5353.475013
3.63,163,5381.977399
-5.14,72,5393.0677
-7.72,45,5404.944434
-9.09,31,5411.596475
-9.81,23,5416.405979
-7.2,50,5427.88782
-5.54,68,5438.285522
-6.25,60,5452.255372
1.33,35,5457.326963
9.04,221,5495.474155
6.37,88,5508.113657
4.02,168,5541.257349
-0.96,115,5557.814323
-10.75,13,5563.869625
-8.75,34,5568.703598
3.36,56,5576.350112
-8.33,38,5585.925656
0.25,128,5609.015052
7.17,201,5651.176998
9.36,120,5675.599871
-7.16,51,5682.942823
14.55,174,5717.164909
-3.0,94,5734.521909
0.25,128,5757.046165
1.1,33,5762.065104
10.33,130,5783.659768
19.07,221,5824.597856
13.66,164,5851.636078
-3.21,92,5867.980852
0.21,128,5889.111994
0.31,128,5910.763082
15.97,292,5959.765981
12.02,251,6003.342351
9.69,225,6042.624794
12.47,256,6087.48923
1.15,33,6092.467689
-2.88,95,6109.702538
-4.07,83,6121.30586
-7.69,45,6131.71638
0.21,128,6154.033661
