#{"t_start": 1605752976.5681932, "env_id": "ChromeDino-v0"}
r,l,t
2.44,47,21.708383
-8.46,37,26.830885
1.39,36,31.944319
-11.13,9,37.756951
1.5,37,42.897081
2.18,44,49.087343
-8.57,36,54.097103
-10.95,11,59.57145
1.53,37,64.704171
2.71,50,71.615395
-8.61,36,76.607669
-11.53,5,81.656782
-7.41,49,88.791176
1.4,36,93.881274
6.12,86,110.315819
2.16,44,117.848136
-9.12,30,122.718739
-10.94,11,129.211551
1.09,33,134.351187
-9.17,30,139.17981
1.59,38,145.290323
-6.53,58,158.574908
2.58,49,166.273367
-9.04,31,171.166827
3.62,60,185.387696
1.02,32,190.367519
-9.22,29,195.28539
-9.74,24,203.338953
-9.31,29,208.236798
0.88,31,213.289569
0.68,29,218.242196
-9.26,29,223.047373
1.74,40,234.037715
-9.16,30,238.923178
-9.23,30,243.776801
-9.18,30,248.667868
-11.22,8,254.455487
-9.28,29,259.354989
0.67,29,264.226877
0.8,30,269.194914
1.47,37,275.160249
-11.73,3,280.249408
0.94,31,285.298977
-9.37,28,290.345201
-9.02,32,295.254858
-8.99,32,300.126396
-11.52,5,305.150485
1.57,38,311.253767
-9.14,30,316.143082
0.9,31,321.07077
-5.72,66,335.719685
-8.56,37,341.799682
0.9,31,346.795837
3.15,55,360.027515
1.01,32,364.909471
-9.0,32,369.839893
5.21,75,384.755978
-8.51,37,390.75889
1.27,35,395.725991
-10.76,13,401.78201
1.26,35,406.841769
1.55,38,413.006839
-8.97,32,417.822152
7.35,99,436.287594
-8.78,34,441.150993
2.6,49,452.871547
-9.03,32,457.689637
0.87,31,462.662899
0.83,30,467.602861
-11.64,4,472.415414
-6.68,56,480.688965
3.14,54,488.084473
4.09,64,501.119437
-7.6,47,508.19084
1.21,34,513.133196
-1.62,4,518.001174
2.41,46,524.233793
-8.09,41,530.120426
5.12,75,544.98396
1.97,42,550.78519
1.29,35,555.69204
2.71,49,566.826145
1.03,32,571.795701
1.84,41,577.627162
4.27,66,591.390976
2.93,52,598.630976
-9.11,30,606.760896
3.16,54,613.931313
1.57,37,618.924856
-8.43,37,627.996037
2.54,48,634.873937
1.41,36,640.03583
-8.77,34,644.930373
2.44,46,655.468966
1.28,35,660.581293
1.43,36,665.50891
3.41,57,677.364862
1.36,35,682.298008
2.0,42,688.574635
-10.57,15,694.92056
3.2,54,702.397268
1.52,37,707.315503
1.33,35,712.318413
-0.48,16,718.79349
1.44,36,723.809278
-4.49,78,738.488078
2.52,47,745.048568
1.32,35,750.083027
5.71,81,765.806828
-5.43,69,775.308819
4.19,65,788.427926
3.18,55,796.104301
4.8,71,809.597485
2.1,43,815.539227
-0.73,118,836.068083
-8.59,36,840.959684
4.21,65,853.736039
-6.17,61,861.7827
3.76,60,873.747015
1.69,38,878.798662
1.65,38,883.911068
-10.65,14,891.409132
1.24,34,896.427853
1.2,33,901.510749
-8.09,41,907.619169
-10.08,20,915.330993
3.02,53,923.933345
-8.79,33,928.926931
0.95,31,933.903705
-10.94,11,940.978234
0.08,22,946.067841
-10.02,21,950.913133
-10.1,20,955.763965
2.17,44,966.434057
-7.58,47,985.283004
-9.62,25,990.320724
0.64,28,995.261442
-7.39,49,1008.997606
0.4,25,1013.95332
-9.33,28,1018.792909
0.86,30,1023.888513
-9.13,30,1028.850194
5.12,76,1046.569553
-8.56,37,1052.750398
-9.25,29,1057.70853
-11.9,1,1062.811994
-9.35,28,1069.07044
-10.01,21,1073.993314
-9.76,23,1078.860374
6.08,86,1099.630497
0.84,30,1104.720295
-7.41,49,1112.621902
-10.18,19,1120.473217
0.54,27,1125.490188
0.68,28,1130.571396
0.61,28,1135.543248
5.24,77,1153.335209
0.88,31,1158.305263
1.52,37,1164.336436
2.82,51,1179.428761
0.37,25,1185.560331
0.43,26,1192.088531
-9.26,29,1198.810411
4.05,65,1214.352727
-7.25,51,1223.005382
-9.6,26,1227.852188
1.76,40,1240.498609
0.54,27,1245.458913
0.42,26,1250.524367
0.53,27,1255.617242
-10.21,19,1263.660631
-9.16,30,1271.430295
2.85,51,1282.887847
0.99,32,1287.815284
2.43,47,1299.038315
2.35,47,1306.381763
0.93,31,1311.485336
5.37,79,1328.189317
1.71,40,1334.639389
3.39,58,1348.583777
0.88,31,1353.542293
1.21,35,1359.776305
3.65,61,1374.705637
-7.5,49,1383.329248
0.88,31,1388.274377
3.19,56,1401.91777
0.97,32,1407.643893
-9.38,28,1412.448865
0.77,30,1421.515235
-9.3,29,1426.410882
1.05,32,1431.414935
0.65,29,1436.302758
0.67,29,1441.209661
-7.6,47,1453.395326
-7.85,45,1460.61445
1.53,38,1466.583846
1.89,42,1478.276575
0.49,27,1483.255636
-7.66,46,1490.301371
-10.13,20,1498.512722
0.89,31,1503.399088
0.71,29,1508.379158
0.67,29,1513.361346
-9.24,30,1518.243736
1.42,37,1529.307804
0.6,28,1534.412498
0.9,31,1539.476931
0.51,27,1544.360455
-10.71,14,1551.236281
0.41,26,1556.176119
1.57,38,1562.235291
0.67,29,1567.197233
4.07,65,1582.636606
0.86,31,1587.573416
1.44,37,1594.131799
5.84,84,1612.957767
1.86,41,1619.672855
0.78,30,1624.595523
-11.72,3,1629.537677
1.21,35,1635.551256
3.62,60,1645.540079
0.82,30,1650.505638
-11.73,3,1655.583091
0.92,31,1660.561395
0.98,32,1665.537421
2.62,50,1673.914382
1.93,43,1686.277638
0.66,29,1691.18186
0.76,30,1696.107341
0.8,30,1701.089908
1.49,38,1712.503605
0.28,25,1717.43225
-9.5,27,1722.316394
0.46,27,1727.282294
-9.97,22,1735.197307
0.48,27,1740.065783
-9.29,29,1744.901768
0.52,27,1749.746181
-8.3,40,1756.413095
-11.52,5,1761.61179
2.62,50,1770.025211
0.47,27,1774.92771
1.59,39,1781.738566
-10.89,12,1788.153021
0.77,30,1793.026305
0.88,31,1798.043955
2.1,44,1805.358622
-9.89,23,1813.411703
1.98,43,1820.571634
1.68,39,1826.563064
1.85,41,1833.311462
0.78,30,1843.946488
1.31,36,1850.633246
0.85,31,1855.819079
0.71,29,1860.79659
1.24,35,1871.210048
-9.27,30,1876.144179
0.75,30,1881.131575
0.79,30,1886.114158
1.32,35,1897.625219
0.49,27,1902.662174
-8.99,32,1908.2453
0.76,30,1913.104499
2.15,45,1924.621646
-9.24,30,1929.491835
0.87,31,1934.461311
1.13,33,1939.497524
-11.51,5,1944.442985
0.85,31,1949.362659
2.19,45,1956.587849
2.01,43,1963.506839
-11.35,7,1968.900048
1.81,41,1975.618619
2.39,47,1983.134897
