#{"t_start": 1605752979.892551, "env_id": "ChromeDino-v0"}
r,l,t
3.28,56,19.748061
-7.24,50,26.702322
-9.83,23,34.465523
1.58,37,39.604701
1.61,38,44.828694
7.53,100,62.84415
-7.99,42,68.621975
5.0,74,83.487907
1.58,37,88.4911
-8.77,34,93.523185
4.26,66,107.202927
1.73,40,114.08241
-8.84,33,119.446843
2.14,44,131.079686
2.52,48,138.619387
0.86,31,143.680518
-7.58,47,155.300279
4.34,67,165.745339
0.72,29,170.650663
-10.33,18,177.868235
0.92,31,182.818005
0.93,31,187.676973
0.69,29,192.666688
2.58,49,204.965299
1.97,42,211.93367
-8.21,41,218.71061
-10.49,16,225.73328
0.84,30,230.76526
1.42,37,236.759161
1.58,38,242.929419
2.85,52,256.063543
-9.29,29,260.936473
0.8,30,265.922417
-9.04,31,270.791566
-8.36,39,281.790466
-9.39,28,286.809408
1.0,32,291.790331
-9.03,32,296.643155
-11.42,6,301.860612
-9.1,31,306.782415
2.81,51,314.962459
0.96,31,319.927959
3.7,61,333.836211
-9.31,29,338.750172
1.87,41,345.406447
3.89,63,359.643292
-9.07,31,364.510967
-8.97,32,369.384429
-10.66,14,375.497292
1.47,36,380.407186
-7.63,46,387.823131
-8.66,35,392.724034
-7.15,51,404.459346
1.0,32,409.518897
0.99,32,414.375438
-6.42,59,427.043098
4.47,68,436.768573
3.28,56,449.598589
2.51,48,456.917745
0.75,29,461.820299
3.55,59,474.833995
1.3,35,479.82041
1.39,36,484.81098
3.76,61,497.338358
0.99,32,502.255973
7.84,104,521.262972
1.35,35,526.241036
-8.75,34,531.036216
-7.82,44,541.478797
-8.52,36,546.366389
2.71,50,553.499541
-11.41,6,558.635637
1.31,35,563.557635
1.02,32,568.525424
1.97,42,574.449393
2.99,53,586.380903
1.23,34,591.298323
-8.57,36,596.139168
-9.67,24,603.466459
1.52,37,608.419089
1.53,37,613.32066
-8.54,36,618.141272
-10.28,18,624.705589
-8.79,34,629.591363
-8.61,35,634.465765
2.78,50,641.78768
2.5,47,652.496119
1.23,34,657.455502
-7.81,43,663.318465
-10.73,13,669.083891
1.42,36,674.07315
3.14,54,681.756084
-8.41,38,691.627958
1.44,36,696.662589
2.31,45,702.788585
-7.51,47,713.619933
-7.78,45,719.795058
-8.56,36,724.598165
1.57,37,729.529491
-5.77,66,743.088766
1.88,41,748.98353
-9.1,31,757.633419
1.38,36,762.626666
5.32,77,773.184118
3.53,58,785.392668
3.09,53,792.834797
5.6,79,807.375442
1.34,35,812.265733
-7.58,46,822.766623
1.34,35,827.653778
-7.94,43,833.659235
1.42,36,838.522605
-10.63,14,844.535156
-3.69,86,855.826241
-3.65,87,871.416144
4.87,72,881.170027
2.27,45,893.200744
1.9,41,899.174693
1.22,33,904.352396
4.87,72,920.418356
1.13,33,925.387673
-5.17,72,944.382767
-8.63,35,952.775861
-10.12,20,957.743588
-9.6,25,963.707739
-10.26,18,968.627624
-11.9,1,975.683008
-0.01,21,981.024189
1.37,36,988.255534
1.91,41,995.692707
-9.15,30,1005.744045
0.37,25,1010.708987
3.35,57,1020.394333
1.8,40,1027.102857
-11.43,6,1033.170489
1.61,38,1039.464099
0.86,30,1044.417296
0.86,30,1049.46996
-9.15,30,1059.536435
0.08,22,1064.532548
-9.58,25,1070.130623
-9.82,23,1075.002143
-0.04,21,1080.00278
5.56,80,1098.505879
-8.67,35,1104.535062
1.02,32,1109.533268
-10.24,18,1117.189851
-8.86,33,1123.271418
1.39,36,1129.952029
2.21,45,1137.92005
-10.67,14,1145.0433
2.7,50,1152.94418
0.9,31,1157.90951
-7.56,47,1170.257568
-8.83,34,1178.946687
-0.11,20,1183.912802
0.68,29,1191.274883
0.38,25,1196.36135
2.49,48,1209.165874
-9.15,30,1214.094157
-8.35,39,1220.933271
3.06,54,1236.053804
0.53,27,1240.945278
0.39,26,1246.024009
0.94,31,1251.910293
-10.04,21,1260.389996
-0.23,19,1265.383538
-9.36,28,1272.375205
1.17,34,1279.61218
1.51,38,1285.402333
-11.18,9,1290.80453
1.46,37,1296.531074
0.95,32,1301.550845
1.72,40,1307.992579
-6.54,58,1321.455246
1.0,32,1326.531993
0.88,31,1331.517236
4.62,71,1347.656946
0.81,30,1352.509335
0.63,28,1357.518754
3.07,55,1371.438629
0.58,28,1376.345249
0.64,29,1381.399525
0.99,32,1386.395925
2.49,48,1398.752879
2.64,50,1407.643897
0.89,31,1412.633533
1.41,37,1423.136576
0.97,32,1428.145235
0.66,29,1433.032998
0.68,29,1437.937032
1.57,39,1448.842644
-9.24,30,1453.670662
0.97,32,1458.752927
0.87,31,1463.655441
-11.54,5,1469.014074
0.79,30,1474.071493
0.52,27,1479.104268
1.56,38,1485.04773
-9.22,30,1489.99239
-11.71,3,1495.221395
0.87,31,1500.126426
1.05,33,1505.860012
-9.31,29,1510.666623
0.86,31,1515.723608
-11.63,4,1521.010944
0.55,28,1526.038103
-9.52,27,1530.896757
0.8,30,1535.80687
-7.97,43,1547.949988
1.16,34,1554.078079
0.78,30,1558.960823
1.36,36,1565.146414
3.28,57,1579.136923
1.51,38,1585.140306
0.62,28,1590.216906
5.44,80,1608.50696
0.66,29,1613.345396
0.88,31,1618.317397
3.86,64,1633.50714
0.83,31,1638.576858
0.76,30,1643.683344
4.27,68,1659.131658
1.51,38,1665.212251
0.67,29,1670.238394
3.04,55,1684.695607
0.75,30,1689.68493
1.88,42,1696.663843
-10.36,18,1704.272127
0.49,27,1709.215359
-9.69,25,1714.17368
-9.51,27,1719.048177
0.5,27,1724.006738
-9.96,22,1731.90906
-9.51,27,1736.794444
-9.25,29,1741.638897
1.07,34,1747.719033
0.9,31,1752.770526
-8.55,37,1763.218279
-8.13,42,1770.666398
0.57,28,1775.716268
3.37,58,1789.736259
1.24,35,1795.397773
0.8,30,1800.337969
0.68,29,1805.305688
-11.62,4,1810.121051
0.79,30,1815.187777
2.43,47,1822.475815
0.88,31,1827.43677
-7.33,51,1841.717186
-9.09,31,1847.52916
2.93,53,1856.370622
-10.79,13,1863.051102
1.16,34,1868.924169
1.37,36,1874.817403
0.72,29,1879.697023
-9.25,29,1889.403637
0.42,26,1894.57707
0.46,27,1899.604178
1.34,36,1905.80588
1.01,32,1910.849495
2.16,45,1922.494831
-9.12,31,1927.451458
1.02,32,1932.505072
3.4,58,1945.797751
0.88,31,1950.674233
0.87,31,1955.678683
0.88,31,1960.641749
-11.64,4,1965.626112
0.76,30,1970.556776
0.87,31,1975.521306
0.85,31,1980.475326
0.88,31,1985.479716
-11.52,5,1990.376112
2.62,50,1998.885886
1.47,37,2004.863815
0.57,28,2009.864801
-10.78,13,2016.064812
0.48,27,2021.127593
-7.51,49,2029.685429
0.67,29,2034.672044
-6.77,56,2049.424362
0.63,28,2054.353379
2.28,46,2062.193705
-10.07,21,2070.024475
0.77,30,2074.967883
0.78,30,2079.860657
0.75,30,2084.840916
-9.23,30,2089.79669
-11.25,8,2095.224829
0.79,30,2100.116172
-8.56,37,2106.071975
-8.46,38,2112.192686
-9.89,23,2119.886419
0.99,32,2124.877542
0.76,30,2129.776811
1.94,42,2136.483171
-6.11,63,2150.197152
0.78,30,2155.094281
0.79,30,2160.039969
5.6,81,2177.338936
2.48,48,2184.822682
3.53,60,2198.364124
1.1,33,2203.409387
1.5,38,2209.476774
4.15,66,2224.154698
2.75,51,2232.255694
4.22,67,2246.932832
-9.17,31,2251.742046
3.4,58,2260.827232
-7.55,48,2272.659007
0.86,31,2277.689825
-6.66,57,2290.036951
0.91,31,2294.923514
0.97,32,2299.840201
2.87,53,2307.933783
-10.89,12,2313.819803
3.54,59,2322.771948
1.06,33,2327.744327
1.17,34,2332.735077
-11.82,2,2337.702841
-8.73,35,2343.860109
2.44,48,2351.720307
1.05,32,2356.691789
-7.71,46,2367.780785
-7.3,50,2375.228474
1.54,38,2381.439639
-11.31,7,2386.898315
3.78,61,2396.203963
1.05,33,2401.220791
-8.78,34,2410.473684
4.12,65,2420.545885
2.76,51,2428.447751
2.89,52,2440.683361
3.68,60,2449.832807
-9.31,28,2458.358339
-6.4,59,2467.333488
1.13,33,2472.317419
6.32,89,2490.009825
1.93,42,2495.992887
5.25,78,2511.69619
-8.03,43,2517.666737
4.98,75,2532.896769
1.38,36,2537.881494
-6.6,57,2549.626942
-8.5,37,2554.450277
-7.96,43,2560.326393
7.84,104,2579.376405
-8.06,42,2585.332981
-9.17,30,2594.110588
3.44,58,2603.491909
1.05,32,2608.451047
1.16,34,2613.39138
-11.64,4,2618.356831
3.49,58,2626.543473
1.23,34,2631.518984
4.22,67,2646.113552
2.97,52,2654.307894
6.08,86,2671.329225
-8.49,38,2677.152459
2.17,45,2683.877016
-11.61,4,2688.856523
1.54,38,2694.999204
4.44,69,2706.564873
-10.01,21,2715.160623
1.25,35,2720.173017
1.9,41,2726.187221
2.84,51,2733.566376
-1.14,9,2739.310127
2.83,51,2746.743268
8.43,110,2767.233276
4.84,72,2777.529911
-10.6,15,2783.998492
4.43,68,2793.667844
2.79,50,2800.632167
-11.06,10,2806.161184
7.68,101,2820.027743
-1.88,106,2840.741086
1.32,35,2845.741878
5.25,77,2860.924795
-7.58,47,2867.518747
3.01,53,2878.966693
3.2,55,2886.430595
4.85,73,2900.742271
4.08,64,2909.239847
-3.64,88,2925.518985
4.5,68,2934.621604
1.67,38,2943.84237
-3.28,91,2959.622183
3.57,58,2967.091653
-5.32,70,2980.372984
4.93,72,2989.34035
-7.58,46,2995.092515
-11.04,10,3000.398032
1.72,39,3005.478204
-3.48,89,3021.232748
2.42,46,3027.257988
5.52,184,3057.985117
2.67,154,3087.279699
0.18,128,3109.327178
4.45,68,3119.557817
8.73,114,3141.203512
-4.99,74,3156.672853
-9.28,29,3161.511143
3.32,57,3169.60639
-0.18,125,3193.098899
-9.27,29,3197.920507
-10.45,16,3204.664947
0.16,128,3228.503865
0.18,128,3251.119224
1.43,37,3256.930594
-7.2,51,3264.11903
12.5,153,3290.470069
-6.97,54,3302.756512
