#{"t_start": 1605661949.2258687, "env_id": "ChromeDinoHandrafted-v0"}
r,l,t
-2.17,99,4469.431238
3.77,58,4474.569653
8.98,213,4495.478787
50.11,633,4561.240001
21.51,239,4585.705805
12.17,144,4600.368742
1.68,139,4613.854788
-2.45,97,4624.799557
-7.81,42,4629.769157
-2.01,102,4643.146206
14.9,173,4662.896604
8.63,108,4673.985837
4.07,61,4679.243477
5.02,71,4685.702641
9.57,219,4705.79125
10.82,130,4718.335372
6.77,190,4737.025827
25.12,275,4765.275353
7.01,91,4773.81392
7.38,196,4792.43888
12.28,246,4821.449411
-4.46,76,4830.9419
-2.58,95,4842.164342
1.9,141,4858.93343
1.87,141,4875.64216
8.77,211,4897.033992
7.54,97,4907.276232
9.2,114,4918.915092
28.65,312,4953.247031
8.2,103,4962.571181
16.8,293,4993.391949
12.49,148,5010.231816
8.13,103,5021.169832
14.67,170,5040.514999
3.97,60,5045.641412
9.41,116,5056.044567
7.67,98,5064.053318
5.9,80,5070.719939
10.08,123,5082.876266
3.15,52,5087.961949
3.34,54,5093.239244
6.46,189,5112.380019
29.62,324,5145.092008
3.94,60,5151.712793
-1.12,111,5163.46083
-8.21,38,5168.454865
12.21,248,5196.728079
10.76,233,5221.220381
-5.95,61,5227.672157
-4.11,80,5236.454425
33.31,363,5273.947998
2.85,152,5288.865137
-5.0,71,5296.195364
-5.17,69,5303.637345
3.36,157,5320.777052
-2.55,96,5330.670131
-5.09,70,5338.177871
18.34,310,5371.768948
17.15,196,5392.94728
24.3,269,5420.067356
3.03,153,5436.868129
14.02,266,5465.312726
3.46,55,5470.487879
8.14,103,5479.930798
10.37,126,5492.847756
10.21,125,5506.755236
6.09,82,5514.979666
10.82,131,5528.788443
7.65,98,5537.781134
3.84,59,5543.096835
50.29,641,5608.25626
0.83,131,5621.062482
3.65,57,5626.239571
10.97,236,5651.051722
-1.28,109,5661.345227
40.37,539,5715.787643
6.51,87,5724.514038
-1.65,105,5734.75674
-2.67,95,5744.421283
17.07,195,5763.651366
6.26,84,5771.682419
3.86,59,5776.873626
5.12,72,5782.974653
30.9,336,5814.143263
6.33,84,5821.534023
0.63,128,5833.076311
66.98,704,5901.407713
11.64,138,5912.97962
3.16,52,5918.121124
55.63,689,5980.360667
25.61,281,6004.306444
13.38,156,6017.501811
57.96,610,6070.601554
64.06,671,6131.38477
2.93,151,6145.284925
-2.38,97,6153.931598
30.11,327,6182.972289
-5.13,69,6189.327885
24.16,266,6215.862206
20.97,234,6237.857348
18.52,208,6256.593595
47.05,499,6303.277692
8.01,101,6311.521122
5.82,79,6318.452937
59.99,733,6386.399489
128.58,1430,6518.343813
21.71,343,6553.100761
34.17,471,6600.02493
-5.84,62,6606.208309
6.99,193,6624.586768
36.57,496,6675.839748
-3.39,87,6684.615489
18.88,314,6717.792046
-7.31,47,6722.727329
13.82,161,6739.720714
12.32,248,6766.014549
4.07,61,6773.22622
25.48,381,6813.060439
7.96,101,6823.237575
5.71,78,6830.855015
26.33,289,6861.059204
-4.28,78,6868.82898
16.11,286,6897.808429
22.67,354,6937.917114
28.85,316,6972.547637
32.43,353,7010.320594
-4.69,74,7017.99906
-5.86,62,7024.523252
7.99,102,7036.344193
-3.68,85,7046.373471
9.74,119,7058.72668
-3.69,84,7067.285783
-7.11,49,7072.270095
43.34,464,7122.306056
18.91,213,7144.521081
4.27,63,7149.798494
3.33,156,7166.032463
35.4,381,7204.533526
18.38,309,7235.075106
17.34,197,7255.402322
6.12,82,7263.731257
42.25,552,7317.776168
12.83,150,7332.609773
21.05,234,7353.965775
26.18,286,7382.806993
5.53,76,7389.221112
65.71,688,7456.767976
29.29,421,7498.694514
10.42,126,7511.512044
-4.16,79,7519.688329
16.15,185,7539.120608
16.72,190,7557.524436
4.94,70,7564.246759
9.91,120,7575.034999
3.47,55,7580.010704
26.16,286,7609.765049
35.9,385,7648.576212
-0.24,119,7659.413921
6.13,184,7677.561331
-1.71,104,7688.30303
6.42,85,7696.977131
3.57,56,7702.126132
7.12,92,7710.22931
9.68,118,7721.877561
5.73,179,7739.419989
2.03,142,7753.546132
6.12,82,7761.847087
-3.46,86,7769.496973
12.08,244,7794.496069
5.11,72,7802.296047
8.37,105,7812.204242
38.58,412,7852.060293
31.1,337,7886.921492
23.13,356,7921.949743
3.17,52,7927.227197
-5.53,65,7933.57916
38.6,413,7974.058075
2.38,145,7988.189456
0.57,127,8000.56088
20.64,230,8023.65262
3.36,54,8028.928302
2.42,146,8043.418771
9.47,116,8055.139631
2.91,151,8070.40633
3.37,54,8075.534733
40.04,426,8115.854342
26.05,284,8144.671725
3.56,56,8149.98896
8.61,107,8159.682682
12.15,143,8172.621055
-5.53,65,8178.620894
37.29,398,8216.881672
97.16,1005,8313.28229
3.47,156,8329.433459
24.13,264,8353.141573
5.95,80,8359.712496
20.47,329,8390.381237
16.41,288,8419.027041
-7.0,50,8424.005334
8.78,210,8444.162915
24.3,266,8470.45522
22.78,251,8494.031993
50.77,636,8553.220569
-5.73,63,8559.30546
-0.52,116,8570.651475
15.38,176,8587.398117
0.19,123,8599.803472
143.28,1578,8757.649031
-0.03,121,8770.263591
0.08,122,8782.583928
25.72,383,8841.928988
76.69,901,8929.907045
54.31,572,8983.364083
7.03,91,8991.410525
43.34,460,9033.516881
-6.41,56,9038.468467
11.05,233,9061.701935
4.83,170,9078.262233
43.02,559,9134.376286
2.07,142,9148.40567
7.98,202,9168.144523
172.47,1872,9347.450659
-1.49,106,9366.696943
-11.8,2,9374.948654
0.19,123,9386.219587
18.95,314,9416.796897
0.48,126,9428.909828
8.49,106,9439.331128
15.76,281,9465.797723
2.55,147,9480.949545
-5.93,61,9487.416398
12.05,244,9512.377633
2.32,145,9527.73064
15.92,283,9557.091033
2.99,152,9573.414517
22.84,353,9611.395398
11.93,141,9626.133123
-7.41,46,9631.099149
14.86,171,9648.448694
16.04,284,9676.023108
7.34,196,9696.202652
-3.94,81,9704.382957
11.0,132,9718.313606
21.04,234,9740.811119
55.64,586,9799.57344
7.5,96,9807.934712
9.13,113,9818.081681
67.74,709,9879.028535
107.38,1113,9977.339192
23.13,357,10009.60112
45.58,585,10062.749562
22.43,350,10097.936007
8.22,205,10117.744458
18.73,210,10137.223889
-5.53,65,10143.432804
25.58,382,10179.415472
5.46,178,10197.425439
19.28,319,10231.096581
107.15,1116,10346.322431
41.79,448,10392.642434
3.06,51,10397.909759
17.91,203,10419.564605
11.7,139,10431.598904
7.07,194,10448.077635
6.72,88,10455.537353
14.26,165,10471.155315
19.08,214,10490.529782
9.36,115,10500.84633
39.02,417,10537.464381
5.54,76,10544.274773
17.05,193,10561.022516
9.86,120,10570.808777
0.86,130,10582.149987
-6.21,58,10587.115456
38.04,510,10632.350492
9.4,218,10653.150491
46.47,597,10710.365224
26.13,287,10738.88866
28.35,411,10776.504745
16.19,185,10793.257888
15.46,279,10817.961452
58.32,615,10874.854977
-5.25,68,10881.379875
2.29,145,10894.714543
18.44,309,10923.121852
-6.11,59,10928.064878
-6.21,58,10933.031082
7.63,200,10953.785545
30.02,326,10986.618981
40.66,537,11036.445268
37.24,400,11072.768477
28.64,313,11101.644799
50.71,538,11150.915217
10.41,228,11172.906016
12.65,149,11187.953553
1.23,134,11200.69762
3.16,52,11205.93466
7.08,92,11214.459268
0.32,125,11227.014816
8.71,109,11238.246772
64.32,677,11305.483323
28.1,307,11335.468947
3.56,56,11340.711643
4.24,63,11346.746905
4.75,170,11363.194285
-6.91,51,11368.160172
-4.17,79,11376.13781
-6.71,53,11381.091724
43.6,568,11437.565958
-4.98,71,11444.7052
2.37,146,11459.802396
13.85,161,11475.794148
3.56,56,11481.008827
16.59,189,11499.902394
47.55,608,11560.179818
-0.08,121,11572.599507
-0.57,116,11583.556885
12.84,253,11608.312545
26.55,394,11646.73854
-0.2,120,11658.759476
51.29,544,11711.878702
10.05,224,11733.81178
32.51,353,11769.888519
81.55,852,11852.74164
60.9,742,11921.18344
22.35,349,11952.689348
53.29,665,12018.770413
75.19,889,12111.507581
7.54,199,12131.892666
17.64,200,12152.092796
-3.19,89,12161.137928
6.11,184,12180.391199
7.15,93,12189.916727
33.71,363,12225.677926
4.84,69,12231.70288
5.53,76,12238.172956
4.26,63,12243.381132
7.76,99,12252.759384
113.96,1184,12375.913918
11.57,138,12390.27273
3.83,59,12396.382744
16.07,184,12415.191349
5.99,183,12434.310665
29.9,326,12468.86517
31.96,449,12516.740531
20.1,329,12552.676847
-6.16,59,12559.001353
6.13,83,12568.04271
41.77,552,12627.464504
13.69,160,12644.74548
11.57,138,12658.875566
43.79,470,12706.854391
17.5,199,12726.245015
9.69,119,12738.830176
19.49,322,12770.503784
26.22,290,12800.28188
3.75,58,12805.468335
32.73,458,12850.33561
-5.56,65,12856.544698
-3.6,85,12864.541917
24.61,273,12893.474595
16.55,190,12912.900615
32.4,352,12949.399037
34.01,370,12987.341
16.65,293,13016.374759
36.9,399,13056.845368
-4.49,76,13064.452782
15.26,279,13092.759212
24.71,276,13123.20042
7.19,94,13132.823212
40.41,436,13176.652074
47.42,506,13226.954556
-1.11,110,13237.648676
24.78,272,13263.497324
25.79,284,13290.961519
0.79,131,13304.200414
69.71,735,13377.604062
18.83,212,13397.638754
-3.78,83,13405.306532
-2.7,94,13413.778952
98.13,1022,13512.745416
74.96,786,13589.751888
-5.37,67,13596.012754
78.86,824,13674.568255
5.33,74,13681.163258
3.77,58,13686.448215
7.51,198,13704.921216
120.76,1350,13830.895088
20.63,230,13852.434777
66.02,691,13916.32921
-6.71,53,13921.295734
-5.13,69,13927.257978
15.95,182,13944.085778
0.08,122,13955.430372
39.82,424,13994.535077
54.36,570,14044.827072
24.1,264,14068.563775
13.95,161,14083.457639
0.49,126,14095.080199
62.2,752,14163.414076
-1.01,111,14173.809877
90.56,942,14262.220081
14.76,170,14278.019932
29.2,418,14317.202806
53.88,671,14381.49599
72.75,762,14454.883913
5.15,72,14461.126421
9.86,222,14482.625444
-2.0,101,14492.584167
103.12,1179,14616.080056
-3.83,83,14625.049872
28.0,308,14658.354012
24.56,375,14699.548457
-4.86,72,14707.310162
-4.2,79,14715.429258
91.26,959,14819.630479
3.08,154,14836.353198
2.89,49,14841.423917
-5.1,70,14849.299946
32.8,462,14900.528982
42.63,563,14965.314572
10.57,129,14980.153642
-5.4,67,14987.716381
-2.77,94,14998.003433
13.76,162,15015.371073
7.16,93,15023.442796
6.43,86,15031.31727
7.12,196,15052.334383
8.12,206,15074.863558
-2.19,100,15085.649664
12.25,146,15100.552292
-4.85,72,15107.820863
19.68,326,15144.34934
-7.51,45,15149.328643
12.13,248,15176.845401
3.26,53,15182.057343
3.94,60,15187.347679
4.05,61,15192.615034
-2.06,101,15202.270223
11.12,237,15227.224137
3.97,163,15245.337844
43.68,574,15309.824508
36.83,401,15354.894734
13.48,159,15372.441636
3.15,52,15377.678174
4.3,64,15384.259848
2.84,49,15389.590465
7.62,98,15399.479064
-2.38,98,15409.935904
3.53,159,15427.042674
24.69,275,15459.053108
22.98,256,15487.313642
18.3,208,15507.2458
6.04,82,15515.687961
34.74,377,15556.505383
-3.61,85,15565.217078
15.7,181,15584.439819
18.62,211,15605.114129
13.54,158,15620.424634
14.89,172,15639.032065
40.03,530,15694.572306
1.1,133,15708.470672
21.2,338,15743.671932
-3.29,88,15752.35655
26.66,292,15783.074103
38.78,414,15825.419325
75.98,894,15915.622145
29.73,425,15960.184662
25.92,388,16002.263701
5.18,73,16010.534629
4.14,165,16028.186695
10.23,125,16041.359752
-6.66,54,16047.274779
-4.01,81,16055.870894
81.22,951,16155.246836
20.84,334,16190.425913
173.38,1791,16378.464507
2.5,147,16393.250844
145.34,1600,16554.805622
27.15,296,16584.423776
3.57,56,16589.763553
38.36,511,16640.455788
86.25,998,16741.495249
17.81,201,16762.011471
40.42,534,16817.514976
137.76,1524,16972.208055
-5.83,62,16978.52163
49.68,527,17032.403638
16.42,187,17051.486502
-7.11,49,17056.450295
7.01,193,17076.671911
4.08,163,17093.759465
59.96,636,17162.943954
11.14,236,17187.539807
28.1,307,17219.815404
13.12,154,17235.26393
42.25,453,17282.95822
13.21,155,17298.759944
20.31,228,17322.729934
4.76,171,17340.768723
4.33,64,17347.295332
21.34,239,17372.380794
12.17,246,17396.453185
11.52,138,17411.470678
83.23,975,17517.806525
74.17,779,17601.603783
24.7,273,17630.740347
3.06,51,17635.885596
15.6,281,17665.106914
16.08,184,17684.350905
2.96,50,17689.55936
32.73,457,17738.567277
-1.3,108,17749.91355
6.58,87,17758.7597
8.4,106,17769.747481
6.99,91,17778.818049
1.73,139,17795.128531
2.94,152,17813.326873
8.91,213,17840.0585
-3.61,85,17850.807856
2.86,152,17870.776519
9.74,120,17886.531483
11.26,136,17904.04729
18.96,215,17931.922196
11.8,141,17946.038207
6.4,85,17952.98429
6.65,88,17960.284335
6.13,82,17967.685838
4.72,68,17974.175539
23.58,262,18002.339062
-4.59,75,18009.950948
9.14,216,18032.96421
15.16,175,18051.923611
77.62,819,18142.334006
47.17,505,18194.308104
45.11,480,18240.242411
15.89,181,18256.35826
18.1,204,18275.507736
27.24,297,18302.946778
9.13,113,18313.164999
18.56,208,18332.00172
40.16,428,18370.91135
29.99,428,18411.828908
42.16,450,18454.456044
32.65,353,18487.496773
29.21,318,18517.822279
7.38,95,18526.381826
5.43,177,18543.156747
102.82,1070,18645.676008
12.3,247,18668.36346
12.75,150,18682.560955
42.75,455,18724.994325
10.02,122,18736.393692
-6.41,56,18741.365348
38.11,508,18787.440322
25.66,280,18812.668595
20.03,223,18832.697487
105.13,1189,18940.85352
3.84,160,18955.110628
40.05,427,18994.283251
22.29,246,19016.591467
8.59,107,19026.752383
6.89,90,19035.385837
9.38,115,19045.788943
30.13,327,19076.481815
-1.27,109,19087.337293
126.82,1414,19220.366085
-3.67,84,19228.101493
30.99,436,19267.990569
84.44,877,19348.765033
72.87,864,19435.073706
37.18,399,19475.458236
53.2,561,19526.834213
23.49,259,19552.656677
4.86,171,19569.52722
8.12,205,19590.616004
1.09,133,19604.099814
17.98,204,19623.70543
10.27,125,19635.998514
26.37,392,19675.03758
-1.18,110,19685.405064
27.46,301,19714.642166
5.32,74,19721.963934
49.71,527,19773.002494
29.96,326,19804.239829
23.66,261,19828.945783
25.16,277,19855.646111
43.28,461,19899.624161
