#{"t_start": 1605661952.4520137, "env_id": "ChromeDinoHandrafted-v0"}
r,l,t
11.78,140,8706.424804
8.07,203,8727.232987
75.86,894,8838.572058
41.7,444,8881.499945
16.33,287,8909.094067
28.83,313,8940.814814
33.05,356,8973.896292
28.16,407,9010.855863
9.98,121,9022.005611
18.75,311,9050.908676
72.26,855,9136.114987
7.26,195,9155.402271
6.74,190,9174.198319
17.01,193,9193.959632
61.06,640,9257.359427
4.08,61,9262.699894
7.51,96,9270.54866
10.44,126,9281.830703
27.74,301,9308.56918
34.1,467,9357.359915
-11.8,2,9364.334264
-11.8,2,9371.754716
-2.36,97,9380.390858
92.75,1063,9484.417364
22.62,250,9509.90067
-2.71,94,9520.007906
-6.24,58,9526.085834
0.11,122,9539.021541
7.96,101,9549.338216
85.71,891,9643.653862
8.99,111,9653.626049
2.26,144,9667.691959
-7.51,45,9672.640759
36.96,395,9713.639277
17.46,198,9733.040953
-3.97,81,9740.492209
13.22,256,9766.891331
6.33,84,9775.132162
30.24,328,9806.159527
16.63,189,9822.939075
18.16,204,9840.467741
43.36,561,9888.39283
12.87,252,9910.703256
9.83,221,9929.584648
19.89,222,9949.350336
10.5,228,9970.388302
14.97,172,9985.444527
12.35,247,10008.078854
-4.84,72,10014.45392
-5.03,70,10020.795971
10.42,126,10032.537351
38.13,408,10071.480863
11.56,239,10094.777206
-6.81,52,10099.722905
11.21,235,10121.997953
27.94,406,10159.885226
8.38,105,10169.903906
35.85,488,10219.592794
10.58,128,10233.473502
20.76,334,10267.199384
5.19,175,10285.923531
5.22,175,10304.338825
18.13,206,10326.526919
13.96,163,10342.2839
22.5,251,10368.286758
15.88,182,10387.405741
7.39,198,10408.678515
15.03,173,10424.8631
4.46,65,10430.098768
7.9,100,10438.473768
6.78,89,10446.191893
17.96,203,10464.96342
28.63,311,10492.819236
18.25,205,10510.934477
12.85,252,10533.135813
26.26,288,10558.345928
13.9,161,10571.614991
25.18,378,10604.508161
81.27,954,10693.887687
9.86,223,10716.129387
18.35,207,10736.49978
14.89,172,10752.500765
41.86,447,10792.882093
15.74,180,10808.840794
32.53,351,10841.774614
5.72,78,10848.431436
21.68,343,10880.131819
-1.33,108,10890.160691
-4.94,71,10896.572216
17.18,195,10914.80979
-6.31,57,10919.773912
41.13,541,10973.059501
32.8,355,11006.569067
21.75,242,11029.254542
19.47,218,11049.456098
18.5,209,11068.26784
55.7,588,11121.19055
44.42,575,11176.947974
21.44,239,11199.768486
5.82,79,11207.298349
23.13,357,11242.958667
4.04,163,11259.221692
30.32,330,11292.417418
5.04,71,11299.167547
16.83,192,11317.666836
41.59,445,11360.947563
10.57,128,11373.631658
23.72,364,11409.151995
5.82,182,11427.470129
14.49,270,11455.105595
3.15,52,11460.285113
30.85,335,11493.388836
-5.45,66,11499.756439
19.28,217,11521.287122
45.49,587,11579.524839
51.96,653,11643.241001
19.65,323,11675.09796
40.2,430,11717.151335
48.79,620,11779.105661
-5.54,65,11785.59284
20.39,330,11819.430001
20.75,333,11850.17673
42.47,554,11901.666647
20.33,328,11931.150262
24.16,367,11964.495346
-1.33,108,11975.401519
41.82,548,12031.555345
68.05,816,12116.660019
26.84,294,12146.730471
-5.54,65,12153.235486
15.51,280,12182.162654
19.92,223,12204.480301
14.45,167,12220.931855
10.46,126,12231.769609
4.08,61,12237.039665
6.41,85,12244.422468
56.26,696,12315.613051
47.23,604,12379.318671
-7.21,48,12384.299374
45.55,588,12445.94504
46.6,599,12509.597846
17.24,300,12542.190461
15.18,278,12572.034782
-2.26,99,12582.655818
13.27,260,12611.213281
23.65,365,12649.287575
5.51,179,12668.022259
18.01,205,12689.797571
3.35,54,12695.01875
11.06,236,12718.073681
12.22,248,12742.9875
5.21,73,12749.763357
4.31,64,12756.107729
8.71,109,12767.157696
11.54,241,12791.980625
5.58,77,12799.642971
6.38,85,12807.068138
8.93,111,12817.650445
71.98,761,12894.816906
100.98,1058,13002.990791
6.51,189,13022.245076
26.77,398,13062.19242
21.07,238,13086.663045
13.82,266,13115.699194
8.15,104,13126.557733
4.41,65,13132.600154
30.99,339,13167.410008
-7.01,50,13172.360544
141.53,1470,13315.760413
6.56,87,13323.986273
1.67,139,13337.855614
5.79,79,13345.611326
41.42,444,13390.521152
12.88,151,13404.133316
15.04,173,13420.387713
12.04,143,13434.416755
43.46,465,13479.819831
71.4,852,13562.886967
24.91,274,13589.321807
87.59,913,13675.748413
19.82,221,13696.215326
3.56,56,13701.474859
52.64,658,13763.000272
43.18,560,13815.252227
-4.07,80,13822.667482
88.92,924,13908.837215
27.89,303,13936.165204
25.8,282,13962.257878
30.9,334,13992.82501
28.11,305,14019.823364
-6.51,55,14024.785004
100.01,1135,14127.437691
11.25,134,14139.844015
45.61,483,14184.039709
12.15,144,14197.700736
7.57,97,14206.932766
16.24,185,14224.545964
1.76,139,14237.381557
8.71,210,14257.068904
47.87,608,14313.874927
27.49,402,14352.253252
98.22,1022,14450.704271
7.36,196,14469.074622
13.46,259,14494.378216
38.6,517,14547.926324
33.35,361,14585.871602
41.84,449,14634.539009
15.26,176,14653.585636
78.18,927,14753.528954
154.27,1713,14944.448789
21.75,347,14983.527446
8.96,112,14995.822971
14.94,174,15013.934206
9.88,121,15024.639095
35.34,486,15076.484008
-3.34,88,15086.221797
-2.34,98,15096.164075
-2.84,93,15105.453359
55.03,588,15171.053901
4.1,62,15177.597394
4.05,61,15182.857191
6.65,88,15190.611425
10.15,124,15202.654284
40.87,442,15250.009531
35.82,494,15306.307631
7.6,98,15316.048908
0.12,124,15330.566483
33.78,370,15372.423651
34.25,373,15411.022824
20.66,232,15438.115372
9.49,221,15462.346779
14.29,167,15481.31358
6.69,88,15490.180681
15.77,182,15507.49658
16.04,185,15528.608128
19.61,325,15562.201553
-4.28,78,15570.111854
3.73,160,15587.328366
64.64,783,15667.297748
-4.94,71,15674.999964
39.23,522,15729.109846
-0.07,121,15741.744004
13.73,160,15758.109233
109.35,1234,15883.206098
27.16,296,15913.833066
10.51,127,15926.667536
9.71,119,15939.153522
17.78,304,15971.833548
39.34,424,16018.119558
4.97,71,16025.95732
2.96,50,16031.23146
6.09,82,16039.909021
2.75,48,16045.106694
8.12,103,16055.836436
16.63,190,16075.835461
66.42,799,16159.582322
-7.21,48,16164.55092
28.5,412,16207.209793
60.53,741,16286.413359
7.63,200,16306.976539
43.86,569,16366.495763
8.63,108,16377.560066
60.44,635,16441.916341
-6.91,51,16446.878873
5.4,75,16454.554806
80.28,836,16538.999111
19.28,216,16560.782344
162.09,1667,16727.695687
7.02,193,16747.661348
15.68,179,16765.004488
47.92,508,16818.137323
43.41,463,16866.178875
3.57,56,16871.437163
3.6,158,16887.711683
12.1,143,16902.151211
19.5,219,16924.435073
58.42,614,16986.314242
-5.62,64,16992.483371
24.12,368,17030.651591
11.21,134,17044.118672
69.27,730,17121.828323
-7.51,45,17126.782184
3.56,159,17144.300482
61.93,654,17212.777499
5.68,78,17220.780126
6.86,90,17229.725481
5.24,73,17237.033974
46.37,595,17299.312475
0.78,130,17313.256366
-5.84,62,17319.698846
9.86,121,17332.570079
32.93,357,17369.677757
58.74,621,17434.287344
74.52,885,17531.023587
24.29,269,17560.575324
96.22,1002,17665.886627
38.74,416,17710.019618
-5.85,62,17716.531734
43.24,462,17765.193368
15.11,277,17795.939353
4.46,167,17816.304352
-3.7,84,17826.400632
33.58,365,17873.685687
7.37,96,17886.461455
30.51,334,17929.379748
10.48,127,17942.178231
5.8,79,17948.644439
5.61,77,17955.037803
4.04,61,17960.209565
5.96,81,17968.225494
27.93,307,18000.515825
9.91,121,18012.988224
43.88,572,18075.099832
13.69,161,18093.097533
37.06,402,18137.452962
32.03,349,18173.773778
8.81,110,18184.844936
6.27,84,18192.981471
55.13,582,18248.118101
3.87,59,18253.356186
46.15,489,18298.826216
5.34,74,18305.352596
27.8,302,18332.987706
5.34,74,18339.457796
91.1,950,18428.834345
17.72,200,18447.664111
3.44,55,18452.945945
6.8,89,18461.338473
2.39,146,18474.881232
12.98,254,18498.976511
0.91,131,18511.536383
12.36,146,18524.780655
2.44,146,18538.781704
30.72,436,18580.781114
67.12,703,18647.615602
34.9,376,18682.534758
128.25,1424,18813.014994
8.2,103,18822.169411
81.75,853,18900.719088
14.07,263,18923.774322
20.87,231,18944.506934
35.42,481,18988.545292
45.89,487,19033.562188
54.51,577,19088.056331
130.97,1455,19224.558625
15.05,173,19240.362207
66.01,790,19312.215461
5.32,175,19328.355596
41.02,437,19371.254136
29.81,324,19404.017771
8.56,209,19424.836498
39.5,422,19467.831154
37.73,404,19505.764903
7.42,95,19513.762199
53.83,569,19569.11096
6.03,184,19588.221216
11.57,240,19611.696862
14.73,170,19628.541783
93.97,981,19724.698324
35.88,386,19761.839207
35.6,383,19798.560591
12.44,147,19812.482646
0.04,122,19824.127498
61.35,747,19895.615051
