#{"t_start": 1605764666.3286598, "env_id": "ChromeDino-v0"}
r,l,t
12.77,157,1809.544653
-0.0,128,1814.538244
0.03,128,1819.498239
11.85,145,1824.612151
10.73,239,1833.636266
14.97,177,1839.518629
11.22,139,1844.524889
10.57,133,1849.507444
11.69,143,1854.505599
12.26,148,1859.51896
2.93,156,1866.08122
12.05,146,1871.050165
11.66,143,1876.105319
11.78,144,1881.12999
22.91,259,1890.14161
15.56,288,1900.157334
4.49,172,1907.025479
21.91,250,1914.954737
12.92,157,1921.676854
10.35,233,1930.198513
1.75,143,1935.142457
14.01,164,1940.222161
7.99,205,1947.428776
20.44,232,1954.392133
28.25,311,1965.350634
9.43,225,1973.819698
12.77,153,1978.862911
14.8,175,1984.632315
5.72,184,1991.673599
14.13,169,1997.450759
8.55,215,2005.507485
16.4,192,2011.753161
6.37,192,2019.20559
20.73,237,2026.670858
0.93,136,2031.645138
1.15,139,2037.957659
11.74,144,2043.060593
0.25,130,2048.042638
10.76,238,2056.797156
12.14,148,2061.948105
12.0,146,2066.946856
17.05,198,2073.204258
13.71,163,2079.801174
15.98,186,2085.672857
14.69,175,2091.640801
24.86,279,2102.324708
17.83,205,2108.640739
15.77,184,2115.70862
10.66,236,2124.191766
11.8,144,2129.196401
13.14,157,2134.341795
11.67,143,2139.351874
12.45,150,2144.360163
16.74,302,2156.194092
12.31,256,2165.634327
15.21,182,2171.932874
6.98,202,2180.156246
15.19,184,2186.827381
10.05,128,2191.811182
6.72,200,2200.235343
17.64,209,2207.461682
11.58,143,2212.605999
11.25,140,2217.757835
1.99,148,2224.297338
11.57,142,2229.28552
12.21,148,2234.312675
1.38,140,2239.281858
11.54,142,2244.356964
18.45,213,2252.32251
11.92,146,2257.48628
15.11,181,2263.729187
11.25,140,2268.793821
1.99,146,2273.758841
25.38,286,2284.796963
11.7,144,2289.931284
12.1,146,2294.959543
17.4,202,2302.649276
37.61,410,2316.54035
15.67,186,2322.838186
11.35,140,2327.817838
10.77,135,2333.00562
11.65,143,2338.006691
32.33,364,2351.911259
9.72,125,2356.885238
11.93,146,2362.058436
11.11,137,2367.103697
10.73,134,2373.142804
18.71,215,2379.816199
4.12,169,2386.705144
15.29,180,2392.536576
12.1,147,2397.571734
11.0,137,2402.736614
10.94,137,2407.852332
11.09,138,2412.971822
2.86,157,2419.882565
15.6,183,2425.87958
12.57,151,2430.916026
20.75,236,2439.270248
7.16,198,2446.557781
-0.01,128,2451.589824
11.55,142,2456.608131
10.58,133,2461.572824
18.45,216,2468.847019
11.14,138,2473.881239
11.27,139,2480.04725
13.05,155,2485.046437
5.67,183,2490.903711
12.59,151,2495.937192
10.76,135,2501.007147
13.4,160,2507.517074
17.27,197,2513.295675
17.05,299,2524.133564
11.53,142,2529.224982
18.67,215,2536.117838
11.24,139,2541.199227
10.0,128,2546.310302
10.75,135,2551.379377
1.02,137,2557.497589
11.54,142,2562.524076
15.88,187,2568.693781
5.39,183,2576.068237
-0.06,128,2581.131712
-0.13,128,2586.316849
-0.14,128,2591.570232
-0.13,128,2596.852851
-0.12,128,2602.078254
-0.17,128,2607.39331
-0.11,128,2612.588557
-0.14,128,2617.786195
13.29,163,2623.816346
8.8,221,2632.660124
21.89,251,2640.767838
10.59,133,2646.867747
-0.03,128,2652.03691
-0.0,128,2657.351821
14.31,172,2663.535181
10.93,136,2668.551198
9.95,128,2673.637959
15.1,182,2680.177661
11.51,142,2685.258501
10.66,134,2690.270437
0.46,130,2696.002686
11.48,142,2701.122878
11.12,242,2709.948996
12.47,256,2719.237511
12.2,148,2724.343871
11.6,143,2729.502833
9.19,221,2737.628524
12.51,256,2746.733927
12.03,146,2751.733838
0.82,135,2756.705064
4.92,177,2762.639874
11.21,139,2767.690112
28.03,314,2779.737697
16.04,189,2786.075807
11.86,145,2791.131344
3.65,163,2797.699607
10.12,129,2802.67234
22.27,255,2811.932186
12.49,256,2821.139983
20.95,237,2828.211996
26.88,298,2839.119926
12.26,148,2844.128262
11.1,138,2849.168218
11.57,143,2854.324656
15.35,183,2860.577995
28.21,316,2872.497088
12.1,147,2877.538144
10.94,137,2882.655708
4.41,173,2889.882961
13.04,159,2895.659559
10.79,135,2900.69152
11.45,141,2905.741788
15.25,183,2912.197138
12.09,148,2917.432329
0.44,130,2923.189836
2.47,150,2928.1347
12.96,155,2933.204496
13.05,156,2938.323955
12.64,152,2943.406041
16.76,195,2950.853901
13.79,162,2955.92353
13.9,163,2961.024538
2.39,147,2966.724118
14.33,167,2971.781934
13.01,155,2976.812021
15.31,176,2981.914845
1.95,142,2987.459923
14.55,169,2992.550609
14.54,169,2997.640774
33.32,362,3009.794199
7.29,196,3016.524792
20.35,231,3023.511619
11.85,145,3028.563162
1.02,136,3034.556882
13.3,158,3039.634615
6.46,191,3045.522975
3.92,163,3051.599943
17.98,207,3057.987864
13.03,155,3063.006608
12.48,150,3069.120619
16.36,189,3074.905419
30.36,336,3086.884805
5.13,179,3092.787044
0.98,137,3097.811855
10.75,135,3102.848842
14.89,176,3109.742029
17.74,209,3116.974253
10.81,135,3122.0422
13.24,157,3127.114458
11.49,139,3132.846825
12.56,151,3137.893808
13.67,161,3142.961808
12.55,151,3148.032928
5.09,177,3154.858134
2.18,147,3159.817923
20.65,234,3166.832574
0.7,131,3172.376249
1.28,137,3177.387618
12.05,247,3186.049647
12.43,149,3191.054672
12.05,146,3196.025008
11.76,144,3201.093964
14.37,171,3206.844697
12.85,154,3211.950394
0.85,132,3217.447144
12.38,256,3226.820649
