#{"t_start": 1605687235.483683, "env_id": "ChromeDinoHandrafted_accl-v0"}
r,l,t
5.3,75,3688.253886
-8.14,39,3693.350971
5.98,82,3704.453389
9.06,113,3719.390459
7.68,100,3733.010876
6.55,88,3744.891487
11.31,137,3763.270423
4.37,65,3771.909652
5.52,77,3782.046231
6.35,85,3792.766444
7.62,98,3805.47309
6.04,82,3815.509259
7.18,94,3827.782532
4.07,62,3835.988565
9.65,120,3851.859616
7.11,93,3864.502708
6.62,88,3876.019287
5.29,75,3886.482237
5.52,77,3896.77134
7.77,100,3910.547405
5.6,78,3921.140564
1.56,36,3925.82337
9.4,117,3941.769421
7.28,95,3954.503491
6.49,87,3966.117906
3.38,55,3973.686973
9.34,117,3989.373709
7.09,93,4002.319982
1.96,143,4021.660175
8.12,103,4035.029789
8.32,106,4049.160546
4.48,66,4057.740499
4.77,69,4066.895607
16.21,187,4091.875385
5.54,77,4102.112088
10.29,126,4118.440113
6.89,91,4130.429913
1.37,34,4135.094113
7.33,95,4147.231648
15.82,285,4184.973762
9.8,121,4201.296702
6.5,87,4212.866371
6.42,86,4224.251172
5.65,78,4234.350441
7.94,102,4247.775882
10.15,125,4264.172445
6.93,91,4276.42268
8.1,103,4289.911194
11.77,141,4308.987189
6.25,84,4319.696466
7.12,93,4331.682366
7.2,94,4344.183668
9.57,118,4359.666607
10.6,129,4376.501623
8.17,104,4389.756875
7.47,97,4402.517442
83.76,860,4508.293357
18.2,207,4536.268547
-7.16,49,4542.795369
5.49,76,4552.969114
7.37,96,4565.752112
5.35,75,4576.013809
6.77,90,4588.220392
16.79,193,4614.371533
5.91,81,4625.650669
2.75,151,4646.531803
8.61,109,4661.40332
6.68,89,4673.444077
9.27,116,4689.378622
6.85,91,4701.607958
0.41,128,4719.18563
9.72,121,4735.20714
6.21,84,4746.585781
7.98,102,4760.590948
6.62,88,4772.072484
25.26,280,4809.74316
10.09,124,4826.086641
8.22,208,4853.676291
10.0,123,4870.066897
6.79,90,4883.111102
7.13,93,4895.17283
0.65,130,4913.722214
7.95,102,4927.520785
0.84,132,4945.750935
9.8,121,4962.216155
45.42,476,5021.266521
10.54,128,5036.548025
9.24,115,5050.618057
7.73,99,5063.518303
2.6,149,5084.09494
1.71,140,5105.668309
-6.11,60,5114.994446
4.91,71,5126.02916
6.45,87,5140.18529
-5.51,66,5150.609528
-1.33,109,5167.952596
-0.04,123,5186.907046
5.42,76,5198.674189
-6.09,60,5207.846527
11.63,139,5228.881087
6.84,90,5243.368501
7.18,94,5258.640721
8.26,105,5275.594617
5.64,78,5288.34391
-8.06,40,5294.970975
9.23,115,5313.736319
2.04,41,5320.484954
-0.55,118,5339.41976
5.55,77,5351.58442
-8.73,33,5356.79074
-8.63,34,5362.073393
5.11,73,5374.168793
-4.84,73,5386.24229
9.4,117,5405.278831
4.14,63,5415.85203
-1.7,105,5433.019798
4.87,70,5443.976616
-7.26,48,5451.641325
-7.06,50,5459.546795
4.13,63,5469.872152
5.46,76,5482.658001
5.13,73,5493.360708
2.92,50,5500.35797
5.73,79,5510.696513
9.27,116,5525.695023
-4.44,77,5536.604047
9.15,114,5551.971371
7.0,92,5563.770543
6.31,85,5575.032865
5.06,72,5584.65837
6.19,84,5596.131793
30.32,331,5639.286163
6.13,83,5650.361983
4.06,164,5671.490941
18.86,213,5698.928266
8.16,104,5712.556532
6.75,89,5723.998513
5.62,78,5734.317786
-4.26,79,5747.062651
5.54,77,5760.52724
6.16,84,5771.681899
15.18,176,5794.737396
7.22,94,5806.802529
6.9,91,5818.325242
5.64,78,5828.445073
6.21,84,5839.669264
5.77,79,5849.864599
7.13,93,5861.758413
7.48,97,5874.325302
9.45,117,5889.84029
-9.01,30,5894.324427
5.38,75,5904.680519
15.31,177,5930.094349
7.18,94,5945.283713
-9.13,29,5950.573917
5.79,79,5964.81769
5.03,72,5975.217904
-4.26,79,5986.008012
5.07,72,5996.551538
7.08,93,6010.643079
-0.86,114,6027.684013
4.97,71,6037.802795
6.14,83,6050.307781
6.04,82,6062.511453
4.56,67,6073.026485
2.73,48,6079.950055
11.13,135,6100.528928
6.21,84,6113.200109
4.58,67,6123.651204
6.9,91,6137.460106
4.84,70,6148.172828
6.11,83,6160.739948
2.33,147,6182.905405
-7.38,47,6190.280991
9.98,123,6207.053197
5.36,75,6217.035792
8.33,209,6245.679764
6.79,90,6258.128049
7.65,99,6271.766571
9.63,119,6287.914665
1.89,143,6307.796967
6.06,82,6319.277142
8.02,103,6334.512567
6.77,90,6348.25293
-5.86,63,6358.455689
1.34,137,6378.070283
10.46,127,6394.714577
6.24,84,6406.541097
-4.27,79,6418.109991
6.2,84,6430.338916
-8.81,32,6434.809733
4.87,70,6445.414545
7.02,92,6459.577513
6.05,82,6471.86311
5.59,78,6483.752908
5.74,79,6494.258956
8.05,103,6508.735148
6.84,90,6520.668371
9.51,118,6536.530217
5.95,81,6546.930659
8.88,111,6561.829391
14.37,167,6584.573695
6.94,91,6596.550217
10.68,130,6613.774536
-6.1,60,6621.426154
9.67,119,6637.394781
5.36,75,6647.832824
-8.04,40,6653.147186
-7.06,50,6660.22051
15.54,179,6684.378136
13.71,161,6706.08984
10.27,125,6721.844413
15.84,182,6746.653359
8.51,108,6760.557742
6.79,90,6772.045685
10.15,124,6787.666075
22.37,249,6819.519811
5.99,81,6829.708579
8.38,106,6845.328828
11.96,142,6864.828912
7.51,97,6877.813048
6.05,82,6888.126598
25.34,281,6925.072974
7.82,203,6953.634031
44.0,462,7012.188247
21.92,346,7057.156614
7.6,98,7069.482199
7.19,93,7081.486642
7.69,99,7094.501621
5.9,81,7105.110318
5.68,78,7115.920032
6.9,91,7128.06369
7.02,92,7139.828555
1.56,139,7158.642371
5.96,81,7168.760915
5.38,75,7178.6245
8.19,104,7192.139659
16.12,185,7216.332491
8.15,206,7243.455711
18.82,213,7270.987608
8.19,104,7285.067261
9.15,114,7299.962526
8.55,210,7327.682057
5.74,79,7338.021133
6.02,82,7348.997273
6.9,91,7360.653047
7.17,94,7373.059419
5.69,79,7383.671816
9.6,119,7399.379812
